作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0193	0017	完了	埼玉県	川越市	川越市役所	350-0062	埼玉県川越市元町1-3-1		35.925102	139.485806	"https://www.google.co.jp/maps/@35.924643,139.485295,3a,50y,41.29h,99.76t/data=!3m4!1e1!3m2!1sP0qLlKGmtdepGUrXLToNiw!2e0"	16.0		120	3	049-224-8811	神様はじめました◎	カミサマハジメマシタ	第6話の桃園奈々生と沼皇女の街ぶらシーンで描かれていた市役所。手前に描かれていたバス停は東武バスウエスト市役所前停留場のものです。	http://www.city.kawagoe.saitama.jp/			クワゴエシ	カ	11	20	2	
0193	0018	完了	埼玉県	川越市	埼玉りそな銀行 川越支店	350-0063	埼玉県川越市幸町4-1		35.922589	139.483128	"https://www.google.co.jp/maps/@35.922733,139.482739,3a,48y,131.52h,109.93t/data=!3m4!1e1!3m2!1sBSRhh8ho4mMttBZ88rZ7qg!2e0"	18.0		120	2.3	049-222-2251	神様はじめました◎	カミサマハジメマシタ	オープニングの巴と鞍馬の追いかけっこしているシーンで塔屋が描かれており、第6話の桃園奈々生と沼皇女の街ぶらシーンでは、建物全景が描かれていました。	http://lbs.mapion.co.jp/map/uc/PoiInfo?grp=resona_gr&oe=sjis&vo=mbml&poi_code=SB00271			クワゴエシ	カ	11	20	2	
0193	0019	完了	埼玉県	川越市	甘味茶房かすが	350-0063	埼玉県川越市幸町6-1		35.922928	139.482949	"https://www.google.co.jp/maps/@35.922922,139.482841,3a,49.1y,100.06h,90.33t/data=!3m4!1e1!3m2!1suWGiBw0QAlE5G4ZpprBCmA!2e0"			120	1	049-226-2392	神様はじめました◎	カミサマハジメマシタ	第6話の桃園奈々生と沼皇女の街ぶらシーンで描かれていた店。				クワゴエシ	カ	11	20	2	
0193	0020	完了	埼玉県	川越市	時の鐘	350-0063	埼玉県川越市幸町15-7		35.923487	139.483333	"https://www.google.co.jp/maps/@35.9234198,139.4837276,3a,29.4y,275.83h,101.48t/data=!3m6!1e1!3m4!1sHHTphbxKExEsib4ZL436JA!2e0!7i13312!8i6656"	18.0		0		049-224-5940	神様はじめました◎	カミサマハジメマシタ	オープニングで登場。第6話では桃園奈々生と沼皇女のショッピングシーンでも描かれていました。				クワゴエシ	カ	11	20	2	
0193	0021	完了	埼玉県	川越市	鐘撞堂下 田中屋	350-0063	埼玉県川越市幸町15-10		35.923484	139.483406	"https://www.google.co.jp/maps/@35.923432,139.483378,3a,51.5y,24.28h,88.12t/data=!3m4!1e1!3m2!1sIJ50tisNim2Eo8Ljwje3zQ!2e0"	18.0		120	1	049-223-0573	神様はじめました◎	カミサマハジメマシタ	第6話の桃園奈々生と沼皇女の街ぶらシーンで描かれていた団子屋。				クワゴエシ	カ	11	20	2	
0193	0022	完了	埼玉県	川越市	川越商工会議所	350-0065	埼玉県川越市仲町1-12		35.921046	139.483396	"https://www.google.co.jp/maps/@35.921126,139.483227,3a,58.3y,110.14h,105.94t/data=!3m4!1e1!3m2!1sLI-ZRExf52a4nFmTiOpahg!2e0"	18.0		120	1.4		神様はじめました◎	カミサマハジメマシタ	第6話の桃園奈々生と沼皇女の街ぶらシーンで描かれていた建物。	http://www.kawagoe.or.jp/			クワゴエシ	カ	11	20	2	
0193	0023	完了	埼玉県	川越市	川越商工会議所 脇	350-0065	埼玉県川越市仲町1-12		35.920965	139.483297	"https://www.google.co.jp/maps/@35.920833,139.483321,3a,52.1y,347.25h,100.95t/data=!3m4!1e1!3m2!1sLwxWDXKVE78wNqlZt4ACrw!2e0"	18.0		120	2		神様はじめました◎	カミサマハジメマシタ	第1話の桃園奈々生と巴衛の通学シーンで描かれていた場所。座標地点辺りから北を望む構図で、川越商工会議所やテイク松定、ラーメンアキラ、仲町観光案内所などの建物が描かれていました。	http://www.kawagoe.or.jp/			クワゴエシ	カ	11	20	2	
0193	0024	完了	埼玉県	川越市	林屋 川越店	350-0065	埼玉県川越市仲町2-4		35.921213	139.483450	"https://www.google.co.jp/maps/@35.92113,139.483345,3a,33.6y,61.35h,92.99t/data=!3m4!1e1!3m2!1skiHEYyIDwgAh7j9FzhRuMQ!2e0"	18.0		120	1.3	049-226-3058	神様はじめました◎	カミサマハジメマシタ	第6話の桃園奈々生と沼皇女の街ぶらシーンで、2人が餡蜜を食べていた、裏嶋小太郎の働いている甘味処の外観モデル。				クワゴエシ	カ	11	20	2	
0193	0025	完了	埼玉県	川越市	富士洋品店	350-0065	埼玉県川越市仲町5-4		35.920649	139.482610	"https://www.google.co.jp/maps/@35.920552,139.482739,3a,32.8y,290.97h,92.12t/data=!3m5!1e1!3m3!1ssUSwUxrtXTnGb2fX6LXuYw!2e0!5s20140301T000000"	18.0	○	120	3	049-222-1121	神様はじめました◎	カミサマハジメマシタ	第6話の桃園奈々生と沼皇女の街ぶらシーンで、2人がショーウインドウを見ていた洋品店。				クワゴエシ	カ	11	20	2	
0193	0026	完了	埼玉県	川越市	熊野神社 足踏み健康ロード	350-0066	埼玉県川越市連雀町15		35.919089	139.483534	"https://www.google.co.jp/maps/@35.919072,139.483656,3a,18.6y,304.28h,85.04t/data=!3m4!1e1!3m2!1sByTsnYjYcIZ5j_l9GfrYDQ!2e0"	18.0		120	1		神様はじめました◎	カミサマハジメマシタ	第6話の桃園奈々生と沼皇女の街ぶらシーンで、奈々生が痛がりながら足つぼを刺激する凸凹道を歩いていた場所。				クワゴエシ	カ	11	20	2	
0193	0027	完了	埼玉県	川越市	熊野神社 鳥居前	350-0066	埼玉県川越市連雀町18		35.919021	139.483647	"https://www.google.co.jp/maps/@35.919072,139.483656,3a,90y,22.93h,85.93t/data=!3m4!1e1!3m2!1sByTsnYjYcIZ5j_l9GfrYDQ!2e0"	18.0		120	3		神様はじめました◎	カミサマハジメマシタ	第6話の桃園奈々生と沼皇女の街ぶらシーンで描かれていた商店街。				クワゴエシ	カ	11	20	2	
0193	0028	完了	京都府	京都市	鞍馬寺 奥の院（魔王殿）	601-1111	京都府京都市左京区鞍馬本町		35.121140	135.765795	"https://www.google.co.jp/maps/@35.121275,135.766032,3a,75y/data=!3m5!1e2!3m3!1s45042018!2e1!3e10"						神様はじめました◎	カミサマハジメマシタ	第7話の桃園奈々生たちが鞍馬の里帰りに同行したシーンで、天狗の住む裏鞍馬山の入口のあった場所。				キョウトシ	カ	26	10	5	
0193	0029	完了	島根県	出雲市	出雲大社 拝殿	699-0701	島根県出雲市大社町杵築東195		35.401257	132.685496	"https://www.google.co.jp/maps/@35.401539,132.685447,3a,75y,90t/data=!3m5!1e2!3m3!1s878598!2e1!3e10?hl=ja"						神様はじめました◎	カミサマハジメマシタ	第5話で桃園奈々生と巴衛が参拝していた神社。				イズモシ	カ	32	2	6	
0193	0030	完了	島根県	出雲市	出雲大社 鳥居	699-0701	島根県出雲市大社町杵築東195		35.401989	132.685462	"https://www.google.co.jp/maps/@35.396461,132.686303,3a,23.8y,0.04h,97.63t/data=!3m4!1e1!3m2!1sD4U8ngRR4NW3PHSW_Y_6_A!2e0"	12.0					神様はじめました◎	カミサマハジメマシタ	第5話で神議りの休憩中に下界へと買い物に出かけた桃園奈々生と巴衛が、訪れた神社。	http://www.izumooyashiro.or.jp/	http://www.izumooyashiro.or.jp/		イズモシ	カ	32	2	6	
0193	0031	完了	島根県	出雲市	出雲大社 御慈愛の御神像	699-0701	島根県出雲市大社町杵築東195		35.399958	132.685453	"https://www.google.co.jp/maps/@35.399746,132.685372,3a,75y,90t/data=!3m5!1e2!3m3!1s91932374!2e1!3e10"						神様はじめました◎	カミサマハジメマシタ	第5話で桃園奈々生と巴衛が訪れた神社のカットの一つ。				イズモシ	カ	32	2	6	
0193	0032	完了	島根県	出雲市	出雲大社 本殿	699-0701	島根県出雲市大社町杵築東195		35.402006	132.685453	"https://www.google.co.jp/maps/@35.401917,132.686112,3a,39.3y,8.47h,97.89t/data=!3m5!1e1!3m3!1soZxC6mRajssAAAQY6ZwDjA!2e0!3e11"						神様はじめました◎	カミサマハジメマシタ	第5話で桃園奈々生と巴衛が訪れた神社のカットの一つ。				イズモシ	カ	32	2	6	
0193	0013	完了	島根県	出雲市	出雲空港	699-0551	島根県出雲市斐川町沖洲2633-1		35.414914	132.885866	"https://www.google.co.jp/maps/@35.415175,132.8845975,3a,19.9y,102.79h,91.13t/data=!3m6!1e1!3m4!1stPqNnkFRdhck83bXxZlMUg!2e0!7i13312!8i6656"						神様はじめました◎	カミサマハジメマシタ	第2話で、ミカゲの行方の手がかりがつかめるかもしれない神議りに参加するため、桃園奈々生が飛行機に乗ってやって来た空港。				イズモシ	カ	32	2	6	
0193	0033	完了	島根県	出雲市	稲佐の浜　弁天島	699-0702	島根県出雲市大社町杵築北稲佐		35.400289	132.671898	"https://www.google.co.jp/maps/@35.40037,132.672668,3a,16.6y,259.35h,91.93t/data=!3m5!1e1!3m3!1sdq0YlXaISd73Q_8yykNBjw!2e0!3e5"						神様はじめました◎	カミサマハジメマシタ	第2話で、出雲に到着した桃園奈々生に、1時間前に到着して出迎えた瑞希が、もう「神迎え」が始まっていると伝えていたシーンで描かれていた島。				イズモシ	カ	32	2	6	
0193	0034	完了	島根県	出雲市	出雲の國麺家	699-0711	島根県出雲市大社町杵築南780-10		35.394922	132.686797	"https://www.google.co.jp/maps/@35.39504,132.686687,3a,23.9y,148.64h,92.14t/data=!3m4!1e1!3m2!1sFri9xcUX0f-mfnbyMDlgvA!2e0"					0853-53-4445	神様はじめました◎	カミサマハジメマシタ	第5話で神議りの休憩中に下界へと買い物に出かけた桃園奈々生と巴衛が、この店の前を歩いていました。				イズモシ	カ	32	2	6	
