作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0883	0010	完了	千葉県	千葉市	稲毛高校バス停	261-0003	千葉県千葉市美浜区高浜4-5		35.620627	140.069362	"https://www.google.co.jp/maps/@35.6206875,140.0692627,3a,15y,92.75h,87.86t/data=!3m6!1e1!3m4!1sAC8IXduFq531UhnFxvBtFQ!2e0!7i16384!8i8192"	17.0			5		やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	エンディングの比企谷八幡のカットで、実写写真が合成されていたバス停。				チバシ	ヤ	12	1	2	
0883	0011	完了	千葉県	千葉市	いなげの浜海水浴場	261-0003	千葉県千葉市美浜区高浜7		35.615406	140.063619	-	14.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	エンディングで実写写真が使われていた海岸。				チバシ	ヤ	12	1	2	
0883	0012	完了	千葉県	千葉市	マリンピア	261-0004	千葉県千葉市美浜区高洲3-13-1		35.628367	140.073148	"https://www.google.co.jp/maps/@35.6290809,140.0733431,3a,69y,172.95h,112.36t/data=!3m6!1e1!3m4!1sTL_FSg-BKg92cdFD9VrcUg!2e0!7i13312!8i6656"	16.0			2	043-279-5001	やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第5話で予備校帰りの比企谷八幡が喫茶店に寄るシーンの挿入カットで描かれていた商業ビル。作中では店名が「WARINPIA」になっていました。	http://www.marinpia.co.jp/			チバシ	ヤ	12	1	2	
0883	0013	完了	千葉県	千葉市	JR 稲毛海岸駅	261-0004	千葉県千葉市美浜区高洲3-24-1		35.6295	140.073889	"https://www.google.co.jp/maps/@35.6290451,140.0732279,3a,29.9y,5.74h,95.2t/data=!3m6!1e1!3m4!1s8AyN5dnv2gjYzGK6nSU3-g!2e0!7i13312!8i6656"	15.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第9話で、比企谷小町の計らいで花火大会に行くことになった比企谷八幡と由比ヶ浜結衣が、待ち合わせをしていた駅。構内にある湾岸そばの店の前で八幡が待っていましたが、作中では店名が「海岸そば」になっていました。				チバシ	ヤ	12	1	2	
0883	0014	完了	千葉県	千葉市	セントラルパークイースト幕張パークタワー	261-0013	千葉県千葉市美浜区打瀬1		35.644094	140.045898	"https://www.google.co.jp/maps/@35.6450371,140.0454713,3a,22y,159.97h,130.7t/data=!3m6!1e1!3m4!1sxu01Qv0xD1Vial4-CgjtXQ!2e0!7i13312!8i6656"	17.0			4		やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	雪ノ下雪乃が住んでいるマンションのモデル。<br />第11話では、比企谷八幡と由比ヶ浜結衣が、文化祭実行委員の実務が自分一人に集中してしまった過労から体調を崩し学校を休んだ雪乃の見舞いに訪れていました。				チバシ	ヤ	12	1	2	
0883	0016	完了	千葉県	千葉市	JR 海浜幕張駅	261-0021	千葉県千葉市美浜区ひび野2-110		35.648333	140.041861	"https://www.google.co.jp/maps/@35.6490326,140.041603,2a,17.5y,170.37h,105.71t/data=!3m6!1e1!3m4!1szag4G9Z18I2gGCXNw6OuUA!2e0!7i13312!8i6656"	15.0			5		やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第7話で比企谷八幡が比企谷小町に「奉仕部」合宿の待ち合わせの場所に連れて来られたシーンの挿入カットに描かれていた駅。				チバシ	ヤ	12	1	2	
0883	0017	完了	千葉県	千葉市	海浜幕張駅北口交差点	261-0021	千葉県千葉市美浜区ひび野2-110		35.649396	140.041407	"https://www.google.co.jp/maps/@35.6494303,140.0413201,3a,49.5y,309.13h,80.26t/data=!3m6!1e1!3m4!1s8cRa3OP3zyr0i6ZsJkpqMA!2e0!7i16384!8i8192"	17.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第7話で比企谷八幡が平塚静の差し金で比企谷小町に連れて来られた「奉仕部」合宿の待ち合わせの場所。作中では、道の向かい側にあるミニストップの看板が「BIG STOP」に変えられていました。				チバシ	ヤ	12	1	2	
0883	0018	完了	千葉県	千葉市	ホテルニューオータニ幕張	261-0021	千葉県千葉市美浜区ひび野2-120-3		35.645174	140.038256	"https://www.google.co.jp/maps/@35.646142,140.0389957,3a,53.5y,230.34h,130.22t/data=!3m6!1e1!3m4!1sSHHV3yNtwQBDQcwbln1T-w!2e0!7i16384!8i8192"	16.0				043-297-7777	やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第5話で、川崎沙希のアルバイト先ではないかと比企谷八幡たちが調査に来た店「エンジェルラダ―天使の階」が最上階で営業している「ホテルロイヤルオークラ」のモデル。	http://www.newotani.co.jp/makuhari/	http://www.newotani.co.jp/makuhari/		チバシ	ヤ	12	1	2	
0883	0019	完了	千葉県	千葉市	幕張テクノガーデンB棟	261-0023	千葉県千葉市美浜区中瀬1-3		35.651394	140.041125	"https://www.google.co.jp/maps/@35.6506243,140.0385934,3a,33y,90.15h,110.45t/data=!3m6!1e1!3m4!1sImP7VSKi94FPEtJuJxtE5g!2e0!7i13312!8i6656"	17.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第5話ラストの比企谷八幡のモノローグシーンで描かれていた3つのビルの一つ。	http://www.mtg-bld.co.jp/	http://www.mtg-bld.co.jp/		チバシ	ヤ	12	1	2	
0883	0020	完了	千葉県	千葉市	イオンタワーAnnex	261-0023	千葉県千葉市美浜区中瀬1-4		35.650209	140.039978	"https://www.google.co.jp/maps/@35.6506243,140.0385934,3a,33y,90.15h,110.45t/data=!3m6!1e1!3m4!1sImP7VSKi94FPEtJuJxtE5g!2e0!7i13312!8i6656"	17.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第5話ラストの比企谷八幡のモノローグシーンで描かれていた3つのビルの一つ。				チバシ	ヤ	12	1	2	
0883	0021	完了	千葉県	千葉市	交差点	261-0023	千葉県千葉市美浜区中瀬1-5		35.651172	140.039028	"https://www.google.co.jp/maps/@35.6514176,140.0389392,3a,31.6y,146.06h,88.86t/data=!3m6!1e1!3m4!1sly8y7f4W4NGNMWw_YNS4dw!2e0!7i13312!8i6656"	17.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第5話で葉山隼人、海老名姫菜、三浦優美子、戸塚彩加の4人が信号待ちをしていた場所。座標位置から南東を望む構図で描かれていました。				チバシ	ヤ	12	1	2	
0883	0022	完了	千葉県	千葉市	イオンタワー	261-0023	千葉県千葉市美浜区中瀬1-5-1		35.651442	140.0381	"https://www.google.co.jp/maps/@35.6502312,140.0381711,3a,37.9y,349.67h,108.74t/data=!3m6!1e1!3m4!1stoRyd85Nh1Gl352WwQbPgA!2e0!7i16384!8i8192"	17.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第5話ラストの比企谷八幡のモノローグシーンで描かれていた3つのビルの一つ。				チバシ	ヤ	12	1	2	
0883	0023	完了	千葉県	千葉市	NTT幕張ビル	261-0023	千葉県千葉市美浜区中瀬1-6		35.652889	140.039324	"https://www.google.co.jp/maps/@35.6513743,140.0390595,3a,47.8y,354.21h,112.51t/data=!3m6!1e1!3m4!1s_Cvo2kfnDN5OMc4oGB50DQ!2e0!7i13312!8i6656"	17.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第5話で職場見学実習で比企谷八幡たちが訪れていた工場のモデル。				チバシ	ヤ	12	1	2	
0883	0024	完了	千葉県	船橋市	ららぽーと三井ビルディング	273-0012	千葉県船橋市浜町2-1-1		35.68561	139.992277	"https://www.google.co.jp/maps/@35.6841054,139.9925099,3a,35y,336.68h,112.72t/data=!3m6!1e1!3m4!1sEaesVqwei7091dO5GGBDnw!2e0!7i16384!8i8192"	15.0					やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第6話で比企谷八幡と雪ノ下雪乃と比企谷小町の3人が由比ヶ浜結衣の誕生日プレゼントを買うためにやって来たショッピングセンターの外観として描かれていたビル。三井ビルはオフィスビルなので、実際に行ったショッピングセンターは隣のららぽーとTOKYO-BAYになります。				フナバシシ	ヤ	12	10	2	
0883	0025	完了	千葉県	船橋市	ららぽーとTOKYO-BAY	273-0012	千葉県船橋市浜町2-1-1		35.684517	139.992245	"https://www.google.co.jp/maps/@35.6844304,139.9922864,2a,63.9y,286.29h,71.07t/data=!3m6!1e1!3m4!1s4xE2GrxnihOel0LglGwz_g!2e0!7i13312!8i6656"	17.0			2	:047-433-9800	やはり俺の青春ラブコメはまちがっている。	ヤハリオレノセイシュンラブコメハマチガッテイル	第6話で比企谷八幡と雪ノ下雪乃と比企谷小町の3人が由比ヶ浜結衣の誕生日プレゼントを買うためにやって来たショッピングセンターのモデル。座標位置は、案内板の前で買い物の計画を話し合っていた場所です。内部では、吹き抜けのドーム状の天井、八幡と雪乃が座っていたオブジェ下の椅子や、2人が雪ノ下陽乃にからかわれていたヤシの木が植えられたベンチなど実際のものにかなり近い形で再現されていました。	http://tokyobay.lalaport.net/			フナバシシ	ヤ	12	10	2	
