作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0913	0001	完了	北海道	川上郡	屈斜路湖	088-3200	北海道川上郡弟子屈町		43.622157	144.324122	"https://www.google.co.jp/maps/@43.577327,144.224136,3a,36.7y,42.35h,98.29t/data=!3m5!1e1!3m3!1saLciYFe04REAAAQYW8UR9Q!2e0!3e11"	10.0		120	3		夜のヤッターマン	ヨルノヤッターマン	第8話でドロンジョ一行が迷子のクッシーを母親に送り届けた「クッシャロデッシャロ湖」のモデル。津別峠展望台から望む湖の景観が作画に近いと思われます。				カワカミグン	ヨ	1	57	1		
0674	0001	完了	北海道	稚内市	宗谷岬	098-6758	北海道稚内市宗谷岬		45.522729	141.936598		13.0		0			ハチミツとクローバーII	ハチミツトクローバーツー	第24話で、竹本祐太が自分探しの自転車旅で訪れた一つの到達点で、ここから折り返して東京に帰っていきました。				ワッカナイシ	ハ	1	14	1		
0177	0001	完了	北海道	稚内市	宗谷岬	098-6758	北海道稚内市宗谷岬		45.522729	141.936598		13.0		0			ガッ活！	ガッカツ	第2期第6話で、パジャマ姿でどこまで行けるかという議題で遥か遠くまで行ける例えで登場した岬。				ワッカナイシ	カ	1	14	1		
0199	0001	完了	青森県	平川市	盛美園	036-0242	青森県平川市猿賀字石林1		40.616701	140.569945	-	15.0		0		0172-57-2020	借りぐらしのアリエッティ	カリグラシノアリエッティ	アリエッティの一家が借り暮らしをしている屋敷のモデル。	http://www.seibien.jp/	http://www.seibien.jp/		ヒラカワシ	カ	2	10	1		
0831	0001	完了	青森県	五所川原市	斜陽館	037-0202	青森県五所川原市金木町朝日山412-1		40.902615	140.455339	"https://www.google.co.jp/maps/@40.902517,140.455053,3a,75y,46.23h,102.83t/data=!3m4!1e1!3m2!1s-NpGKYIaR85CtQMk9nvByg!2e0"	16.0		120	1.7	0173-53-2020	まよチキ！	マヨチキ	第8話で坂町近次郎たちが宿泊した旅館のモデル。外観のみで屋内はまったく違う作りとなっています。太宰治の生家で、現在は太宰治の文学記念館になっています。	http://www.city.goshogawara.lg.jp/16_kanko/dazai/syayoukan.html	http://www.city.goshogawara.lg.jp/16_kanko/dazai/syayoukan.html		ゴショガワラシ	マ	2	5	1		
0209	0001	完了	岩手県	盛岡市	JR 好摩駅	028-4125	岩手県盛岡市玉山区好摩字上山2-14		39.874092	141.173533	-	13.0		0			KEY THE METAL IDOL	キイザメタルアイドル	巳真兎季子が上京するため電車に乗った「黄麻駅」の駅舎のモデル。				モリオカシ	キ	3	1	1		
0874	0001	完了	岩手県	西磐井郡	達谷窟 毘沙門堂	029-4102	岩手県西磐井郡平泉町平泉北澤16		38.968894	141.059217		16.0		0			もののけ姫	モノノケヒメ	アシタカが住んでいたエミシの里の建物のモデル。				ニシイワイグン	モ	3	12	1		
0263	0001	完了	宮城県	仙台市	藤崎デパート（藤崎本館）	980-0811	宮城県仙台市青葉区一番町3-2-17		38.260075	140.872762	"https://www.google.co.jp/maps/@38.2598002,140.8726786,3a,56.3y,31.87h,112.6t/data=!3m6!1e1!3m4!1s47r--ewYz_HpzH6ShuB9Vg!2e0!7i13312!8i6656"	16.0		120	1.4	022-261-5111	くまみこ	クマミコ	第12話で、東北アイドル自慢コンテストを逃げ出したまちが、屋上の社に隠れていたデパート。実際のデパートの屋上にも藤崎えびす神社という神社がありますが、作中とは違い、鳥居も社務所もある立派な神社です。				センダイシ	ク	4	1	1		
0300	0001	完了	宮城県	大崎市	化女沼レジャーランド跡	989-6251	宮城県大崎市古川小野遠沢		38.632308	140.966215		14.0		0			劇場版 魔法少女まどか☆マギカ [新編] 叛逆の物語	ゲキジョウバンマホウショウジョマドカマギカシンペンハンギャクノモノガタリ	オープニングでこの遊園地の観覧車が描かれていました。				オオサキシ	ケ	4	17	1		
0905	0001	完了	秋田県	秋田市	国際教養大学 中嶋記念図書館	010ｰ1292	秋田県秋田市雄和椿川奥椿岱193-2		39.626183	140.199071	"https://www.google.co.jp/maps/@39.6260756,140.1990382,3a,57.3y,131.21h,114.85t/data=!3m6!1e1!3m4!1sGMoTTW6Hw9IAAAQpd-ydjA!2e0!7i13312!8i6656"					018-886-5900	ようこそ実力至上主義の教室へ	ヨウコソジツリョクシュギノキョウシツヘ	第2話で堀北鈴音が中間試験の赤点候補者を招いて勉強会を開いていた場所。	http://web.aiu.ac.jp/			アキタシ	ヨ	5	1	1		
0248	0001	完了	秋田県	雄勝郡	東成瀬村	019-0800	秋田県雄勝郡東成瀬村		39.179188	140.648881	-	10.0		0			銀牙-流れ星銀-	ギンガナガレボシギン	銀の生まれた村。	http://www.higashinaruse.com/	http://www.higashinaruse.com/	座標位置は東成瀬村の村役場	オガチグン	キ	5	17	1		
0263	0002	完了	秋田県	横手市	道の駅さんない 農香庵	019-1108	秋田県横手市山内土渕字小目倉沢34		39.289290	140.625873	"https://www.google.co.jp/maps/@39.288952,140.6260437,3a,26.3y,327.85h,94.28t/data=!3m6!1e1!3m4!1sLXfnx_7cB8QI4frZpj1FtQ!2e0!7i13312!8i6656"	16.0		120	4	0182-56-1600	くまみこ	クマミコ	第10話で、熊出村のキャンペーンガールにされてしまった雨宿まちのデビューステージが道の駅よってけのモデル。				ヨコテシ	ク	5	13	1		
0209	0002	完了	秋田県	鹿角市	JR 末広駅	018-5337	秋田県鹿角市十和田末広字向平		40.229897	140.737256		13.0		0			KEY THE METAL IDOL	キイザメタルアイドル	「黄麻駅」のホームや周りの風景のモデル。ver.1での厨川さくらが上京のため電車に乗るシーン、ver.10～11で三和土州一が巳真兎季子の故郷である架空の村「猯尾谷」に来た時に下車した駅として登場。				カヅノシ	キ	5	18	1		
0952	0001	完了	山形県	山形市	JR 山形駅	990-0039	山形県山形市香澄町1		38.248708	140.327456		13.0		0			レベルE	レベルイー	第1話で山形の高校に進学した筒井雪隆が降り立った駅。				ヤマガタシ	レ	6	1	1		
0144	0001	完了	山形県	山形市	JR 山形駅	990-0039	山形県山形市香澄町1		38.248708	140.327456		13.0		0			おもいでぽろぽろ	オモイデポロポロ	山形にやって来た岡島タエ子をが降り立った駅。駅舎は建て替えられてしまっています。				ヤマガタシ	オ	6	1	1		
0144	0002	完了	山形県	山形市	JR 高瀬駅	990-2232	山形県山形市下東山132		38.301539	140.396014		13.0		0			おもいでぽろぽろ	オモイデポロポロ	一度は東京に帰ろうと電車に乗った岡島タエ子が戻ってきて電話をかけていた駅。駅舎は建て替えられてしまっています。				ヤマガタシ	オ	6	1	1		
0144	0003	完了	山形県	山形市	JR 山寺駅	999-3301	山形県山形市山寺4273		38.309903	140.435147		12.0		0			おもいでぽろぽろ	オモイデポロポロ	一度は東京に帰ろうと電車に乗った岡島タエ子が、引き返すために乗り換えた駅。				ヤマガタシ	オ	6	1	1		
0665	0002	完了	福島県	福島市	福島市民家園 旧広瀬座	960-2155	福島県福島市名倉大石前地内		37.728795	140.372185	-	17.0		0		024-593-5249	幕末機関説いろはにほへと	バクマツキカンセツイロハニホヘト	遊山赫乃丈が率いる旅一座が興行をしていた芝居小屋「潮座」のモデル。				フクシマシ	ハ	7	1	1		
0521	0001	完了	福島県	岩瀬郡	ブリティッシュヒルズ	962-0622	福島県岩瀬郡天栄村大字田良尾字芝草1-8		37.259026	140.060867	-	16.0		0		0120-131-386	ダンタリアンの書架	ダンタリアンノショカ	第1話で、亡くなった祖父の遺言を受けたヒューイが訪れ、「ダンタリアンの書架」と出会った屋敷のモデル。この英国流ホテル&リゾートは、アニメ化にあたり、時代考証や作中のカリグラフィー素材作成、翻訳で制作に協力しており、作中の背景に、ホテル内の建物や家具、調度品が使われています。	http://www.british-hills.co.jp/			イワセグン	タ	7	12	1		
0519	0001	完了	福島県	耶麻郡	天鏡閣	969-3285	福島県耶麻郡猪苗代町翁沢御殿山1048-14		37.521457	140.043548		16.0		0		0242-65-2811	断裁分離のクライムエッジ	ダンザイブンリノクライムエッジ	第1話、第3話に登場した武者小路祝の住む屋敷のモデル。	http://www.tif.ne.jp/soumu/tenkyokaku.htm	http://www.tif.ne.jp/soumu/tenkyokaku.htm		ヤマグン	タ	7	22	1		
0362	0001	完了	茨城県	稲敷市	江戸崎西高校	300-0507	茨城県稲敷市犬塚1570		35.972271	140.303504	-	17.0		0			桜Trick	サクラトリック	高山春香たちの通う「美里西高校」のモデル。作中では3年後に他校と合併し廃校する設定となっていましたが、実際の学校は2005年にすでに廃校済で校舎も解体されています。				イナシキシ	サ	8	26	2	解体	
0362	0002	完了	茨城県	稲敷市	ファミリーマート川村江戸崎店	300-0507	茨城県稲敷市犬塚1617-169		35.97264	140.298552	-	17.0		0		029-892-5420	桜Trick	サクラトリック	高山春香が買い出しに来たコンビニのモデル。第9話で飯塚ゆずと池野楓がノートを買いに来ていたのもこのコンビニでした。				イナシキシ	サ	8	26	2		
0379	0001	完了	茨城県	つくばみらい市	ワープステーション江戸	300-2306	茨城県つくばみらい市南太田1176		35.968056	140.066944		13.0		0		0297-47-6000	C3-シーキューブ-	シイキューブ	オープニングに出てきた橋や能舞台などは、この歴史公園のものです。オープニングテーマ曲である喜多村英梨の「紋」のPVも、この場所がロケ地になっています。	http://www.wsedo.co.jp/	http://www.wsedo.co.jp/		ツクバミライシ	シ	8	28	2		
0346	0001	完了	茨城県	笠間市	笠間稲荷神社	309-1611	茨城県笠間市笠間1		36.385733	140.254032		16.0		0		0296-73-0001	斉木楠雄のΨ難	サイキクスオノサイナン	第7χ第3話で、斉木楠雄が両親と初詣に訪れ、厄介な面々と遭遇していた神社。				カサマシ	サ	8	11	2		
0605	0001	完了	栃木県	日光市	日光東照宮 陽明門 前	321-1431	栃木県日光市山内2301		36.757718	139.598777						0288-54-0560	ドラえもん（テレビ朝日版第2期）	ドラエモン	第860話「百年後のフロク」で、未来の雑誌の付録の双六で、骨川スネ夫が瞬間移動された場所。				ニッコウシ	ト	9	6	2		
0917	0001	完了	栃木県	日光市	鬼怒川温泉	321-2522	栃木県日光市鬼怒川温泉大原		36.824316	139.712114		17.0		0			よんでますよ、アザゼルさん。Z	ヨンデマスヨアザゼルサンゼット	第7話で商店街の福引で宿泊券を当てた佐隈りん子が泊りに来た「龍神湖温泉郷」のモデル。座標位置からの光景が描かれており。きぬ川ホテル三日月の建物が描かれていました。				ニッコウシ	ヨ	9	6	2		
0075	0001	完了	群馬県	高崎市	榛名山	370-3348	群馬県高崎市榛名湖町		36.47694	138.878409	-	14.0		0			頭文字D	イニシャルディー	藤原拓海が中学生時代から無免許運転で走りこみ、「秋名のハチロク」との異名を持つにまで至った「秋名山」の原型と言われている山です。				タカサキシ	イ	10	6	2		
0937	0001	完了	群馬県	前橋市	エキータ前橋	371-0024	群馬県前橋市表町2-30-8		36.383884	139.071697	"https://www.google.co.jp/maps/@36.3843572,139.0736537,3a,25.6y,248.91h,95.75t/data=!3m6!1e1!3m4!1sXD7LQSodKkhDvu9e8ZM3vg!2e0!7i13312!8i6656"	16.0		120	4	027-224-1511	Rewrite	リライト	第19話で、任務ために風祭市に戻って来た天王寺瑚太朗が江坂宗源の車から降りていたシーンで背景に描かれていた建物のモデル。	ekita-maebashi.com			マエバシシ	リ	10	1	2		
0075	0002	完了	群馬県	前橋市	赤城山	371-0101	群馬県前橋市富士見町赤城山		36.545893	139.176127	-	12.0		0			頭文字D	イニシャルディー	「赤城レッドサンズ」のホームである山で、走り屋にとっては有名な峠です。				マエバシシ	イ	10	1	2		
0510	0001	完了	群馬県	前橋市	前橋商業高等学校	371-0805	群馬県前橋市南町4-35-1		36.376375	139.074554	-	14.0		0		027-221-4486	タッチ	タッチ	上杉達也や浅倉南が通う「私立明青学園高等学校」のモデル。校舎はすでに建て替えられ当時の姿は見られません。ちなみに女子の制服のモデルは滋賀県立甲西高等学校のものらしいです。	http://www.maesho-hs.gsn.ed.jp/	http://www.maesho-hs.gsn.ed.jp/		マエバシシ	タ	10	1	2		
0019	0001	完了	群馬県	太田市	イオンモール太田	373-0808	群馬県太田市石原町81		36.294036	139.400399	"https://www.google.co.jp/maps/@36.2928748,139.4016898,3a,15y,333.13h,93.45t/data=!3m6!1e1!3m4!1sHFCZNb4sPKVLHOG67W0ZkQ!2e0!7i13312!8i6656!6m1!1e1"	15.0		120	5		蒼の彼方のフォーリズム	アオノカナタノフォーリズム	第7話で、明日香との資質の差をまざまざと感じ、部活の仲間から距離を置くみさきが、必要もない買い物に出かけていたショッピングモールのモデル。フロント部分の一部以外は大分異なります。	http://ota-aeonmall.com/			オオタシ	ア	10	17	2		
0718	0001	完了	群馬県	渋川市	伊香保温泉石段街	377-0102	群馬県渋川市伊香保町		36.497411	138.916340		17.0		0			美男高校地球防衛部LOVE!	ビナンコウコウチキュウボウエイブラブ	箱根有基の実家の銭湯「黒玉湯」のある温泉街で、作中では、吉岡酒店の横に「黒玉湯」が、階段の上に主人公たちが通う眉難高校がある設定になっています。				シブカワシ	ヒ	10	2	2		
0787	0001	完了	群馬県	吾妻郡	伊参スタジオ公園（旧町立第四中学校）	377-0432	群馬県吾妻郡中之条町五反田3527-5		36.624433	138.833960		15.0		0		0279-75-7220	放課後のプレアデス	ホウカゴノプレアデス	すばるたちの通う学校のモデル。作中では、2階建が3階建になっていたり、中央に時計などが描き足されていたりと、外観は多少アレンジされています。校舎出入口や下駄箱、階段、廊下なども細部のデザインにアレンジが加えられていましたが、全体的な構造は概ね再現されていました。				アガツマグン	ホ	10	12	2		
0244	0001	完了	群馬県	安中市	丸山変電所跡	379-0301	群馬県安中市松井田町横川		36.348453	138.725662		16.0		0		027-382-7622 	ギルティクラウン	ギルティクラウン	桜満集が秘密基地にしていた廃墟のモデル。重要文化財指定の建物です。				アンナカシ	キ	10	7	2		
0787	0002	完了	群馬県	安中市	めがね橋（旧信越本線碓氷第三橋梁）	379-0307	群馬県安中市松井田町坂本		36.358056	138.698333	"https://www.google.co.jp/maps/@36.357791,138.698398,3a,54.3y,356.77h,117.11t/data=!3m6!1e1!3m4!1sMRbuN3DG6x98w0KF1GZC3g!2e0!7i13312!8i6656"	13.0		120	1		放課後のプレアデス	ホウカゴノプレアデス	第1話で、すばるが参加した初めて宇宙船のエンジンのかけら探しで、すばるとあおいが言い争いを初めたために、かけらを捕えていた魔法陣が乱れて吹き飛ばされた5人が、この橋の辺りに落下してきて、魔法陣のバウンドで学校へ弾き飛ばされていました。				アンナカシ	ホ	10	7	2		
0128	0001	完了	埼玉県	さいたま市	浦和西高等学校	330-0042	埼玉県さいたま市浦和区木崎3-1-1		35.889833	139.653861	"https://www.google.co.jp/maps/@35.889343,139.65265,3a,37.5y,54.83h,91.93t/data=!3m4!1e1!3m2!1srrfZBC0erlrqjFWnARnqIQ!2e0"	13.0		120	3	048-831-4847	おおきく振りかぶって	オオキクフリカブッテ	三橋廉たちが通う「西浦高校」のモデル。原作者ひぐちアサの母校。				サイタマシ	オ	11	1	2		
0113	0001	完了	埼玉県	さいたま市	浦和西高等学校	330-0042	埼玉県さいたま市浦和区木崎3-1-1		35.889833	139.653861	-	13.0		0		048-831-4847	エースをねらえ！	エースヲネラエ	岡ひろみたちが通う「県立西高校」のモデル。原作者山本鈴美香の母校。				サイタマシ	エ	11	1	2		
0471	0001	完了	埼玉県	さいたま市	調神社	330-0064	埼玉県さいたま市浦和区岸町3-17-25		35.853614	139.655274	"https://www.google.co.jp/maps/@35.8534107,139.6550545,3a,33.6y,91.49h,94.57t/data=!3m6!1e1!3m4!1sD369MarKh2e9lWu-mv7H6Q!2e0!7i13312!8i6656"						戦姫絶唱シンフォギアAXZ	センキゼッショウシンフォギアアクシズ	第9話で、絆のユニゾン特訓で行き詰まっていた月読調の息抜きも兼ね、立花響たち一行が、「神の力」の手がかりとなる「神出ずる門の伝承」の調査で訪れていた神社。				サイタマシ	セ	11	1	2		
0128	0002	完了	埼玉県	さいたま市	さいたま市営浦和球場	330-0073	埼玉県さいたま市浦和区元町1-29-10		35.869256	139.658336		16.0		0			おおきく振りかぶって	オオキクフリカブッテ	第8話で西高ナインが観戦に行った県大会の球場。				サイタマシ	オ	11	1	2		
0128	0003	完了	埼玉県	さいたま市	大宮公園 野球場	330-0803	埼玉県さいたま市大宮区高鼻町4-9		35.917459	139.633546		16.0		0		048-641-6391	おおきく振りかぶって	オオキクフリカブッテ	第13話で全国高校野球埼玉大会の開会式が行われた球場。				サイタマシ	オ	11	1	2		
1001	0001	完了	埼玉県	さいたま市	ジョナサン 大宮東町店	330-0841	埼玉県さいたま市大宮区東町2-20		35.907823	139.633043	"https://www.google.co.jp/maps/@35.907628,139.6329061,3a,41.1y,41.22h,103.53t/data=!3m6!1e1!3m4!1schmdkrbwsnJ5gJzXtCMTCQ!2e0!7i13312!8i6656"					048-640-1573	キリングバイツ	キリングバイツ	第1話で、宇崎瞳が野本裕也を連れてパンケーキを食べていたファミリーレストラン。	https://store-info.skylark.co.jp/jonathan/spot/detail?code=020108&_resl=true			サイタマシ	キ	11	1	2		
0394	0001	完了	埼玉県	さいたま市	大栄橋	330-0853	埼玉県さいたま市大宮区		35.908922	139.622668	"https://www.google.co.jp/maps/@35.908974,139.622862,3a,75y,68.28h,92.86t/data=!3m4!1e1!3m2!1sty_JGNKMhH5BkAazOf8lwg!2e0"	16.0		120	3		灼眼のシャナII -Second-	シャクガンノシャナセカンド	第1話で坂井悠二が佐藤啓介の家にいるマージョリー・ドーに会うため、走って渡っていた橋。				サイタマシ	シ	11	1	2		
0394	0002	完了	埼玉県	さいたま市	県道2号線	330-0853	埼玉県さいたま市大宮区錦町		35.908674	139.62172	"https://www.google.co.jp/maps/@35.908571,139.621543,3a,75y,80.02h,92.06t/data=!3m4!1e1!3m2!1styfNzKBW51Qjk0Fn-kjuPg!2e0"	17.0		120	3		灼眼のシャナII -Second-	シャクガンノシャナセカンド	第1話で坂井悠二が走っていた道路。				サイタマシ	シ	11	1	2		
0196	0001	完了	埼玉県	さいたま市	さいたまスーパーアリーナ	330-9109	埼玉県さいたま市中央区新都心8		35.895069	139.630726		15.0		0		048-600-3001	神のみぞ知るセカイII	カミノミゾシルセカイツー	第11話で長瀬純が自分を励ますためにプロレス観戦に行った会場。	http://www.saitama-arena.co.jp/	http://www.saitama-arena.co.jp/		サイタマシ	カ	11	1	2		
0471	0002	完了	埼玉県	さいたま市	さいたまスーパーアリーナ	330-9109	埼玉県さいたま市中央区新都心8		35.895069	139.630726		15.0					戦姫絶唱シンフォギアAXZ	センキゼッショウシンフォギアアクシズ	第13話で、神の力を得る計画が頓挫したことで人間の姿を捨て真の姿を現したアダム・ヴァイスハウプトとの戦闘時に、雪音クリスの放った巨大なロケット弾にアダムが押し込まれて爆発していた施設で、立花響とアダムとの最終決戦が行われていた場所。				サイタマシ	セ	11	1	2		
0843	0001	完了	埼玉県	さいたま市	イオン大宮店（旧・サティ大宮）	331-0825	埼玉県さいたま市北区櫛引町2-574-1		35.92335	139.609547	"https://www.google.co.jp/maps/@35.9229772,139.6084083,3a,44.5y,51.96h,100.51t/data=!3m4!1e1!3m2!1sAHuPXJ9D7UKFjnQOL8owSA!2e0"	15.0		120	2.2	048-665-3101	みつどもえ	ミツドモエ	作中度々登場するデパート。サティ大宮時代にモデルになり、作中では店名が「SADY」にされていました。	http://www.aeon.jp/aeon/omiya/	http://www.aeon.jp/aeon/omiya/		サイタマシ	ミ	11	1	2		
0066	0001	完了	埼玉県	さいたま市	大谷口中学校	336-0041	埼玉県さいたま市南区広ヶ谷戸21		35.862848	139.683142		17.0		0		048-887-1000	行け！稲中卓球部	イケイナチュウタッキュウブ	物語の舞台である「稲豊市立稲豊中学校」のモデル。作者の出身校。	http://oyaguchi-j.saitama-city.ed.jp/	http://oyaguchi-j.saitama-city.ed.jp/		サイタマシ	イ	11	1	2		
0603	0001	完了	埼玉県	さいたま市	東武鉄道 大和田駅	337-0053	埼玉県さいたま市見沼区大和田町2-1774		35.929359	139.650383	"https://www.google.co.jp/maps/@35.929244,139.650058,3a,26.9y,52.91h,86.93t/data=!3m6!1e1!3m4!1seJt43lNFuA4vajvy-n8ECg!2e0!7i13312!8i6656"	13.0		120	3		トライブクルクル	トライブクルクル	第28話で、真城ミズキが音咲カノンに、口癖の「おけぃ！」を使い始めたきっかけを語った回想シーンで、雪が降る駅前でミズキを待っていた坂上雲之介に対して、ミズキが恥ずかしそうに初めて「おけぃ！」を使っていました。				サイタマシ	ト	11	1	2		
0398	0001	完了	埼玉県	さいたま市	開智学園高等部	339-0004	埼玉県さいたま市岩槻区徳力西186		35.971651	139.712227		17.0		0		048-793-1370	SHUFFLE!	シャッフル	物語の舞台である、人間界に住む人間、神族、魔族の三種族が共に通う「国立バーベナ学園」のモデル。	http://www.kaichigakuen.ed.jp/koutoubu/	http://www.kaichigakuen.ed.jp/koutoubu/		サイタマシ	シ	11	1	2		
