作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0182	0011	完了	東京都	千代田区	北の丸公園	102-0091	東京都千代田区北の丸公園1-1		35.689622	139.753426	"https://www.google.co.jp/maps/@35.6895235,139.7534833,3a,30.8y,332.27h,88.66t/data=!3m6!1e1!3m4!1sGu4HWjNR3mQfB1_FdAfe2Q!2e0!7i13312!8i6656"	17		120	3		かなめも	カナメモ	第9話で、友人から飼い犬ジョンの世話を頼まれた中町かなが、南ゆうきの提案でジョンを遊ばせるために訪れた公園。かなと久地院美華が待ち合わせをしていたのは、座標地点の案内板の前でした。				チヨダク	カ	13	17	2	
0182	0012	完了	東京都	台東区	アブアブ上野店	110-8541	東京都台東区上野4-8-4		35.709406	139.773706	"https://www.google.co.jp/maps/@35.7095848,139.7733424,3a,49y,124.15h,109.27t/data=!3m7!1e1!3m5!1sjQJqvW1nZenjyGHdLzlltA!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DjQJqvW1nZenjyGHdLzlltA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D325.45258%26pitch%3D0!7i13312!8i6656"	18		120	1.7	03-3833-3120	かなめも	カナメモ	第4話で中町かなたち一行が水着を買いに来たデパート。作中ではABABの文字が「ADAD」になっていました。	http://abab.ababakafudado.co.jp/store_ueno.html			タイトウク	カ	13	15	2	
0182	0013	完了	東京都	文京区	忠弥坂の上	113-0033	東京都文京区本郷1-6		35.703108	139.757021	"https://www.google.co.jp/maps/@35.7030579,139.7571929,3a,24y,291.9h,85.18t/data=!3m6!1e1!3m4!1sODlzdEwPUUGLn9ffe7_UNw!2e0!7i13312!8i6656"	17		120	2		かなめも	カナメモ	第1話の配達シーンで、一緒に走っていた北岡ゆめと南ゆうきの自転車が左右に別れていた丁字路。ゆうきが下っていった方が忠弥坂になります。				ブンキョウク	カ	13	21	2	
0182	0014	完了	東京都	文京区	フレッシュマート セキネ	113-0033	東京都文京区本郷2-30-7		35.705417	139.759294	"https://www.google.co.jp/maps/@35.705376,139.7593211,3a,51.7y,346.48h,88.99t/data=!3m6!1e1!3m4!1snRU5VDMuoeUwZ5bFuFulrA!2e0!7i13312!8i6656"	19	○	120	1.2	03-3811-1644	かなめも	カナメモ	第7話で、お盆の行事をするために、北岡ゆめと南ゆうきが食材の買い出しに来たスーパー。※2010年12月22日に閉店済。				ブンキョウク	カ	13	21	2	閉店
0182	0015	完了	東京都	文京区	長泉寺	113-0033	東京都文京区本郷5-6-1		35.709952	139.757003	"https://www.google.co.jp/maps/@35.709539,139.7568974,3a,15y,14.15h,95.39t/data=!3m6!1e1!3m4!1sZjnzYlYb702lMOC_H_lNeQ!2e0!7i13312!8i6656"	18		120	1.8		かなめも	カナメモ	第12話で、マリモ姉と中町かながブンタ（三毛猫）に連れられて訪れた場所で、ブンタの入って行った門前の階段の横の茂みの中へ、2人も続いて入っていきました。				ブンキョウク	カ	13	21	2	
0182	0016	完了	東京都	文京区	胸突坂（鳳明館寮前）	113-0033	東京都文京区本郷5-32		35.711366	139.756089	"https://www.google.co.jp/maps/@35.7113543,139.7561303,3a,53.4y,275h,80.29t/data=!3m6!1e1!3m4!1skBmUo4dD53uGMkoBiPpMfg!2e0!7i13312!8i6656"	18		120	1		かなめも	カナメモ	第10話冒頭で、中町かなが新聞配達中に足を止め、朝日に向かって「がんばって朝ごはん作るぞー」と万歳をしていた場所。鳳明館寮前から坂下（西側）を望む構図で描かれていました。				ブンキョウク	カ	13	21	2	
0182	0017	完了	東京都	文京区	お茶の水公園	113-0034	東京都文京区湯島1-4		35.701041	139.766207	"https://www.google.co.jp/maps/place/%E3%81%8A%E8%8C%B6%E3%81%AE%E6%B0%B4%E5%85%AC%E5%9C%92/@35.701098,139.766242,3a,75y,90t/data=!3m8!1e2!3m6!1s89784628!2e1!3e10!6s%2F%2Fstorage.googleapis.com%2Fstatic.panoramio.com%2Fphotos%2Fsmall%2F89784628.jpg!7i1536!8i2048!4m2!3m1!1s0x0000000000000000:0x254169409bb34626!6m1!1e1"	17		0			かなめも	カナメモ	第1話で、住み込みバイトを探すもなかなか見つからない中町かなが、へたり込んでいた公園。公園から出てきた中町かなが、北岡ゆめの自転車にぶつかって「風新新聞専売所」へ行くきっかけとなった場所です。かなが腰かけていた滑り台や鳥とイルカを模した遊具、時計、水道なども忠実に描かれていました。第13話では、自転車の自主練習を終えたかなが、鳥型のスプリング遊具で久地院美華が恥ずかしい自転車のイメージトレーニングをしている姿を目撃して、一緒に「自転車に乗ったつもり練習」をしていたのも、この公園でした。				ブンキョウク	カ	13	21	2	
0182	0018	完了	東京都	文京区	湯島聖堂前交差点（お茶の水公園脇）	113-0034	東京都文京区湯島1-4		35.701231	139.766307	"https://www.google.co.jp/maps/@35.701474,139.7663985,3a,23.8y,181.49h,84.05t/data=!3m7!1e1!3m5!1suKXWdZllxRMAAAAGOjR9uA!2e0!3e2!7i13312!8i6656"	18		120	5		かなめも	カナメモ	第1話で、住み込みバイトを探すもなかなか見つからない中町かなが、とぼとぼと歩いていた場所で、日が落ちるまでお茶の水公園で休憩していたかなが、気を取り直して公園から出てきたところを、北岡ゆめの自転車にぶつかっていたのも同じ場所でした。				ブンキョウク	カ	13	21	2	
0182	0019	完了	東京都	文京区	湯島聖堂 仰高門	113-0034	東京都文京区湯島1-4-25		35.699875	139.766760	"https://www.google.co.jp/maps/@35.6998615,139.7668818,3a,55.6y,299.79h,94.06t/data=!3m6!1e1!3m4!1sIZKPQbvR97Bjm4o9nmKZ0g!2e0!7i13312!8i6656"	18		120	1		かなめも	カナメモ	第3話で、中町かなが久地院美華と一緒に、この門の前で笑顔の練習をしていました。	http://www.seido.or.jp/			ブンキョウク	カ	13	21	2	
0182	0020	完了	東京都	文京区	東京メトロ 御茶ノ水駅 1番出入口エレベーター前	113-0034	東京都文京区湯島1-5		35.700322	139.764485	"https://www.google.co.jp/maps/@35.7004705,139.7642861,3a,15y,126.66h,85.29t/data=!3m6!1e1!3m4!1sbqMrJf-AGXyBzCEv2VzMvA!2e0!7i13312!8i6656"	18		120	3		かなめも	カナメモ	第8話の回想シーンで、大雪の中、帰ってこないマリモ姉さんを探しに出た東ひなたが走っていて何かに躓き転んで、マリモ姉さんが落した携帯電話を発見していた場所。				ブンキョウク	カ	13	21	2	
0182	0021	完了	東京都	文京区	外堀通り（都道405号）	113-0034	東京都文京区湯島1-5		35.700224	139.764741	"https://www.google.co.jp/maps/@35.7003055,139.7647773,3a,55.9y,199.63h,70.83t/data=!3m6!1e1!3m4!1sX3d8itX6esj1EMWvZmbJgg!2e0!7i13312!8i6656"	17		120	1.2		かなめも	カナメモ	第8話の回想シーンで、大雪の中、帰ってこないマリモ姉さんを探しに出た東ひなたが、倒れた自転車と歪んだ柵、さらには河岸に散乱する新聞紙を発見していた場所。				ブンキョウク	カ	13	21	2	
0182	0022	完了	東京都	文京区	外堀通り（都道405号）	113-0034	東京都文京区湯島1-5-45		35.700421	139.764696	"https://www.google.co.jp/maps/@35.7003347,139.7646905,3a,45.6y,355.92h,105.07t/data=!3m6!1e1!3m4!1sG_PYNPEuGYPq4o-JDybqNg!2e0!7i13312!8i6656"	17		120	1		かなめも	カナメモ	第9話で、マリモ姉が川に落ちたかもしれないという連絡を受けて専売所を飛び出した代理（天野咲紀）が、逆に代理を心配して探しに来たマリモ姉と会うことができ、泣きながら抱き合っていた場所。				ブンキョウク	カ	13	21	2	
0182	0023	完了	東京都	文京区	湯島御霊社	113-0034	東京都文京区湯島2-1-15		35.704357	139.765324	"https://www.google.co.jp/maps/@35.7043588,139.765365,3a,90y,282.97h,88.04t/data=!3m6!1e1!3m4!1s35fWB0KaASlLsLH4-RZnQw!2e0!7i13312!8i6656"	19		120	1.4		かなめも	カナメモ	第4話で、せっかく水着を買ったのにみんなでプールに行けない風新新聞専売所の面々が、せめてプール気分だけでも味わおうと水着を着て配達するシーンで、北岡ゆめが、風で飛ばされた販促用チケットを追いかけて、この神社の前で転んでいました。				ブンキョウク	カ	13	21	2	
0182	0024	完了	東京都	文京区	住宅街（D'クラディアイヴァン御茶ノ水 前）	113-0034	東京都文京区湯島2-5-14		35.703819	139.765107	"https://www.google.co.jp/maps/@35.7037444,139.7650616,3a,56.4y,18.97h,82.07t/data=!3m6!1e1!3m4!1svOoMs5GOGw5FWVbMcl8ktw!2e0!7i13312!8i6656"	17		120	1.5		かなめも	カナメモ	第4話で、プールに行けないために、気分だけでも味わおうと水着で新聞を配達することになり、半ば強引に参加させられてしまった中町かなが、人に見られないように建物の影に隠れながら移動していた場所。				ブンキョウク	カ	13	21	2	
0182	0025	完了	東京都	文京区	霊雲寺	113-0034	東京都文京区湯島2-21-6		35.705701	139.765805	"https://www.google.co.jp/maps/@35.7051906,139.7657243,3a,19.5y,352.69h,104.53t/data=!3m6!1e1!3m4!1siGsJURkJKp4eDrZnm6Yx6g!2e0!7i13312!8i6656"	18		120	3		かなめも	カナメモ	第7話で、新聞の休刊日ということもあり、専売所のみんなで行ったお祭りが開かれていた寺。	http://www.reiunji.or.jp/			ブンキョウク	カ	13	21	2	
0182	0026	完了	東京都	文京区	女坂	113-0034	東京都文京区湯島3-32		35.707905	139.768535	"https://www.google.co.jp/maps/@35.7078928,139.7685515,3a,71.4y,202.02h,88.62t/data=!3m7!1e1!3m5!1sQigw8l7MUcsSxhvELkMxRA!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3DQigw8l7MUcsSxhvELkMxRA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D344.59335%26pitch%3D0!7i13312!8i6656"	18		120	1.2		かなめも	カナメモ	第1話でこの坂の横の道を配達中の北岡ゆめが自転車で通る姿が描かれていました。				ブンキョウク	カ	13	21	2	
0182	0027	完了	東京都	文京区	女坂 脇	113-0034	東京都文京区湯島3-32		35.707904	139.768593	"https://www.google.co.jp/maps/@35.7079224,139.7687721,3a,41.7y,265.87h,99.26t/data=!3m6!1e1!3m4!1sZUYShZlEeNZy3FflndN5YA!2e0!7i13312!8i6656"	18		120	2		かなめも	カナメモ	第8話の回想シーンで、大雪の中、帰ってこないマリモ姉さんを探しに出た東ひなたからの電話を、北岡ゆめが受けていた場所で、座標地点から湯島天満宮を見上げる構図で描かれていました。				ブンキョウク	カ	13	21	2	
0182	0028	完了	東京都	文京区	無縁坂	113-0034	東京都文京区湯島4-12		35.710404	139.767068	"https://www.google.co.jp/maps/@35.7103962,139.7670886,3a,90y,116.76h,86.12t/data=!3m6!1e1!3m4!1sZuGxw9dI3RBYkeO4kcGxQQ!2e0!7i13312!8i6656?hl=ja"	17		120	1.3		かなめも	カナメモ	第1話で、配達中の西田はるかが必至に自転車をこいで上っていた坂で、座標地点の横断歩道から坂の下（東側）を望む構図と、坂下から見上げる構図ではるかが上っていく姿が描かれていました。				ブンキョウク	カ	13	21	2	
