作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0999	0007	完了	福岡県	福岡市	gate's	810-0801	福岡県福岡市博多区中洲3-7-24		33.594310	130.405935	"https://www.google.co.jp/maps/@33.5946152,130.4056603,3a,40y,155.3h,93.37t/data=!3m6!1e1!3m4!1swuqmBkZJGLyjg-vxj6b0xw!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話で、馬場善治が榎田に原田正太郎と一緒にした殺し屋の女のことを調べさせるシーンの冒頭カットで、博多リバレイン1階のブリティッシュパブ モーリスヒッポ前から望む構図で博多大橋越しにビルが描かれていました。<br />第2話でも、馬場善治が榎田に林憲明のことを調べさせるシーンで、正面入口側が描かれていました。<br />第10話でも、榎田と林が話をしていたネカフェシーンの冒頭カットでビルの外観が描かれていました。				フクオカシ	ハ	40	1	8		0
0999	0008	完了	福岡県	福岡市	フタバ@アットカフェ 中洲gate's店	810-0801	福岡県福岡市博多区中洲3-7-24	gate's 5F	33.593717	130.405979	-					092-283-0568	博多豚骨ラーメンズ	ハカタトンコツラーメンズ	「black leg nameko」こと情報屋の榎田が活動拠点にしているネットカフェ。<br />第1話では、馬場善治が榎田に原田正太郎と一緒に殺し屋の女のことを調べさせていました。<br />第3話<br />第7話では、拷問師のホセ・マルティネスが、ミサキの劇のためにジローが手作りしたものの、劇が中止になって不要になった衣装を届けに来ていました。<br />第10話では、博多を去ろうとするも榎田に呼び止められてしまった林憲明が、馬場のもとを去ろうとする理由を打ち明けていました。	http://futaba-at-cafe.com/nakasu.html		URL検証中	フクオカシ	ハ	40	1	8		5
0999	0042		福岡県	福岡市	中洲懸橋	810-0801	福岡県福岡市博多区中洲4-1		33.590810	130.407147	"https://www.google.com/maps/@33.5913751,130.4071327,3a,32y,179.72h,91.02t/data=!3m6!1e1!3m4!1sgmwe_i9bYKSnffTcmH_4lw!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	東岸から望む構図で、那珂川越しに中洲懸橋や対岸の玉屋本店が描かれていました。				フクオカシ	ハ	40	1	8		0
0999	0009	完了	福岡県	福岡市	中洲中央通り	810-0801	福岡県福岡市博多区中洲4-4		33.592825	130.406411	"https://www.google.co.jp/maps/@33.5930619,130.4060229,3a,18.6y,128.17h,90.89t/data=!3m6!1e1!3m4!1sKFd5TSF0lDGqTqW64LMoKg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話本編冒頭の博多の街のカットで描かれていた場所1。				フクオカシ	ハ	40	1	8		0
0999	0066	完了	福岡県	福岡市	西大橋	810-0801	福岡県福岡市博多区中洲5-3		33.592667	130.404058	"https://www.google.co.jp/maps/@33.5922009,130.4050982,2a,26.9y,306.05h,97.92t/data=!3m6!1e1!3m4!1s06IwntoUFVWXBu-Mv86nXg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第10話で、セアカゴケグモ型通信機を気色悪がりながら耳の中に着けた大和が、隣の福博であい橋から監視する榎田からの指示で、リュックを背負った男から、中身を知らずにプラスチック爆弾の入った袋を掏っていた橋。				フクオカシ	ハ	40	1	8		3
0999	0032		福岡県	糟屋郡	県道60号（粕屋南病院案内板付近）	811-2115	福岡県糟屋郡須惠町佐谷		33.584850	130.546592	"https://www.google.com/maps/@33.5846825,130.5463648,3a,55y,68.23h,87.22t/data=!3m6!1e1!3m4!1sME1_ZrirGbVXrklKGr_Jsg!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第2話				カスヤグン	ハ	40	7	8		2
0999	0031	完了	福岡県	福岡市	サンビジネスホテル	812-0011	福岡県福岡市博多区博多駅前2-16-16		33.590554	130.417663	"https://www.google.com/maps/@33.5907456,130.417452,3a,32y,118.68h,93.37t/data=!3m6!1e1!3m4!1si2FT0EuK9afP1r8Novaiqw!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第2話で、斎藤が宿泊していたホテル。<br />作中ではホテル名が「ホテルニューハカタ」になっていました。				フクオカシ	ハ	40	1	8		3
0999	0070	完了	福岡県	福岡市	はかた駅前通り（九勧博多ビル前）	812-0011	福岡県福岡市博多区博多駅前3-26		33.589774	130.415952	"https://www.google.com/maps/@33.5898013,130.4158148,3a,50y,93.96h,90.6t/data=!3m6!1e1!3m4!1sSrf2cAk5mTo-MncPhG1j-Q!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話で、斎藤が殺人請負会社「マーダー・インク」からの刺客であるグェンから逃げるシーンで描かれていた場所。				フクオカシ	ハ	40	1	8		0
0999	0010	完了	福岡県	福岡市	はかた駅前通り	812-0012	福岡県福岡市博多区博多駅中央街1		33.589683	130.418736	"https://www.google.co.jp/maps/@33.5896409,130.4192542,2a,40y,272.25h,101.82t/data=!3m6!1e1!3m4!1sOmC5yBePSTQkdcQIQpVKKQ!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話の斉藤が転勤で福岡へ降り立ったシーン冒頭で、博多駅博多口前から望む構図で、西日本シティ銀行本店本館、福岡センタービルなどが描かれていました。				フクオカシ	ハ	40	1	8		0
0999	0011	完了	福岡県	福岡市	JR 博多駅	812-0012	福岡県福岡市博多区博多駅中央街1-1		33.589561	130.419533	"https://www.google.co.jp/maps/@33.58917,130.4187592,3a,25y,51.04h,95.47t/data=!3m6!1e1!3m4!1sMSjxAhiQRW5PxRjIYuRZOQ!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話で、斉藤が転勤で福岡へ降り立ったシーン冒頭で博多口が描かれていた駅。<br />第2話では、村瀬純と勘違いされて復讐屋に拉致された斎藤が解放されていたのも、この場所でした。<br />第5話で、自分を始末しに来た殺人請負会社「マーダー・インク」からの刺客・グェンから逃げる斎藤が、助けに向かった林憲明と落ち合おうとしていたのもこの駅で、落ち合えないまま3番線の車内に隠れていた小倉行き電車が出発していました。				フクオカシ	ハ	40	1	8		5
0999	0049	完了	福岡県	福岡市	博多駅前広場	812-0012	福岡県福岡市博多区博多駅中央街1-1		33.590011	130.419270	"https://www.google.co.jp/maps/@33.5899348,130.4192878,2a,30y,345.43h,87.58t/data=!3m6!1e1!3m4!1s1yybmO167e8XyaDNtT_1KQ!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第7話序盤で、チェガルが組織の人間から「マクロハード」というハッカーを始末するよう指示を受けていた場所。<br />同話の後半では、チェガルが「マクロハード」を始末したことと、「black leg」が博多にいることを組織の人間に報告していました。<br />第8話では、「black leg」を始末したと報告に来たチェガルが、始末したと思っていた榎田に声をかけられ、自分がはめられた罠の種明かしを聞かされていました。				フクオカシ	ハ	40	1	8		4
0999	0048	完了	福岡県	福岡市	カンティーナ シチリア―ナ 博多	812-0012	福岡県福岡市博多区博多駅中央街1-1	JR博多シティ アミュプラザ博多9F	33.590109	130.419757	"https://www.google.com/maps/@33.5900625,130.4198146,2a,75y,326.73h,89.66t,359.88r/data=!3m6!1e1!3m4!1sKYQy9yUDl2aoxkfnYWIKlA!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第7話で、榎田がサイバー犯罪科の刑事に、ハッキングの件を帳消しにしてもらう見返りにサイバーテロ組織（ハッカー専門の暗殺集団）「mmm（エムスリー）」に関する暗号データを渡していた店。<br />作中では店名が「Cantata il Sole」になっていました。				フクオカシ	ハ	40	1	8		3
0999	0023	完了	福岡県	福岡市	博多駅筑紫口広場	812-0012	福岡県福岡市博多区博多駅中央街5-3		33.590175	130.421749	"https://www.google.co.jp/maps/@33.5900866,130.4216338,3a,41.4y,39.13h,93.1t/data=!3m6!1e1!3m4!1sWVBKgGA3upjLAbpPlK-DJQ!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第3話で、妹の仇討のために、人身売買ブローカーに売られた女のふりをして近づく作戦に向かう馬場善治と林憲明が落ち合っていた場所。				フクオカシ	ハ	40	1	8		2
0999	0024	完了	福岡県	福岡市	タイル壁画「博多駅 出会い献上」	812-0012	福岡県福岡市博多区博多駅中央街5-3		33.590209	130.421444	"https://www.google.co.jp/maps/@33.5900894,130.4217013,3a,15y,303.3h,91.76t/data=!3m6!1e1!3m4!1sHJDRKI33lgBemD2M_gWVeQ!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第3話で、妹の仇討のために、人身売買ブローカーに売られた女のふりをして近づく作戦に向かう馬場善治と林憲明が落ち合う駅前シーンで描かれていた広場。				フクオカシ	ハ	40	1	8		0
0999	0072	完了	福岡県	福岡市	ふくや 博多駅地下街店	812-0012	福岡県福岡市博多区博多駅中央街	博多駅地下街	33.590223	130.418695	-						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第10話で、林憲明が明太子を買っていた店。				フクオカシ	ハ	40	1	8		1
0999	0039	完了	福岡県	福岡市	エンジェルポスト	812-0012	福岡県福岡市博多区博多駅中央街9-1	博多マルイ 1F	33.589119	130.419319	"https://www.google.com/maps/@33.5892977,130.4193244,2a,15y,181.91h,87.39t/data=!3m6!1e1!3m4!1s3J0Yd7Dy-vDkwwlr3LBYLQ!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話で、斎藤が自分を始末しに来た殺人請負会社「マーダー・インク」からの刺客・グェンから逃げるシーンで描かれていた場所。				フクオカシ	ハ	40	1	8		0
0999	0076	完了	福岡県	福岡市	博多駅（筑紫口）交差点	812-0013	福岡県福岡市博多区博多駅東1-12		33.590190	130.422548	"https://www.google.co.jp/maps/@33.5902186,130.4224398,3a,37.5y,104.66h,89.27t/data=!3m6!1e1!3m4!1sqZaxrN4kIcyJytj7pCHuAQ!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第10話で、ふくやで明太子を買った帰りの林憲明が信号待ちをしていた交差点。<br />渡る際に林に気づかず渡っていた緋狼の口笛を聞いた林が、思わず振り返っていました。				フクオカシ	ハ	40	1	8		3
0999	0012	完了	福岡県	福岡市	博多グローリービル	812-0013	福岡県福岡市博多区博多駅東2-4-6		33.588731	130.423714	"https://www.google.co.jp/maps/@33.5888896,130.4236705,3a,55y,151.95h,105.17t/data=!3m6!1e1!3m4!1saTMhkkF6LekWutcgLGnveg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	馬場善治が経営する「馬場探偵事務所」の入っているビル。<br />作中では3階の窓ガラスに事務所名が掲げられていました。				フクオカシ	ハ	40	1	8		5
0999	0044	完了	福岡県	福岡市	キャナルシティ博多	812-0018	福岡県福岡市博多区住吉1-8		33.589452	130.411016	"https://www.google.co.jp/maps/@33.589332,130.4107814,2a,37.5y,68.07h,85.39t/data=!3m6!1e1!3m4!1sSZBaRD_hTHJOEAkYJGgDFg!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話で、試合でエラーを連発した憂さ晴らしにショッピングをしていた林憲明が、クライアントに会いに行く途中で遭遇した榎田に声をかけられていた商業施設。				フクオカシ	ハ	40	1	8		2
0999	0013	完了	福岡県	福岡市	ニューヨーク 住吉店	812-0018	福岡県福岡市博多区住吉4-3-25		33.584213	130.415424	"https://www.google.co.jp/maps/@33.5841894,130.4151977,3a,33.6y,103.01h,100.78t/data=!3m6!1e1!3m4!1sDqZ11TScZCXVWTAwb1Q1gg!2e0!7i13312!8i6656"					092-477-6363	博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話で、殺しの依頼を受けた斎藤が、殺しの道具（ナイフ、ゴム手袋、ガムテープ、藁縄）を購入していた店。	http://www.ny-evolution.co.jp			フクオカシ	ハ	40	1	8		2
0999	0019	完了	福岡県	福岡市	博多ポートタワー	812-0021	福岡県福岡市博多区築港本町14-1		33.604314	130.397791	"https://www.google.co.jp/maps/@33.6022857,130.3944637,3a,21.3y,50.78h,95.74t/data=!3m6!1e1!3m4!1sB1vjVAGxBdk2h-iBNDRk5g!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第4話で、事件解決後に馬場善治と林憲明2人きりで話をするシーンの冒頭カットで、2人がいた海岸から望む構図で描かれていた塔。<br />オープニングやエンディングの他、各話の街のカットでも描かれていました。				フクオカシ	ハ	40	1	8		5
