作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0099	0007	完了	香川県	高松市	栗林公園　吹上亭	760-0073	香川県高松市栗林町1-20-16		34.327397	134.043987	"https://www.google.co.jp/maps/@34.327431,134.0440243,3a,22y,183.15h,80.5t/data=!3m6!1e1!3m4!1srKpbEd8MmHQ9kpRneH4XwQ!2e0!7i13312!8i6656"				4.5	087-833-7411	うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第7話で、俵宗太たちがガオガオちゃんショーが始まるまでの間、栗林公園を散策するシーンで、店前の池で鯉に餌をあげたり、鯉の餌の棒状の麩で叩き合いっこをしたり、焼だんごを食べたりしていた店。				タカマツシ	ウ	37	1	7	
0099	0046	完了	香川県	高松市	栗林公園　偃月橋	760-0073	香川県高松市栗林町1-20-16		34.327387	134.043981	"https://www.google.co.jp/maps/@34.327314,134.044234,3a,45y,294.27h,89.19t/data=!3m6!1e1!3m4!1slslvSm85z-MAcjHpHXzz-Q!2e0!7i13312!8i6656"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第7話で、俵宗太たちがガオガオちゃんショーが始まるまでの間、栗林公園を散策するシーンで描かれていた南湖に架かる橋で、飛来峰から見見下ろす構図で描かれていました。<br />オープニングカットでは、飛来峰下の橋の真横から望む構図で描かれていました。				タカマツシ	ウ	37	1	7	
0099	0047	完了	香川県	高松市	栗林公園　東門（切手御門）	760-0073	香川県高松市栗林町1-20-16		34.329991	134.045746	"https://www.google.co.jp/maps/@34.3299678,134.0459174,3a,48.9y,279.65h,86.9t/data=!3m6!1e1!3m4!1snmlRyslHCUXUSyAOkYC4qA!2e0!7i13312!8i6656"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第7話で、俵宗太たちがガオガオちゃんショーを見るために栗林公園にやって来たシーンで描かれていた入口。作中に描かれていた園内案内図もこの門の脇にあります。				タカマツシ	ウ	37	1	7	
0099	0048	完了	香川県	高松市	栗林公園　松平賴壽閣下像前のベンチ	760-0073	香川県高松市栗林町1-20-16		34.331530	134.043566	"https://www.google.co.jp/maps/@34.3314899,134.0435137,3a,47y,63.81h,85.43t/data=!3m6!1e1!3m4!1sKTBOtVWl0V7zjM_t5MT3-g!2e0!7i13312!8i6656"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第7話で、俵宗太たちがガオガオちゃんショーが始まるまでの間、栗林公園を散策するシーンで、宗太が休憩していたベンチ。				タカマツシ	ウ	37	1	7	
0099	0049	完了	香川県	高松市	讃岐民芸館	760-0073	香川県高松市栗林町1-20-16	栗林公園内	34.330104	134.044962	-						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第7話で、俵宗太とポコと田中のぞみが、巨大な奉公さんの像を見ていた施設。				タカマツシ	ウ	37	1	7	
0099	0050	完了	香川県	高松市	花園亭	760-0073	香川県高松市栗林町1-20-16	栗林公園内	34.329147	134.045095	"https://www.google.co.jp/maps/@34.3291232,134.0449949,3a,72.3y,77.11h,79.36t/data=!3m6!1e1!3m4!1sb8GNoFe4S56uw9lcyJSe1Q!2e0!7i13312!8i6656"				2		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第7話で、俵宗太たちがガオガオちゃんショーが始まるまでの間、栗林公園を散策するシーンで描かれていた売店。				タカマツシ	ウ	37	1	7	
0099	0008	完了	香川県	高松市	ぶっかけうどん　大円	760-0078	香川県高松市今里町1-28-27		34.324017	134.057246	"https://www.google.co.jp/maps/@34.3238084,134.0570643,3a,20y,29.52h,91.57t/data=!3m6!1e1!3m4!1s_gQd7MQ1F10uOpVjIi8waw!2e0!7i13312!8i6656?hl=ja"				4.5	087-835-5587	うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第1話で、帰郷したばかりの俵宗太が中島忍とうどんを食べていた店。				タカマツシ	ウ	37	1	7	
0099	0060	完了	香川県	高松市	丁字路	760-0080	香川県高松市木太町		34.315896	134.070165	"https://www.google.co.jp/maps/@34.3159092,134.0701174,3a,43.4y,93.47h,88.39t/data=!3m6!1e1!3m4!1sKmbViknOia4oJEWEsMIexA!2e0!7i13312!8i6656"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	俵宗太の実家である俵製麺所前の道のモデルで、作中度々描かれています。<br />実際には製麺所は存在せずに丁字路になっていますが、製麺所から見える道やガードレール、カーブミラー、詰田川を挟んだ対岸の住宅までが忠実に描かれていました。<br />オープニングのラストでポコが宗太に飛びついていたのも、この場所です。				タカマツシ	ウ	37	1	7	
0099	0061	完了	香川県	高松市	詰田川沿いの道（味彩工房前）	760-0080	香川県高松市木太町		34.316089	134.070222	"https://www.google.co.jp/maps/@34.3160893,134.0702248,3a,27y,191.79h,91.7t/data=!3m6!1e1!3m4!1soNUFFdqKIiFVh25O3CIlrg!2e0!7i13312!8i6656"				4		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第2話で、街に服を買いに行った帰りの俵宗太とポコが歩いていた場所で、もう少しで家なのにポコが耐えきれずに寝てしまっていました。<br />作中では、新宮川橋や正面（南側）遠方の建物、川の対岸（東側）の住宅などは忠実に描かれていましたが、俵製麺所がある設定になっている区画（西側）は、食品工場（味彩工房）やアパート（ハピネスJ）が住宅に描き変ええられえていました。				タカマツシ	ウ	37	1	7	
0099	0009	完了	香川県	高松市	新宮川橋	760-0080	香川県高松市木太町		34.315534	134.070146	"https://www.google.co.jp/maps/@34.3155011,134.0702451,3a,15y,326.85h,73.19t/data=!3m6!1e1!3m4!1skIz-VXA1rPtUx_xxXELIJA!2e0!7i13312!8i6656?hl=ja"				5		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第1話で、帰郷したばかりの俵宗太が、車で送るという中島忍の誘いを断り、スーツケースを引いて渡っていた橋。<br />第11話の回想シーンで、学校帰りに店が終わるまで遠回りして帰ったとのナレーション通り、宗太がこの橋から店の煙突から湯気が出ているのを見て、家とは反対方向へ歩いていく姿が描かれていました。				タカマツシ	ウ	37	1	7	
0099	0010	完了	香川県	高松市	詰田川沿いの道（歩道橋付近）	760-0080	香川県高松市木太町		34.327725	134.073958	"https://www.google.co.jp/maps/@34.3277311,134.0737068,3a,19y,93.48h,91.02t/data=!3m6!1e1!3m4!1sFnnMThI43IaR8Ia2m122Ug!2e0!7i13312!8i6656"				5		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第1話で、警察に向かう途中の俵宗太とポコが、観光客に「俵屋製麺所」の場所を尋ねられていた場所。				タカマツシ	ウ	37	1	7	
0099	0011	完了	香川県	高松市	地蔵	760-0080	香川県高松市木太町		34.327785	134.073900	"https://www.google.co.jp/maps/@34.3277172,134.0739126,3a,15y,348.02h,78.93t/data=!3m6!1e1!3m4!1sg6oQID4N-jQrkNmW4SFc2g!2e0!7i13312!8i6656"				5		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第1話で、警察に向かう途中に立ち寄ったちきり神社のシーンから、観光客に俵屋製麺所の場所を聞かれるシーンへの場面転換カットで描かれていた地蔵。				タカマツシ	ウ	37	1	7	
0099	0012	完了	香川県	高松市	詰田川西踏切	760-0080	香川県高松市木太町		34.331594	134.074112	"https://www.google.co.jp/maps/@34.3314895,134.0741113,3a,16.7y,5.74h,86.7t/data=!3m6!1e1!3m4!1sgyuWLBk9mhrv03MeJmXDeg!2e0!7i13312!8i6656"				5		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第1話で、観光客の目の前で耳と尻尾が出てしまったポコを抱えて逃げ出した俵宗太が、警報の鳴る中強引に走りきっていた踏切。				タカマツシ	ウ	37	1	7	
0099	0014	完了	香川県	高松市	大池外周路への階段	760-0080	香川県高松市木太町		34.312553	134.067484	"https://www.google.co.jp/maps/@34.3127304,134.0679641,3a,40y,278.93h,87.03t/data=!3m6!1e1!3m4!1sXZfKKJNun6Fl5S8u0jF6OQ!2e0!7i13312!8i6656?hl=ja"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第10話で、俵宗太が料理のことで傷つけるようなことを言ってしまったことで家を飛び出した大石凛子と、凛子を追って行った中島忍を、宗太とポコが迎えに行くシーンで、2人が上っていた階段。				タカマツシ	ウ	37	1	7	
0099	0015	完了	香川県	高松市	大池　休憩場	760-0080	香川県高松市木太町		34.311938	134.065774	"https://www.google.co.jp/maps/@34.3121685,134.0656233,3a,26.9y,145.98h,95.06t/data=!3m6!1e1!3m4!1sqmBxBeTMxor6A0fKFdlr-A!2e0!7i13312!8i6656"				4		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第10話で、中島忍と大石凛子が雨宿りしていた休憩所で、凛子がもうすぐ母親になることを告げていました。				タカマツシ	ウ	37	1	7	
0099	0064	完了	香川県	高松市	向井橋 脇	760-0080	香川県高松市木太町		34.319294	134.074483	"https://www.google.co.jp/maps/@34.319286,134.0744798,3a,80y,18.41h,83.63t/data=!3m6!1e1!3m4!1sUyz5JE6z5rkYVIs2B9rfNg!2e0!7i13312!8i6656?hl=ja"				1.5		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第11話の回想シーンで、学生時代の俵宗太と中島忍が学校帰りに2人で歩いていた場所。				タカマツシ	ウ	37	1	7	
0099	0065	完了	香川県	高松市	八坂神社前の交差点	760-0080	香川県高松市木太町		34.317795	134.071600	"https://www.google.co.jp/maps/@34.3177223,134.0716207,3a,23y,346.08h,84.42t/data=!3m6!1e1!3m4!1srcBd3LXTX_5gJpRDUKO5Qw!2e0!7i13312!8i6656?hl=ja"				4.5		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第11話の回想シーンで、学生時代の俵宗太と中島忍が学校帰りに別れていた交差点。<br />※作中に描かれて居たふるかわうどん駐車場案内の案内板は撤去されてしまいました。				タカマツシ	ウ	37	1	7	
0099	0036	完了	香川県	高松市	林道踏切	760-0080	香川県高松市木太町1609		34.323493	134.072903	"https://www.google.co.jp/maps/@34.3232441,134.0728499,3a,30y,10.77h,95.28t/data=!3m6!1e1!3m4!1sbPsRZvkIt60M-JW1lsfbkw!2e0!7i13312!8i6656"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第2話で、ポコの服を買いに行く俵宗太とポコが電車の通過待ちをしていた踏切で、初めて見る遮断器に、ポコが人が入っているのかと不思議がっていました。				タカマツシ	ウ	37	1	7	
0099	0016	完了	香川県	高松市	高松琴平電鉄 林道駅	760-0080	香川県高松市木太町1609-2		34.323437	134.073182	"https://www.google.co.jp/maps/@34.3235395,134.0729244,3a,56.1y,119.62h,89.93t/data=!3m6!1e1!3m4!1sDSZ20iMTV3AIB08v-ar6IA!2e0!7i13312!8i6656"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第2話で、ポコの服を買いに行く俵宗太とポコが電車に乗っていた駅。<br />第12話で、宗太が退職届を保留にしてくれていたダーハマさん（浜田吾郎）に、香川でやっていく覚悟を決めたことを電話で伝えていたのも、この駅でした。<br />オープニングカットでも描かれていました。				タカマツシ	ウ	37	1	7	
0099	0067	完了	香川県	高松市	宮川沿いの道	760-0080	香川県高松市木太町5042		34.314658	134.069277	"https://www.google.co.jp/maps/@34.3146736,134.0693414,3a,53.2y,289.35h,80.76t/data=!3m6!1e1!3m4!1s-0u_OiXcXqs-NzBczj7LzQ!2e0!7i13312!8i6656?hl=ja"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第12話の回想シーンで、小学生時代の俵宗太と中島忍が学校帰りに2人で歩いていた場所。				タカマツシ	ウ	37	1	7	
0099	0013	完了	香川県	高松市	宮川沿いの道	760-0080	香川県高松市木太町5057		34.314737	134.068786	"https://www.google.co.jp/maps/@34.3147641,134.0688625,3a,47.5y,244.22h,98.61t/data=!3m6!1e1!3m4!1sNULNgTqFvYEsaoTJ7xOTvw!2e0!7i13312!8i6656?hl=ja"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第1話で、帰郷したばかりの俵宗太が、買い出しの帰りに雨の中を傘を指しながら歩いていた場所。<br />近所のおばあさんに切れ味抜群の毒舌を吐かれていたバス停小屋は実在しません。				タカマツシ	ウ	37	1	7	
0099	0066	完了	香川県	高松市	平塚公園	760-0080	香川県高松市木太町5107		34.310977	134.066121	"https://www.google.co.jp/maps/@34.3113119,134.0659881,3a,48.2y,147.9h,95.14t/data=!3m6!1e1!3m4!1s8MjDyKALlkrq-my9HjxcFw!2e0!7i13312!8i6656?hl=ja"						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第11話の回想シーンで、学生時代の俵宗太が学校帰りに中島忍と別れた後のカットで描かれていた公園。<br />帰り道のコースからは随分外れており、ナレーションで店が終わるまで遠回りして帰ったと言っていたことから、遠回りして時間を潰していた公園かも知れません。				タカマツシ	ウ	37	1	7	
0099	0028	完了	香川県	高松市	獅子の霊巌展望台	761-0111	香川県高松市屋島東町		34.358102	134.098641	-						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	オープニングカットで、俵宗太とポコが海を眺めていた展望台。<br />第12話のラストでは、ポコと別れた後の宗太が、藤山俊亮の「家族は離れていても離れはしない」という言葉を噛み締めながら、瀬戸内海の雄大な景色を眺めていました。				タカマツシ	ウ	37	1	7	
0099	0038	完了	香川県	高松市	屋島スカイウェイ（山腹）	761-0111	香川県高松市屋島東町		34.356220	134.107492	"https://www.google.co.jp/maps/@34.355914,134.1079372,3a,90y,358.55h,84.71t/data=!3m6!1e1!3m4!1sm412EOzgbVbTwVQi_x0W1w!2e0!7i13312!8i6656"				1		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第5話で、俵宗太と大石凛子が、ポコを連れて屋島に行くシーンの冒頭カットで描かれていた道。座標地点辺りから北側を望む構図で、右手に立石港が描かれていました。				タカマツシ	ウ	37	1	7	
0099	0017	完了	香川県	高松市	屋島山上駐車場 屋島物産舘 前	761-0111	香川県高松市屋島東町		34.358711	134.102457	"https://www.google.co.jp/maps/@34.3589054,134.1022389,3a,90y,248.66h,96.33t/data=!3m6!1e1!3m4!1smNQ87UPY-wV8UT3o-GXEww!2e0!7i13312!8i6656"				1		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンの冒頭カットで描かれていた駐車場。				タカマツシ	ウ	37	1	7	
0099	0018	完了	香川県	高松市	屋島山上駐車場 案内板	761-0111	香川県高松市屋島東町		34.358335	134.101991	-						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンで描かれていた、駐車場端にあるタヌキのイラスト入りの案内板。				タカマツシ	ウ	37	1	7	
0099	0019	完了	香川県	高松市	屋島山上駐車場 出入口	761-0111	香川県高松市屋島東町		34.358176	134.102015	-						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンで描かれていた、駐車場から屋島寺へ向かう出入口。				タカマツシ	ウ	37	1	7	
0099	0020	完了	香川県	高松市	屋島寺　本堂	761-0111	香川県高松市屋島東町1808		34.357940	134.101266	"https://www.google.co.jp/maps/@34.3576184,134.101236,3a,45.1y,0.0h,97.0t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcE1iX210cmpOeDB3OF82aXo4dFlWQXpYeTIxQmRPd2h6bnJvbGJ4!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FCAoSLEFGMVFpcE1iX210cmpOeDB3OF82aXo4dFlWQXpYeTIxQmRPd2h6bnJvbGJ4%3Dw203-h100-k-no-pi0-ya33.390064-ro0-fo100!7i4096!8i2048 "					087-841-9418	うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンで描かれていた本堂で、3人が手を合わせていました。	http://www.88shikokuhenro.jp/kagawa/84yashimaji/			タカマツシ	ウ	37	1	7	
0099	0021	完了	香川県	高松市	屋島寺　東大門	761-0111	香川県高松市屋島東町1808		34.357372	134.101788	"https://www.google.co.jp/maps/@34.3573879,134.1019274,3a,75y,357.72h,99.32t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcFBZM0daNXY2dFNxMU0yWWdpU1JINDRPNjM3N0lzZWZnRHJVX3hI!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPY3GZ5v6tSq1M2YgiSRH44O6377IsefgDrU_xH%3Dw203-h100-k-no-pi0-ya356.11386-ro-0-fo100!7i7680!8i3840"				2		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンで描かれていた駐車場側から境内に入る門。				タカマツシ	ウ	37	1	7	
0099	0022	完了	香川県	高松市	屋島寺　四天門	761-0111	香川県高松市屋島東町1808		34.357473	134.101249	"https://www.google.co.jp/maps/@34.3573353,134.1012521,3a,50.5y,358.0h,104.0t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcE9LeDNoUHdsYUI2ZWlVYTVOODJWZEl1NEliYVNlRllpSHVGRTJl!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FCAoSLEFGMVFpcE9LeDNoUHdsYUI2ZWlVYTVOODJWZEl1NEliYVNlRllpSHVGRTJl%3Dw203-h100-k-no-pi-0-ya63.382133-ro-0-fo100!7i5376!8i2688 "						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンで描かれていた本堂正面にある門。				タカマツシ	ウ	37	1	7	
0099	0040	完了	香川県	高松市	屋島寺　納経所	761-0111	香川県高松市屋島東町1808		34.357788	134.101412	"https://www.google.co.jp/maps/@34.3578271,134.1014137,3a,29y,151.73h,86.95t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcE44V1ZibXctWlNRTTdXOHh0eXFxQjVQX1FGVTM0OXphVkRfMVY2!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN8WVbmw-ZSQM7W8xtyqqB5P_QFU349zaVD_1V6%3Dw203-h100-k-no-pi-0-ya132.6769-ro-0-fo100!7i5376!8i2688"				4		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンで、3人がおみくじを引いていた場所。<br />ちなみに、宗太は凶、凛子は大吉、ポコは吉でした。				タカマツシ	ウ	37	1	7	
0099	0023	完了	香川県	高松市	屋島寺　境内	761-0111	香川県高松市屋島東町1808		34.357622	134.101627	"https://www.google.co.jp/maps/@34.357792,134.1014967,3a,25y,135.73h,89.42t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcFBHRXNyTzJ4N3NlRjE3dTM2UDFRcy0yMlk2TU14WVpXejBkNVB1!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPGEsrO2x7seF17u36P1Qs-22Y6MMxYZWz0d5Pu%3Dw203-h100-k-no-pi-0.80858654-ya263.9066-ro-5.793158-fo100!7i5376!8i2688?hl=ja"				4		うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島寺シーンで、三躰堂や千躰堂の前を歩く3人の姿が描かれていました。				タカマツシ	ウ	37	1	7	
0099	0024	完了	香川県	高松市	蓑山大明神	761-0111	香川県高松市屋島東町1808		34.358010	134.101412	"https://www.google.co.jp/maps/@34.3578271,134.1014137,3a,65y,359.0h,91.0t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcE44V1ZibXctWlNRTTdXOHh0eXFxQjVQX1FGVTM0OXphVkRfMVY2!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FCAoSLEFGMVFpcE44V1ZibXctWlNRTTdXOHh0eXFxQjVQX1FGVTM0OXphVkRfMVY2%3Dw203-h100-k-no-pi0-ya304.96506-ro-0-fo100!7i5376!8i2688 "						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンで、赤鳥居が重なる両側に、太三郎狸と妻の石像が鎮座している姿が描かれていました。<br />オープニングでも同じカットが使われていました。				タカマツシ	ウ	37	1	7	
0099	0025	完了	香川県	高松市	蓑山塚	761-0111	香川県高松市屋島東町1808		34.358018	134.101371	"https://www.google.co.jp/maps/@34.3579948,134.1013809,3a,35.4y,351.0h,89.0t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcFA3Zy01bTkyNWEzZFZRT05kMVBiS3R1MXZodlhmNzA5cjd6QWlS!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FCAoSLEFGMVFpcFA3Zy01bTkyNWEzZFZRT05kMVBiS3R1MXZodlhmNzA5cjd6QWlS%3Dw203-h100-k-no-pi0-ya148.75078-ro0-fo100!7i5000!8i2500 "						うどんの国の金色毛鞠	ウドンノクニノコンジキケマリ	第4話で、俵宗太と大石凛子が、ポコを連れてやって来た屋島山シーンで描かれていた、参拝者が備えた狸の置物に溢れた塚。				タカマツシ	ウ	37	1	7	
