作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0676	0008	完了	東京都	杉並区	JR 西荻窪駅	167-0053	東京都杉並区西荻南3-25-1		35.703833	139.599361	-						花咲くいろは	ハナサクイロハ	第12話で、鶴来民子と宮岸徹に「喜翆荘」に来ようとしない母・松前皐月の誘拐を提案するも、徹から種村孝一も一緒に「喜翆荘」に連れて行くことを誘拐に加担する交換条件に出された松前緒花が、孝一に会いに池袋に行く電車を待っていた駅。<br />緒花がベンチに座って電車待ちをしていたのは、1・2番線ホームでした。				スギナミク	ハ	13	12	2	
0676	0009	完了	東京都	豊島区	サンシャイン60　展望台	170-8630	東京都豊島区東池袋3-1-1		35.729518	139.718174	"https://www.google.co.jp/maps/@35.7296084,139.7175241,3a,25.2y,103.17h,163.15t/data=!3m7!1e1!3m5!1smISuJi6aIUZlkzwhJ4OHxg!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3DmISuJi6aIUZlkzwhJ4OHxg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D256.87347%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192"	16.0					花咲くいろは	ハナサクイロハ	第23話で、種村孝一がバイト中の本屋で偶然再会した松前皐月に連れられて来た場所。<br />ビル外観や、展望台フロアの他、窓から見える景色に東京タワーなどが描かれていました。				トシマク	ハ	13	18	2	
0676	0010	完了	東京都	豊島区	ジュンク堂書店 池袋本店	171-0022	東京都豊島区南池袋2-15-5		35.726863	139.712244	"https://www.google.co.jp/maps/@35.7268637,139.7116877,3a,38.6y,87.71h,111.67t/data=!3m6!1e1!3m4!1sw1BfU-c8HNHqhXu25w3g8g!2e0!7i13312!8i6656?hl=ja"	16.0				03-5956-6111	花咲くいろは	ハナサクイロハ	第11話で、上京して「喜翆荘」を卑下した紹介記事を書いた母・松前皐月に抗議するために編集社の前で座り込んでいた松前緒花が、種村孝一がアルバイトをしていると知って孝一に会いに訪れた池袋の本屋。<br />第12話では、松前緒花が、宮岸徹から言われた母・松前皐月の誘拐に加担する交換条件を果たすために種村孝一に会いに来るも会えず、代わりに孝一のバイト仲間である五十嵐波子から孝一を解放して欲しいと訴えかけられていました。<br />第23話では、バイト中の孝一が担当していたレジで、本を買いに来た松前皐月と再会していました。<br />作中では店名が「BUNKODO」になっていました。	http://www.junkudo.co.jp/tenpo/shop-ikebukuro.html	http://www.junkudo.co.jp/tenpo/shop-ikebukuro.html		トシマク	ハ	13	18	2	
0676	0065	完了	東京都	豊島区	明治通り 豊島区目白二丁目歩道橋	171-0031	東京都豊島区目白2-4		35.720838	139.712853	"https://www.google.co.jp/maps/@35.7206464,139.7130423,35a,49.8y,310.82h,29.78t/data=!3m1!1e3"						花咲くいろは	ハナサクイロハ	第24話で、松前皐月に映画のカメラテスト映像を見せてもらった帰りの種村孝一が、今後のことを相談しに母・皐月のもとへ向かう松前緒花に遭遇していた歩道橋。<br />作中では階段が互い違いの方向に描き変えられていましたが、道路の指示記号やバス停、ビル群や地形などは程よく再現されていました。				トシマク	ハ	13	18	2	
0676	0063	完了	東京都	国分寺市	タイトーステーション 国分寺	185-0012	東京都国分寺市本町2-2-6	原忠ビル1F	35.700763	139.481505	"https://www.google.co.jp/maps/@35.7008946,139.4815309,3a,75y,175.28h,98.17t/data=!3m6!1e1!3m4!1sU7wWqQDqJA2H18UEr2Vvbw!2e0!7i13312!8i6656"						花咲くいろは	ハナサクイロハ	第12話で、鶴来民子を引き連れて東京の名店の味巡りをしていた宮岸徹が、店頭のクレーンゲームで寿司のぬいぐるみを取っていたゲームセンター。<br />※2013年8月26日閉店・解体済。国分寺店（国分寺市本町3-5-11）とは別店舗です。				コクブンジシ	ハ	13	31	2	解体
0676	0052	完了	東京都	小平市	ジョナサン小平店	187-0032	東京都小平市小川町2-1813		35.730743	139.477986	"https://www.google.co.jp/maps/@35.7305133,139.4779871,3a,41.8y,355.67h,95.63t/data=!3m6!1e1!3m4!1sBBvInbUHZzmBNi2WwcUhfg!2e0!7i16384!8i8192?hl=ja"						花咲くいろは	ハナサクイロハ	第11話で、「喜翆荘」を卑下した紹介記事を書いた出版社に抗議するために上京していた松前緒花が、種村孝一とお茶していたファミリーレストラン。<br />作中では店名が「Mingthans」になっていました。隣の店舗がサンドラッグ（作中では「シノダドラッグ」）なのも一緒です。				コダイラシ	ハ	13	32	2	
0676	0040	完了	東京都	小平市	マルエツ 一橋学園店	187-0043	東京都小平市学園東町1-4-5		35.723484	139.480119	"https://www.google.co.jp/maps/@35.7234621,139.4800852,3a,44.9y,75.05h,87.42t/data=!3m6!1e1!3m4!1sZzyy8PpopSkeTZFxhJW3cg!2e0!7i16384!8i8192"						花咲くいろは	ハナサクイロハ	第1話で、学校帰りの松前緒花が夕飯の買い物をしていたスーパー。				コダイラシ	ハ	13	32	2	
0676	0045	完了	東京都	小平市	学園坂通りの街頭（宮鍋園 学園坂本店前）	187-0043	東京都小平市学園東町1-8		35.724575	139.480035	"https://www.google.co.jp/maps/@35.7246432,139.4800257,3a,25y,180.68h,115.61t/data=!3m6!1e1!3m4!1smD2N0bAlZQOB7U1926iAyw!2e0!7i16384!8i8192"				4		花咲くいろは	ハナサクイロハ	第1話で、学校帰りに夕飯の買い物をしていたスーパーから出てきた松前緒花が見上げていた商店街の街頭。				コダイラシ	ハ	13	32	2	
0676	0066	完了	千葉県	浦安市	ヒルトン東京ベイ	279-0031	千葉県浦安市舞浜1-8		35.627143	139.873671	"https://www.google.com/maps/@35.6282569,139.874028,3a,47y,201.71h,109.69t/data=!3m6!1e1!3m4!1svMfpuIQpwaCkRI_fj1S3uQ!2e0!7i16384!8i8192"						花咲くいろは	ハナサクイロハ	第10話で、熱を出して倒れた松前緒花が寝かされていた部屋のテレビに映っていた、ドラマ「ホテルの王様」のタイトルバックに描かれていたホテル。				ウラヤスシ	ハ	12	11	2	
0676	0034	完了	兵庫県	神戸市	金沢病院	657-0057	兵庫県神戸市灘区神ノ木通4-2-15		34.71398	135.229041	"https://www.google.co.jp/maps/@34.7130387,135.2283653,3a,24y,25.98h,95.16t/data=!3m6!1e1!3m4!1sG5ZF8vebrdF7gRA3pUy3Nw!2e0!7i13312!8i6656"	15.0			4	078-871-9001	花咲くいろは	ハナサクイロハ	第8話で、四十万スイが入院した病院。	http://www.kanazawa-hospital.jp/	http://www.kanazawa-hospital.jp/		コウベシ	ハ	28	1	5	
0676	0035	完了	宮崎県	宮崎市	青島参道商店街	889-2162	宮崎県宮崎市青島1		31.802168	131.468746	"https://www.google.co.jp/maps/@31.8021525,131.4687287,3a,53.3y,66.08h,91.14t/data=!3m7!1e1!3m5!1syQlXUJQ3CWaetZIZAYfp2g!2e0!3e5!7i13312!8i6656"						花咲くいろは	ハナサクイロハ	第14話の修学旅行で、松前緒花と和倉結名が恋話をしながら歩いていた商店街。				ミヤザキシ	ハ	45	1	8	
0676	0036	完了	宮崎県	宮崎市	青島パームビーチホテル	889-2162	宮崎県宮崎市青島1-16-1		31.806164	131.461472	"https://www.google.co.jp/maps/@31.8053974,131.461553,3a,26.3y,351.4h,105.16t/data=!3m6!1e1!3m4!1s5Z4gVU_hDH0Kocczj-32FA!2e0!7i13312!8i6656"				4	0985-65-1555	花咲くいろは	ハナサクイロハ	第14話の修学旅行で、松前緒花たちが宿泊した旅館「福洋」のモデル。<br />作中では、実際には存在しない瓦屋根の日本建築的部分が描き足されていました。	http://www.palmbeach-h.com/	http://www.palmbeach-h.com/		ミヤザキシ	ハ	45	1	8	
0676	0037	完了	宮崎県	宮崎市	青島海水浴場 	889-2162	宮崎県宮崎市青島2-1		31.807461	131.461426	-						花咲くいろは	ハナサクイロハ	第14話の修学旅行で松前緒花たちが遊んでいたホテル前のビーチ。				ミヤザキシ	ハ	45	1	8	
0676	0038	完了	宮崎県	宮崎市	弥生橋	889-2162	宮崎県宮崎市青島2-1		31.80313	131.471635	"https://www.google.co.jp/maps/@31.8031214,131.4715803,3a,49.1y,69.56h,79.09t/data=!3m7!1e1!3m5!1sNloRhIqgS9eamNaixFOBRg!2e0!3e5!7i13312!8i6656"						花咲くいろは	ハナサクイロハ	第14話で、和倉結名に幼馴染みの日渡洋輔がプロポーズをしていた橋で、偶然居合わせた松前緒花と押水菜子が橋の袂で盗み聞きをしていました。				ミヤザキシ	ハ	45	1	8	
0676	0039	完了	宮崎県	宮崎市	県庁前交差点 	880-0001	宮崎県宮崎市橘通西2		31.910116	131.422006	"https://www.google.com/maps/@31.9101458,131.4221484,3a,25.2y,355.12h,93.64t/data=!3m6!1e1!3m4!1smfX2pq6EBrbXp7AfQQGjKw!2e0!7i13312!8i6656?hl=ja"				4		花咲くいろは	ハナサクイロハ	第15話で、修学旅行2日目の松前緒花たちのクラスが、バス移動するシーンの冒頭で交差点から真北を向いた構図のカットが描かれていました。				ミヤザキシ	ハ	45	1	8	
0676	0012	完了	石川県	金沢市	JR 金沢駅	920-0858	石川県金沢市木ノ新保町1-1		36.578775	136.646894	"https://www.google.co.jp/maps/@36.5789788,136.6467861,2a,50y,138.87h,97.61t/data=!3m6!1e1!3m4!1sdZ5p5jX0o71HH6-DyEY7pQ!2e0!7i13312!8i6656?hl=ja"						花咲くいろは	ハナサクイロハ	第8話で、急に増えた客のために手が足りず、結婚式に出席している宮岸徹を連れ戻そうと着物姿のままでやって来た松前緒花が下車していた駅。<br />第8～9話で、緒花に会おうと金沢にやって来た種村孝一が、緒花が近くにいるのを知らずに、この駅でのと鉄道に乗り換えて西岸駅（作中では「湯乃鷺駅」）に向かっていました。				カナザワシ	ハ	17	3	4	
0676	0013	完了	石川県	金沢市	駅前シネマ	920-0851	石川県金沢市笠市町6-10		36.576906	136.653971	"https://www.google.co.jp/maps/@36.5767285,136.6537569,3a,37.5y,12.13h,93.05t/data=!3m6!1e1!3m4!1soXDhOKLzMyIDZXcyXQ6KqA!2e0!7i13312!8i6656"					076-231-1838	花咲くいろは	ハナサクイロハ	第26話のラストで、次郎丸太郎が「官能ノベル大賞」への応募作品をポストに入れて急いで戻る姿が描かれていた映画館。<br />作中では館名が「駅近シネマ」になっていました。				カナザワシ	ハ	17	3	4	
0676	0014	完了	石川県	金沢市	別院通り口交差点	920-0853	石川県金沢市本町1-11		36.576596	136.651428	"https://www.google.co.jp/maps/@36.5765734,136.6514772,3a,54y,158.32h,88.96t/data=!3m6!1e1!3m4!1s8JgSL_1V0YZuFFve09x9IA!2e0!7i13312!8i6656?hl=ja"						花咲くいろは	ハナサクイロハ	第8話で、急に増えた客のために手が足りず、結婚式に出席している宮岸徹を連れ戻そうと結婚式場に向かう松前緒花が走っていた交差点。				カナザワシ	ハ	17	3	4	
0676	0062	完了	石川県	金沢市	近江町市場　鮨処 源平	920-0905	石川県金沢市上近江町25-1		36.571031	136.656956	"https://www.google.co.jp/maps/@36.57109,136.6569473,3a,75y,190.61h,90.74t/data=!3m6!1e1!3m4!1saZSUtl6eW9_EYAbOJSoAgw!2e0!7i13312!8i6656"						花咲くいろは	ハナサクイロハ	第26話のラストで、鶴来民子が履歴書を見せて働かせてもらえるよう頼み込んでいた店で、その様子を見かけた宮岸徹が一緒に頼んでくれていました。<br />作中では店名が「北陸割烹 源平」になっていました。				カナザワシ	ハ	17	3	4	
0676	0015	完了	石川県	金沢市	近江町市場　大口水産	920-0905	石川県金沢市上近江町38		36.571262	136.656438	"https://www.google.co.jp/maps/@36.5712427,136.6564505,3a,38.4y,196.83h,82.29t/data=!3m6!1e1!3m4!1snflM_-qnG0_pRJyYExHFIw!2e0!7i13312!8i6656"					076-263-4545	花咲くいろは	ハナサクイロハ	第21話で、富樫蓮二から結婚式の料理を任された宮岸徹が、献立を決めるために鶴来民子を連れて魚を見に行った魚市場の魚屋。				カナザワシ	ハ	17	3	4	
0676	0016	完了	石川県	金沢市	近江町市場　高川物産	920-0907	石川県金沢市青草町88		36.571746	136.656697	"https://www.google.co.jp/maps/@36.5717456,136.6567684,3a,37y,250.44h,91.2t/data=!3m6!1e1!3m4!1sLbDXAGPRhnz0Kdcj07BP7g!2e0!7i13312!8i6656"					076-263-2600	花咲くいろは	ハナサクイロハ	第21話で、富樫蓮二から結婚式の料理を任された宮岸徹が、献立を決めるために鶴来民子を連れて魚を見に行った市場シーンの冒頭カットで描かれていた店。<br />第26話のラストで、徹が民子と遭遇する魚市場でのシーンでも同じ構図のカットが使われていました。		http://shop-kanazawa.jp/shop.php?shp=27&mll=1		カナザワシ	ハ	17	3	4	
0676	0028	完了	石川県	金沢市	大和 香林坊店	920-0961	石川県金沢市香林坊1-1-1		36.563345	136.654086	"https://www.google.co.jp/maps/@36.563466,136.6536638,3a,21y,114.7h,92.41t/data=!3m6!1e1!3m4!1s0U-lunnX093Ue7hd9qfWow!2e0!7i13312!8i6656"				4.5	076-220-1111	花咲くいろは	ハナサクイロハ	第18話で、松前緒花たちが街に買い物の行った商業施設。押水菜子が、緒花や和倉結名が見立てた服を買っていました。	http://www.daiwa-dp.co.jp/tenpo/kourinbou/			カナザワシ	ハ	17	3	4	
0676	0017	完了	石川県	金沢市	石川県政記念 しいのき迎賓館	920-0962	石川県金沢市広坂2-1-1		36.562402	136.657857	"https://www.google.co.jp/maps/@36.562081,136.657815,3a,75y,3.85h,97.4t/data=!3m5!1e1!3m3!1s_78db3bsDj8ZZdRcbPuwBQ!2e0!3e5"					076-261-1111	花咲くいろは	ハナサクイロハ	第8話で、宮岸徹が出席していた結婚式場のモデルで、急に増えた客に対応すべく、松前緒花が徹を呼び戻しにやって来ていました。	http://www.shiinoki-geihinkan.jp/	http://www.shiinoki-geihinkan.jp/		カナザワシ	ハ	17	3	4	
0676	0018	完了	石川県	金沢市	犀川大橋	920-0981	石川県金沢市片町1		36.5585	136.650438	"https://www.google.co.jp/maps/@36.5586434,136.6507925,3a,55.5y,258.93h,93.81t/data=!3m6!1e1!3m4!1sM5BFcecT0pn2gxQRtMTS4Q!2e0!7i13312!8i6656?hl=ja"						花咲くいろは	ハナサクイロハ	第7話で、「喜翆荘」へバイクに乗って通勤する輪島巴が渡っていた橋。<br />第8話冒頭では、スーツ姿の宮岸徹が出席予定の結婚式場へ向けてバイクで橋を渡る姿が描かれていました。<br />第9話で、松前緒花が徹を連れ戻しに行った結婚式場から、バイクに2人乗りで「喜翆荘」へ向かうシーンでも同じくこの橋を渡る姿が描かれていました。				カナザワシ	ハ	17	3	4	
0676	0021	完了	石川県	金沢市	片町一丁目交差点	920-0981	石川県金沢市片町1-3		36.561025	136.653316	"https://www.google.co.jp/maps/@36.5610008,136.6532959,3a,34y,15.52h,95.45t/data=!3m6!1e1!3m4!1swp2DVGk7cVTlP06bHeRMWg!2e0!7i13312!8i6656"						花咲くいろは	ハナサクイロハ	第18話で、松前緒花たちが街に買い物の行ったシーンの冒頭カットで描かれていた交差点。<br />交差点から北側を望む構図で描かれており、タイトーステーション金沢のビル看やKOHRINBO109ビル、大和香林坊店などが確認できます。				カナザワシ	ハ	17	3	4	
0676	0058	完了	石川県	金沢市	プレーゴ 前	920-0981	石川県金沢市片町1-3		36.561322	136.653447	"https://www.google.co.jp/maps/@36.5613075,136.6533077,3a,40y,103.4h,93.97t/data=!3m6!1e1!3m4!1s6NjzXTTqQzH1qp3v2pVVEg!2e0!7i13312!8i6656"						花咲くいろは	ハナサクイロハ	第8話で、急に増えた客のために手が足りず、結婚式に出席している宮岸徹を連れ戻そうと結婚式場に向かう松前緒花が走っていた場所。				カナザワシ	ハ	17	3	4	
0676	0019	完了	石川県	金沢市	プレーゴ	920-0981	石川県金沢市片町1-3-21		36.561296	136.653651	-						花咲くいろは	ハナサクイロハ	第18話で、街に買い物に来た松前緒花たちが、ショッピングやカラオケの後にお茶していたカフェシーンの冒頭カットで描かれていた欧風ショッピングモール。				カナザワシ	ハ	17	3	4	
0676	0020	完了	石川県	金沢市	カフェ・アルコ プレーゴ	920-0981	石川県金沢市片町1-3-21	プレーゴ通り	36.561180	136.654015	-					076-223-7333	花咲くいろは	ハナサクイロハ	第18話で、街に買い物に来た松前緒花たちがお茶していたカフェレストラン。金欠の緒花は、値段が一番安いからと苦手な珈琲（ブレンド）を注文し、カフェオレっぽくしようと出来るだけミルクたっぷりにしてと頼んでいました。<br />店内は、内装からテーブル、椅子、飾ってある絵も含めてほぼ完全に再現されており、緒花たちがいた窓際の席も勿論実在します。	http://www.campagne.jp/arco/	http://www.campagne.jp/arco/		カナザワシ	ハ	17	3	4	
0676	0022	完了	石川県	金沢市	金沢竪町商店街（Mizube 本店前）	920-0981	石川県金沢市片町1-4		36.560665	136.653639	"https://www.google.co.jp/maps/@36.5607663,136.6535833,3a,37.5y,165.84h,95.87t/data=!3m6!1e1!3m4!1sov2tyO9keg8oF1yOCLUOTA!2e0!7i13312!8i6656"						花咲くいろは	ハナサクイロハ	第18話で、松前緒花たちが放課後に遊びに行った街でのショッピング、カラオケ、カフェの後に歩いていた商店街。				カナザワシ	ハ	17	3	4	
0676	0059	完了	石川県	金沢市	金沢パティオ 前	920-0997	石川県金沢市竪町45-2		36.560062	136.654017	"https://www.google.co.jp/maps/@36.5600727,136.653963,3a,39.9y,67.8h,81.32t/data=!3m6!1e1!3m4!1sxUt6xEtxkgg_tZCikwIZvA!2e0!7i13312!8i6656"						花咲くいろは	ハナサクイロハ	第18話で、松前緒花たちが放課後に遊びに行った街でのショッピング、カラオケ、カフェと回った後に歩いていた商店街で、ナンパに遭遇していた場所。<br />※2019年12月12日から「ココット金沢」に名称変更されています。				カナザワシ	ハ	17	3	4	
0676	0048	完了	石川県	金沢市	東屋	920-1122	石川県金沢市湯涌荒屋町		36.489012	136.755617	"https://www.google.co.jp/maps/@36.4891691,136.7558337,3a,16.1y,225.6h,86.67t/data=!3m6!1e1!3m4!1sxchXq62v0iAqjuWXYbtxXQ!2e0!7i13312!8i6656"				5		花咲くいろは	ハナサクイロハ	第4話で、雨の中を自治会のお知らせを届けに「福屋」に向かう松前緒花と押水菜子が、アオサギと遭遇していた場所。				カナザワシ	ハ	17	3	4	
0676	0023	完了	石川県	金沢市	秀峰閣	920-1122	石川県金沢市湯涌荒屋町92-3		36.490162	136.755923	"https://www.google.co.jp/maps/@36.4895077,136.7560058,3a,27.1y,359.71h,96.24t/data=!3m6!1e1!3m4!1sDcd1XkmGdCC3zmOuxmRZ-w!2e0!7i13312!8i6656"	15.0			4	076-235-1311	花咲くいろは	ハナサクイロハ	和倉結名の両親が経営している「福屋」のモデル。<br />※2018年2月21日閉館。	http://www.syuhokaku.com/	http://www.syuhokaku.com/		カナザワシ	ハ	17	3	4	閉館
0676	0053	完了	石川県	金沢市	あずまや橋	920-1123	石川県金沢市湯涌町		36.482754	136.758251	-						花咲くいろは	ハナサクイロハ	エンディングで、松前緒花、鶴来民子、押水菜子、和倉結名の4人が景色を眺める姿が描かれていた橋。<br />橋から玉泉湖越しに「喜翆荘」の立地モデルである中の薗地を望む構図で、「喜翆荘」の建物が描き足されていました。				カナザワシ	ハ	17	3	4	
0676	0024	完了	石川県	金沢市	湯涌温泉街（湯涌郵便局前）	920-1123	石川県金沢市湯涌町イ		36.487473	136.756218	"https://www.google.co.jp/maps/@36.4877552,136.7560644,3a,15y,156.09h,89.37t/data=!3m6!1e1!3m4!1s2YRVjJAL4566n8xGIqku5Q!2e0!7i13312!8i6656"				5		花咲くいろは	ハナサクイロハ	オープニングの電車に乗り遅れまいと駅へ向けて走る松前緒花と鶴来民子の通学カットで、郵便局前から南東方向を望遠レンズで望むように通りが描かれていました。<br />第4話で、緒花と押水菜子が、雨の中を自治会のお知らせを届けに「福屋」に向かうシーンでも、同じ構図で、傘を差して歩く2人の姿が描かれていました。<br />第8話では、福屋に回覧板を届けた帰りの緒花と、急に増えた客のために買い出しに出た民子が途中で合流して一緒に「喜翆荘」へ帰る2人の姿が、同じ構図で描かれていました。				カナザワシ	ハ	17	3	4	
0676	0025	完了	石川県	金沢市	湯涌稲荷神社	920-1123	石川県金沢市湯涌町イ		36.485984	136.758214	-	16.0					花咲くいろは	ハナサクイロハ	第4話で、松前緒花が押水菜子に連れられて参拝した長い階段と鳥居が特徴の神社。<br />第10話の緒花の夢のシーンや、第13話で緒花が母・松前皐月に付き添って訪れたりと、度々登場していました。<br />第21話では、四十万縁と川尻崇子から結婚すると聞かされた四十万スイが参拝に訪れていました。<br />同話では、若かりし頃のスイが夫と共に、引き継いだ旅館の商売繁盛を祈願しに訪れた回想シーンも描かれていました。<br />第22話で、緒花と取っ組み合いのケンカをした挙げ句、徹への気持ちを本人に聞かれてしまった鶴来民子が逃げて来たのも、この神社でした。<br />第25～26話で描かれていた「ぼんぼり祭り」も、この神社のお祭りという設定になっていました。<br />※「ぼんぼり祭り」は、本作アニメの創作神事でしたが、アニメ人気を受けて放送終了後の2011年10月から、「湯涌ぼんぼり祭り」として石川県金沢市の湯涌温泉街にて金沢市及び湯涌温泉観光協会の主催で毎年開催される祭りとなりました。				カナザワシ	ハ	17	3	4	
