作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1098	0011	完了	茨城県	東茨城郡	大洗サンビーチ	311-1305	茨城県東茨城郡大洗町港中央		36.295488	140.557448	"https://www.google.co.jp/maps/@36.2955551,140.5632464,2a,37.5y,297.7h,83.03t/data=!3m6!1e1!3m4!1sMp6qLSZRt9MM4s3gFkqMmQ!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	本作品のメイン舞台であるビーチ。<br />第1～2話では、陽岡マサキが秋月ショウにサーフィンを教えてもらっていました。<br />第3話では、サーフィンの大会「FORESTCUP in Oarai」の会場となっていました。				ヒガシイバラキグン	ウ	8	13	2		5
1098	0012	完了	茨城県	東茨城郡	大洗マリンタワー	311-1305	茨城県東茨城郡大洗町港中央10		36.310348	140.570805	"https://www.google.co.jp/maps/@36.3107489,140.5697985,3a,30y,115.1h,106.21t/data=!3m6!1e1!3m4!1spU2lzwjmDApdx8dspC-NnQ!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第2話の陽岡マサキによるモノローグシーンで描かれていた建物。				ヒガシイバラキグン	ウ	8	13	2		0
1098	0013	完了	茨城県	東茨城郡	鹿島臨海鉄道 大洗駅	311-1307	茨城県東茨城郡大洗町桜道301		36.315034	140.563034	"https://www.google.co.jp/maps/@36.3148105,140.5630937,3a,19y,347.26h,93.54t/data=!3m6!1e1!3m4!1s-gC16rG5_rvIhXKgoHIb6g!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第5話で、高校進学を機に上京する陽岡マサキがみんなに見送られて電車に乗車していた駅。<br />第12話では、陽岡家での大洗合宿を終えた一行が帰るのを、ホームからマサキたちが見送っていました。				ヒガシイバラキグン	ウ	8	13	2		3
1098	0014	完了	茨城県	東茨城郡	県道16号（大洗町立南中学校前）	311-1311	茨城県東茨城郡大洗町大貫町		36.295488	140.557448	"https://www.google.co.jp/maps/@36.2955454,140.5574723,3a,42y,250.04h,86.34t/data=!3m6!1e1!3m4!1sIxJXh3sXR3YKTWHx2JHxjg!2e0!7i16384!8i8192"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第1話で、秋月ショウが転校初日の学校帰りに、道でウクレレを弾きながら歌う田中ナルと、一緒にいた陽岡マサキに遭遇していた場所。<br />第12話では、イソキチの散歩で通りかかったマサキが、ショウと仲良くなるきっかけとなった時のことを思い出していました。				ヒガシイバラキグン	ウ	8	13	2		3
1098	0015	完了	茨城県	東茨城郡	石碑のある広場	311-1311	茨城県東茨城郡大洗町大貫町		36.295878	140.558055	-						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第2話で、陽岡マサキが嵐の海でサーフィンに挑もうとするシーンの挿入カットで描かれていた場所。				ヒガシイバラキグン	ウ	8	13	2		0
1098	0016	完了	茨城県	東茨城郡	ファンタジーアイランド	311-1311	茨城県東茨城郡大洗町大貫町256-22		36.298347	140.560493	"https://www.google.co.jp/maps/@36.2982306,140.5604466,3a,35y,10.78h,96.07t/data=!3m6!1e1!3m4!1spZAKcBf5woUF84GhiXhpww!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第1話で、学校帰りに一緒になった陽岡マサキと田中ナルが、サーフショップを教えて欲しいと言う秋月ショウを連れて行ったマサキたちの行きつけの店。				ヒガシイバラキグン	ウ	8	13	2		5
1098	0017	完了	茨城県	東茨城郡	大洗町立南中学校	311-1311	茨城県東茨城郡大洗町大貫町1212-14		36.294276	140.556969	"https://www.google.co.jp/maps/@36.2945029,140.5563534,3a,90y,115.33h,91.82t/data=!3m6!1e1!3m4!1s4qHHU6Cju9rwCyIVhl8Z2g!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	陽岡マサキたちの通う「大洗町立三波中学校」のモデル。<br />第1話の2学期初日の登校シーンで、校門前から望む学校の外観が描かれていました。<br />第12話では、イソキチの散歩で校門前を通りかかり、1年前に卒業した母校を懐かしんでいたマサキが、再会した恩師と話をしていました。<br />作中では校門前のスロープが階段に描き変えられていたり、校舎の形状なども描き変えられていたりと、改変部分が多いものの、全体的な立地感や建物配置などは一致します。				ヒガシイバラキグン	ウ	8	13	2		5
1098	0018	完了	神奈川県	三浦郡	県道207号（森戸橋北側）	240-0112	神奈川県三浦郡葉山町堀内		35.273876	139.572062	"https://www.google.co.jp/maps/@35.2741382,139.5722508,3a,30y,204.72h,94.15t/data=!3m6!1e1!3m4!1sbhyNhq4oN9CM9YgFzRNYIw!2e0!7i16384!8i8192"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第12話で、秋月ショウのサーフボードを持ってショウの故郷である葉山を訪れた陽岡マサキが、街を巡っていた場所。<br />マサキの葉山旅②				ミウラグン	ウ	14	14	2		1
1098	0019	完了	神奈川県	三浦郡	県道207号（グランシティ葉山前）	240-0112	神奈川県三浦郡葉山町堀内		35.273426	139.572031	"https://www.google.co.jp/maps/@35.2733957,139.5720271,3a,34y,21.99h,100.06t/data=!3m6!1e1!3m4!1sf6MDarlBImrDbTz0VrpWqw!2e0!7i16384!8i8192"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第12話で、秋月ショウのサーフボードを持ってショウの故郷である葉山を訪れた陽岡マサキが、街を巡っていた場所。<br />マサキの葉山旅③				ミウラグン	ウ	14	14	2		1
1098	0020	完了	神奈川県	三浦郡	森戸橋	240-0112	神奈川県三浦郡葉山町堀内		35.273727	139.572010	"https://www.google.co.jp/maps/@35.2737605,139.572074,3a,53y,262.16h,90.73t/data=!3m6!1e1!3m4!1sLmwoVCvr7teYagIfQRBKHw!2e0!7i16384!8i8192"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第12話で、秋月ショウのサーフボードを持ってショウの故郷である葉山を訪れた陽岡マサキが、街を巡っていた場所。<br />マサキの葉山旅④				ミウラグン	ウ	14	14	2		1
1098	0021	完了	神奈川県	三浦郡	県道207号（後楽前）	240-0112	神奈川県三浦郡葉山町堀内		35.272344	139.571591	"https://www.google.co.jp/maps/@35.2721862,139.5714925,3a,37.5y,25.86h,96.01t/data=!3m6!1e1!3m4!1sFxzlUdLg_ik38X-q-OEpbg!2e0!7i16384!8i8192"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第12話で、秋月ショウのサーフボードを持ってショウの故郷である葉山を訪れた陽岡マサキが、街を巡っていた場所。<br />マサキの葉山旅⑤				ミウラグン	ウ	14	14	2		1
1098	0022	完了	神奈川県	鎌倉市	鎌倉大仏殿高徳院	248-0016	神奈川県鎌倉市長谷4-2-28		35.316848	139.535729	"https://www.google.co.jp/maps/@35.3168113,139.5356267,3a,90y,88.17h,100.42t/data=!3m6!1e1!3m4!1sPWQ47NxNU6ZxCIaNcYMPXQ!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第8話で、「マジカルメイドみるる」が終わってしまうという情報を聞いて落ち込む木戸ナオヤを元気づけようと陽岡マサキが企画した「おのぼりさんツアー」で一行が訪れていた観光名所。<br />「おのぼりさんツアー」⑤				カマクラシ	ウ	14	11	2		3
1098	0023	完了	神奈川県	鎌倉市	稲村ヶ崎公園	248-0024	神奈川県鎌倉市稲村ガ崎1-19		35.302029	139.525361	-						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第8話で、「マジカルメイドみるる」が終わってしまうという情報を聞いて落ち込む木戸ナオヤを元気づけようと陽岡マサキが企画した「おのぼりさんツアー」で一行が訪れていた展望スポット。<br />「おのぼりさんツアー」②				カマクラシ	ウ	14	11	2		3
1098	0024	完了	神奈川県	鎌倉市	稲村ヶ崎食堂＆BAR	248-0024	神奈川県鎌倉市稲村ガ崎1-15-9		35.303257	139.523169	-						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第8話で、「マジカルメイドみるる」が終わってしまうという情報を聞いて落ち込む木戸ナオヤを元気づけようと陽岡マサキが企画した「おのぼりさんツアー」で一行が訪れていた店。<br />作中では店名が「ミサキ食堂」になっていました。<br />「おのぼりさんツアー」③				カマクラシ	ウ	14	11	2		3
1098	0025	完了	神奈川県	鎌倉市	鎌倉高校前1号踏切	248-0033	神奈川県鎌倉市腰越1		35.306602	139.502099	"https://www.google.co.jp/maps/@35.306735,139.5020921,3a,37.5y,172.5h,84.62t/data=!3m6!1e1!3m4!1sKNJpLq_FFTpy6XeRaVBcIA!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第8話で、「マジカルメイドみるる」が終わってしまうという情報を聞いて落ち込む木戸ナオヤを元気づけようと陽岡マサキが企画したで「おのぼりさんツアー」で、マサキたち一行が乗る江ノ電が通過していた踏切。<br />「おのぼりさんツアー」②				カマクラシ	ウ	14	11	2		1
1098	0026	完了	神奈川県	逗子市	京急電鉄 逗子・葉山駅	249-0006	神奈川県逗子市逗子5-1-6		35.293556	139.580223	"https://www.google.co.jp/maps/@35.2933567,139.580049,3a,40y,45.97h,94.17t/data=!3m6!1e1!3m4!1sUOtLZ2aOTTzNmrNQsdhUAA!2e0!7i16384!8i8192"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第12話で、陽岡マサキが秋月ショウのサーフボードを持って、ショウの故郷である葉山を訪れたシーンで描かれていた駅。<br />マサキの葉山旅①				ズシシ	ウ	14	12	2		3
1098	0027	完了	神奈川県	逗子市	披露山公園　展望台	249-0007	神奈川県逗子市新宿5-4		35.295550	139.564390	-						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第12話で、秋月ショウのサーフボードを持ってショウの故郷である葉山を訪れた陽岡マサキが、景色を眺めていた場所。<br />マサキの葉山旅⑥				ズシシ	ウ	14	12	2		2
1098	0028	完了	神奈川県	逗子市	逗子マリーナ	249-0008	神奈川県逗子市小坪		35.296479	139.555014	"https://www.google.co.jp/maps/@35.2958447,139.5571234,59a,35y,285.19h,79.25t/data=!3m1!1e3"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第12話の、秋月ショウのサーフボードを持ってショウの故郷である葉山を訪れた陽岡マサキが景色を眺めていたカットで、披露山公園展望台から望む				ズシシ	ウ	14	12	2		0
1098	0029	完了	神奈川県	藤沢市	新江ノ島水族館	251-0035	神奈川県藤沢市片瀬海岸2-19-1		35.309642	139.479738	"https://www.google.co.jp/maps/@35.3096507,139.4797033,2a,45y,136.19h,97.09t,359.99r/data=!3m6!1e1!3m4!1sbxGu9SFCwn1TgPfqTkyL0w!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第7話で、一人悩みを抱え、気持ちをリセットしようと学校も休んでいた松風ユータが、大水槽を見つめていた水族館。				フジサワシ	ウ	14	15	2		1
1098	0030	完了	神奈川県	藤沢市	江の島岩屋	251-0036	神奈川県藤沢市江の島2		35.298355	139.475520	"https://www.google.co.jp/maps/@35.2985131,139.4751182,2a,60y,110.31h,94.53t,357.09r/data=!3m6!1e1!3m4!1s_YpT_5bcq8AXBRTny9SEOA!2e0!7i13312!8i6656"						WAVE!!〜サーフィンやっぺ!!〜	ウェイブサーフィンヤッペ	第8話で、「マジカルメイドみるる」が終わってしまうという情報を聞いて落ち込む木戸ナオヤを元気づけようと陽岡マサキが企画した「おのぼりさんツアー」で一行が訪れていた観光名所。<br />「おのぼりさんツアー」①				フジサワシ	ウ	14	15	2		3
