作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0518	0011	完了	神奈川県	鎌倉市	時計台（鎌倉駅西口広場）	248-0012	神奈川県鎌倉市御成町1		35.319346	139.550017	"https://www.google.co.jp/maps/@35.3190849,139.5499465,3a,31.3y,1.16h,90.82t/data=!3m6!1e1!3m4!1sXdU2Ga55UcJ64u7T80G_YQ!2e0!7i16384!8i8192?hl=ja"	17.0					TARI TARI	タリタリ	第1話で、宮本来夏が路上パフォーマンスで歌を歌っていた場所で、坂井和奏、沖田紗羽、田中大智、ウィーンの4人がものすごい偶然から同時にこの場所に居合わせ、来夏が歌う姿が目撃されてしまいました。				カマクラシ	タ	14	11	2	
0518	0012	完了	神奈川県	鎌倉市	江ノ島電鉄 鎌倉駅	248-0012	神奈川県鎌倉市御成町1-15		35.318961	139.550141	"https://www.google.co.jp/maps/@35.3190849,139.5499465,3a,33.8y,139.54h,96.4t/data=!3m6!1e1!3m4!1sM6UyfgJz2M7kdYofjm4-RA!2e0!7i16384!8i8192?hl=ja"	15.0					TARI TARI	タリタリ	第2話冒頭カットで駅舎が描かれていました。				カマクラシ	タ	14	11	2	
0518	0013	完了	神奈川県	鎌倉市	駿河屋本舗 鎌倉駅店	248-0012	神奈川県鎌倉市御成町1-15	鎌倉駅構内	35.3185	139.550083	-	15.0				0467-61-3786	TARI TARI	タリタリ	第1話で、坂井和奏がコロッケを買っていた店。				カマクラシ	タ	14	11	2	
0518	0014	完了	神奈川県	鎌倉市	鎌倉文学館	248-0016	神奈川県鎌倉市長谷1-5-3		35.315534	139.538911	"https://www.google.co.jp/maps/@35.3151434,139.5389215,3a,29.9y,1.24h,100.03t/data=!3m7!1e1!3m5!1strtX5Av3OvGkyX4NnGI-NQ!2e0!3e5!7i13312!8i6656?hl=ja"	15				0467-23-3911	TARI TARI	タリタリ	第8話で、坂井和奏たちが訪れたウィーンの家のモデル。建物が忠実に描かれていました。	http://www.kamakurabungaku.com/	http://www.kamakurabungaku.com/		カマクラシ	タ	14	11	2	
0518	0015	完了	神奈川県	鎌倉市	鎌倉文学館 門	248-0016	神奈川県鎌倉市長谷1-5-3		35.314733	139.539341	-	15.0				0467-23-3911	TARI TARI	タリタリ	第8話で、坂井和奏たちが訪れたウィーンの家のモデルとなった屋敷の門で、作中では表札が前田に変えられていました。※鎌倉市への寄贈前は旧前田侯爵家の別邸だったので、前田という表札は強ち間違いではないとも言えます。	http://www.kamakurabungaku.com/	http://www.kamakurabungaku.com/		カマクラシ	タ	14	11	2	
0518	0016	完了	神奈川県	鎌倉市	遊歩道	248-0021	神奈川県鎌倉市坂ノ下14		35.308854	139.534146	"https://www.google.co.jp/maps/@35.3089301,139.5341527,3a,75y,141.36h,88.55t/data=!3m6!1e1!3m4!1s5oeKCno9-nOP-tCxPbdRGQ!2e0!7i16384!8i8192"						TARI TARI	タリタリ	オープニングで合唱部の5人が走っていた海岸沿いの遊歩道。				カマクラシ	タ	14	11	2	
0518	0017	完了	神奈川県	鎌倉市	坂道 1	248-0026	神奈川県鎌倉市七里ガ浜2-16		35.307324	139.505297	"https://www.google.co.jp/maps/@35.3071579,139.5050009,3a,54.9y,60.53h,95.87t/data=!3m6!1e1!3m4!1sk1dqFLjR_SzpeV0oBDowSg!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第1話で、宮本来夏が坂井和奏を合唱部に勧誘しようと説得していた坂道。				カマクラシ	タ	14	11	2	
0518	0018	完了	神奈川県	鎌倉市	坂道 2	248-0026	神奈川県鎌倉市七里ガ浜2-16		35.307204	139.5051	"https://www.google.co.jp/maps/@35.3072252,139.505076,3a,49.4y,198.68h,82.18t/data=!3m6!1e1!3m4!1sijTslxAk8ANQ8EJRVLi55Q!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第1話で、宮本来夏が叫んでいた坂道。				カマクラシ	タ	14	11	2	
0518	0019	完了	神奈川県	鎌倉市	坂道 3	248-0026	神奈川県鎌倉市七里ガ浜2-18		35.30695	139.504352	"https://www.google.co.jp/maps/@35.306992,139.504338,3a,48.2y,115.01h,93.71t/data=!3m6!1e1!3m4!1sHfJQjHzO7Yc6BuCzKJNirQ!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第1話で、坂井和奏が、合唱部に勧誘しようとする宮本来夏の説得を断って自転車で走り去った坂道。				カマクラシ	タ	14	11	2	
0518	0020	完了	神奈川県	鎌倉市	鎌倉高校駅前交差点	248-0026	神奈川県鎌倉市七里ガ浜2-19		35.306521	139.502093	"https://www.google.co.jp/maps/@35.3065334,139.5020231,3a,75y,1.92h,86.82t/data=!3m6!1e1!3m4!1sLuA_Tga6ltyMANUjUhaZWA!2e0!7i13312!8i6656"						TARI TARI	タリタリ	第8話で、オープンカーに乗るカップルが、馬に乗って学校に向かう沖田紗羽を見て驚いていた交差点。				カマクラシ	タ	14	11	2	
0518	0021	完了	神奈川県	鎌倉市	鎌倉高校前1号踏切	248-0026	神奈川県鎌倉市七里ガ浜2-19		35.306597	139.502093	"https://www.google.co.jp/maps/@35.3065334,139.5020231,3a,40.6y,24.09h,87.55t/data=!3m6!1e1!3m4!1sLuA_Tga6ltyMANUjUhaZWA!2e0!7i13312!8i6656"						TARI TARI	タリタリ	坂井和奏が登校時に通る踏切で、第3話では「コンドルクインズ」のメンバーの一人に待ち伏せされていました。				カマクラシ	タ	14	11	2	
0518	0022	完了	神奈川県	鎌倉市	坂道 4	248-0026	神奈川県鎌倉市七里ガ浜2-20		35.306823	139.502461	"https://www.google.co.jp/maps/@35.306851,139.502708,3a,20.2y,262.43h,85.26t/data=!3m6!1e1!3m4!1silW6AnJSPujnvkk3kdAwfQ!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第13話で、沖田正一がスクーターで「白浜坂高等学校」へ向かうシーンで、この坂を走る姿が描かれていました。				カマクラシ	タ	14	11	2	
0518	0023	完了	神奈川県	鎌倉市	国道134号線	248-0033	神奈川県鎌倉市腰越1		35.306598	139.501133	"https://www.google.co.jp/maps/@35.3065877,139.5010157,3a,75y,275.88h,90.9t/data=!3m6!1e1!3m4!1sC_ZrNJCNhezd2dQqlZfrew!2e0!7i16384!8i8192"						TARI TARI	タリタリ	オープニングでタイトルロゴの背景に描かれている風景。<br />座標地点から、右手に鎌倉高校前駅、左手に江ノ島を望む構図で描かれています。				カマクラシ	タ	14	11	2	
0518	0024	完了	神奈川県	鎌倉市	江ノ島電鉄 鎌倉高校前駅	248-0033	神奈川県鎌倉市腰越1-1-25		35.306694	139.500556	-	13.0					TARI TARI	タリタリ	物語の舞台である「白浜坂高等学校」の最寄り駅で、ウィーンが通学でこの駅を利用しているため、作中度々登場します。				カマクラシ	タ	14	11	2	
0518	0025	完了	神奈川県	藤沢市	国道467号線 脇	251-0032	神奈川県藤沢市片瀬3-14		35.311304	139.487939	"https://www.google.co.jp/maps/@35.3112466,139.4878972,3a,45y,17.74h,82.72t/data=!3m6!1e1!3m4!1sNOG1Hk8JMAN82xXTpzOOmQ!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第10話の「西之端ヒーローショウテンジャー」ショー1回目公演で、ウィーンが1人で口上を始め、後から登場した4人とポーズを決め、さらに悪役である「バイキン軍団」との戦闘を演じていた場所。				フジサワシ	タ	14	15	2	
0518	0026	完了	神奈川県	藤沢市	中島生花店 江の島店	251-0032	神奈川県藤沢市片瀬3-14-46		35.312501	139.487799	"https://www.google.co.jp/maps/@35.3124836,139.4876603,3a,50.5y,42.44h,85.56t/data=!3m6!1e1!3m4!1sJUGZGFNMkimPAxs1teJ-AQ!2e0!7i13312!8i6656?hl=ja"					0466-26-4187	TARI TARI	タリタリ	第1話で、坂井和奏が産休で学校を離れる担任教師に贈る花を購入していた生花店。<br />第4話では、商店街のイベント「WORLD MUSIC FESTIVAL」で合唱部がこの店の専属の歌い手になっていました。<br />作中では店名が「花の花谷」に変えられています。	http://www.cityfujisawa.ne.jp/~shouten/shop/kc23/kc23.html	http://www.cityfujisawa.ne.jp/~shouten/shop/kc23/kc23.html		フジサワシ	タ	14	15	2	
0518	0027	完了	神奈川県	藤沢市	エクメーネ江の島の駐車場	251-0032	神奈川県藤沢市片瀬3-14-46		35.312462	139.487727	"https://www.google.co.jp/maps/@35.3124506,139.487654,3a,70y,87.32h,88.55t/data=!3m6!1e1!3m4!1sfgTvmNOaDS6fV-4jLttRKw!2e0!7i16384!8i8192?hl=ja"						TARI TARI	タリタリ	第4話の商店街のイベント「ワールドミュージックフェスティバル」で、合唱部がライブをしていた花屋の隣のアパートの駐車場。<br />作中では建物が撤去された空き地みたいなスペースとして描かれていました。				フジサワシ	タ	14	15	2	
0518	0028	完了	神奈川県	藤沢市	国道467号線	251-0032	神奈川県藤沢市片瀬3-15		35.311376	139.487566	"https://www.google.co.jp/maps/@35.3113199,139.4876814,3a,34y,311.87h,89.19t/data=!3m6!1e1!3m4!1sS48vQxwzUHJzzEq2BRpz2Q!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第10話で、自転車に乗った置き引き犯が、駅前の細道を通って大通りに出て来た場所。<br />大通りに出た置き引き犯は、この道を北上する方向へ逃走していました。				フジサワシ	タ	14	15	2	
0518	0029	完了	神奈川県	藤沢市	湘南モノレール 湘南江の島駅 駅前	251-0032	神奈川県藤沢市片瀬3-15		35.311452	139.487811	-						TARI TARI	タリタリ	第10話の「西之端ヒーローショウテンジャー」ショー1回目公演で、1人で口上を始めたウィーンに対し、坂井和奏ら4人がたじろいでいた場所。				フジサワシ	タ	14	15	2	
0518	0030	完了	神奈川県	藤沢市	湘南モノレール 湘南江の島駅 付近	251-0032	神奈川県藤沢市片瀬3-15		35.312272	139.487664	"https://www.google.co.jp/maps/@35.312454,139.487666,3a,75y,175.09h,90.96t/data=!3m4!1e1!3m2!1sCJDhUNbeiidmlFEG2QWc0g!2e0?hl=ja"						TARI TARI	タリタリ	第10話の「西之端ヒーローショウテンジャー」ショー2回目公演が行われた場所。置き引きが発生したのもこの場所で公演していた時でした。				フジサワシ	タ	14	15	2	
0518	0031	完了	神奈川県	藤沢市	湘南海岸公園2号踏切	251-0032	神奈川県藤沢市片瀬4-12		35.314	139.484361	"https://www.google.co.jp/maps/@35.3141242,139.4844317,3a,45y,210.48h,83t/data=!3m6!1e1!3m4!1s5YdmKt0F70z4VyTEtTc_3A!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第10話で先回りしたウィーンと出食わし、引き返した置き引き犯が逃げてきた場所。<br />電車の通過待ちをしている所にウィーンが追い付いて来てしまったため、置き引き犯は線路沿いの道へ左折して逃走しました。				フジサワシ	タ	14	15	2	
0518	0032	完了	神奈川県	藤沢市	路地（踏切前）	251-0032	神奈川県藤沢市片瀬4-12		35.314081	139.484423	"https://www.google.co.jp/maps/@35.3140694,139.4844024,3a,36.2y,20.47h,90.23t/data=!3m6!1e1!3m4!1sn1NkQoNpP0B0tXimeWki1g!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第10話で、踏切で電車の通過待ちをしている置き引き犯を、ウィーンが追いかけて来ていた路地。				フジサワシ	タ	14	15	2	
0518	0033	完了	神奈川県	藤沢市	路地 1	251-0032	神奈川県藤沢市片瀬4-14		35.315108	139.485724	"https://www.google.co.jp/maps/@35.3151759,139.4855102,3a,22.6y,108.19h,87.27t/data=!3m6!1e1!3m4!1s2Y-KY23aZlqSveA-ssZXlQ!2e0!7i13312!8i6656?hl=ja"				4.5		TARI TARI	タリタリ	第10話で、自転車に乗って逃走する置き引き犯が、大通りから入り込んだ路地。				フジサワシ	タ	14	15	2	
0518	0034	完了	神奈川県	藤沢市	路地 2	251-0032	神奈川県藤沢市片瀬4-14		35.315125	139.485665	"https://www.google.co.jp/maps/@35.3151361,139.4856602,3a,48.9y,290.31h,75.77t/data=!3m6!1e1!3m4!1s-69o-OSjHKYaMPMyBmk_kQ!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第10話で、自転車に乗って逃走する置き引き犯が、先回りしたウィーンと出食わしていた路地。				フジサワシ	タ	14	15	2	
0518	0035	完了	神奈川県	藤沢市	道路（片瀬西鎌倉線）	251-0034	神奈川県藤沢市片瀬目白山1-8		35.315003	139.493226	"https://www.google.co.jp/maps/@35.3151404,139.4933297,3a,48.6y,204.11h,83.59t/data=!3m6!1e1!3m4!1s8V1ImcW9BsfcPnBZyPxugA!2e0!7i13312!8i6656"						TARI TARI	タリタリ	第8話で、沖田紗羽が父親と病院から帰るシーンで、2人の乗るタクシーが通っていた湘南モノレール軌道下の道。				フジサワシ	タ	14	15	2	
0518	0036	完了	神奈川県	藤沢市	東浜海水浴場	251-0035	神奈川県藤沢市片瀬海岸1		35.308137	139.487566	-						TARI TARI	タリタリ	第3話で、沖田紗羽がバイトをしていた海の家があった場所。<br />背後に実在するケアセンター鵠生園が描かれています。				フジサワシ	タ	14	15	2	
0518	0037	完了	神奈川県	藤沢市	松川会館前の交差点	251-0035	神奈川県藤沢市片瀬海岸1-2		35.313252	139.486166	"https://www.google.co.jp/maps/@35.3133298,139.4862243,3a,28.9y,230.43h,84.36t/data=!3m6!1e1!3m4!1sGEdfeziaKsonkvaC8WUS0g!2e0!7i13312!8i6656"						TARI TARI	タリタリ	第10話で、自転車で逃走する置き引き犯が横切る姿が描かれていた交差点。※松川会館は解体済。				フジサワシ	タ	14	15	2	
0518	0038	完了	神奈川県	藤沢市	龍口寺前の道	251-0035	神奈川県藤沢市片瀬海岸1-5		35.310955	139.489722	"https://www.google.co.jp/maps/@35.3109395,139.4895948,3a,47y,73.8h,81.5t/data=!3m6!1e1!3m4!1srIXtSl3CLFwcKJMZMmVp_w!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第10話で、自転車で逃走する置き引き犯が坂道でスピードの落ちたところへ、ウィーンがタックルをした場所。				フジサワシ	タ	14	15	2	
0518	0039	完了	神奈川県	藤沢市	龍口寺前の道（ダイヤマーク）	251-0035	神奈川県藤沢市片瀬海岸1-5		35.31096	139.490093	"https://www.google.co.jp/maps/@35.3109758,139.4899332,3a,16.1y,89.84h,86.59t/data=!3m6!1e1!3m4!1sQ25Z7DC4Xt1VQDJkbSjf9w!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第10話で「ショウテンジャー」の5人が置き引き犯を取り囲んだ場所。				フジサワシ	タ	14	15	2	
0518	0040	完了	神奈川県	藤沢市	遊歩道	251-0035	神奈川県藤沢市片瀬海岸2		35.305724	139.48315	"https://www.google.co.jp/maps/@35.30566,139.4836904,2a,15y,282.98h,94.15t/data=!3m6!1e1!3m4!1sOgO8NbI1YJP3DKMRypKhQQ!2e0!7i13312!8i6656?hl=ja"						TARI TARI	タリタリ	第4話で、坂井和奏と宮本来夏が話をしていた遊歩道。<br />第5話では、この道で和奏が紗羽の母親と遭遇していました。<br />第13話で、沖田紗羽がみんなに海外留学することを告白していたのも同じ場所でした。				フジサワシ	タ	14	15	2	
0518	0041	完了	神奈川県	藤沢市	弁天橋	251-0036	神奈川県藤沢市江の島1		35.304067	139.482025	"https://www.google.co.jp/maps/@35.3040474,139.4821666,3a,75y,210.15h,86.97t/data=!3m4!1e1!3m2!1shw17T0vroXVGtsyaOgyO9w!2e0?hl=ja"						TARI TARI	タリタリ	第3話で、坂井和奏が自転車で渡っている最中にチェーンが外れて修理していた橋。<br />和奏の家が江の島になるので、第6話で宮本来夏が和奏のお見舞いに行こうとするシーンや最終回のラストシーンなど、作中度々登場していました。				フジサワシ	タ	14	15	2	
0518	0042	完了	神奈川県	藤沢市	江ノ島郵便局 前	251-0036	神奈川県藤沢市江の島1-4-13		35.301603	139.480785	"https://www.google.co.jp/maps/@35.301429,139.4806699,3a,75y,26.85h,92.08t/data=!3m5!1e1!3m3!1s9kG_NfaL1-aCqLFP-uP7Vg!2e0!3e5?hl=ja"					0466-25-8683	TARI TARI	タリタリ	第1話の通学シーンで、坂井和奏が自転車で駆け下りていた坂道。	http://map.japanpost.jp/pc/syousai.php?id=300102086000	http://map.japanpost.jp/pc/syousai.php?id=300102086000		フジサワシ	タ	14	15	2	
0518	0043	完了	神奈川県	藤沢市	江の島漁師亭 前	251-0036	神奈川県藤沢市江の島1-6-7		35.300928	139.482486	"https://www.google.co.jp/maps/@35.3008725,139.4826074,3a,75y,263.8h,87.23t/data=!3m4!1e1!3m2!1sS-5aR7rAl2c35FHP-VVbwA!2e0?hl=ja"						TARI TARI	タリタリ	第7話で、市民ミュージカルを観賞した帰りに、先に帰るという沖田紗羽が、お茶をして行くという坂井和奏、宮本来夏と別れた場所。				フジサワシ	タ	14	15	2	
0518	0044	完了	神奈川県	藤沢市	かながわ女性センター	251-0036	神奈川県藤沢市江の島1-11-1		35.298879	139.482384	-					0466-27-2111	TARI TARI	タリタリ	第7話で、坂井和奏、宮本来夏、沖田紗羽の3人が市民ミュージカルの鑑賞に行った場所。<br />※2015年3月31日に閉館。				フジサワシ	タ	14	15	2	
0518	0045	完了	神奈川県	藤沢市	岩屋橋	251-0036	神奈川県藤沢市江の島2		35.298779	139.474992	"https://www.google.co.jp/maps/@35.2986551,139.4748595,2a,36.7y,43.36h,102.32t/data=!3m6!1e1!3m4!1sTHedZfFbm8FLrZ6HzZWfqA!2e0!7i13312!8i6656?hl=ja"	16.0					TARI TARI	タリタリ	第6話で、宮本来夏が風邪で学校を休んだ坂井和奏のお見舞いに行ったものの、勇気がなくて逃げて来た場所で、ここで偶然にも坂井和奏に会うことができます。<br />物憂げに海を眺めていた和奏が、見つけたヒトデを捕まえようと海に入るのを自殺と勘違いした来夏が、自殺を止めようとして水溜まりに落ちていました。				フジサワシ	タ	14	15	2	
0518	0046	完了	神奈川県	藤沢市	江の島展望灯台	251-0036	神奈川県藤沢市江の島2-3		35.29977	139.478497	"https://www.google.co.jp/maps/@35.2997372,139.4790005,2a,47.6y,264.07h,112.8t/data=!3m6!1e1!3m4!1s0k0yjRhs9Wj76Q-86YE65w!2e0!7i13312!8i6656?hl=ja"	16.0				0466-24-2715	TARI TARI	タリタリ	江の島を舞台にしているとあって、随所に背景として描かれています。				フジサワシ	タ	14	15	2	
0518	0047	完了	神奈川県	藤沢市	江島神社 中津宮 白龍王黄金浄水（銭洗白龍王）	251-0036	神奈川県藤沢市江の島2-3-8		35.299403	139.480222	-	16.0					TARI TARI	タリタリ	第13話で、坂井和奏が賽銭の投げ入れに失敗していた江島神社内の池。				フジサワシ	タ	14	15	2	
0518	0048	完了	神奈川県	藤沢市	しまカフェ 江のまる	251-0036	神奈川県藤沢市江の島2-3-37		35.299206	139.478804	-					0466-47-6408	TARI TARI	タリタリ	第1話で宮本来夏と沖田紗羽がお茶をしていた喫茶店。				フジサワシ	タ	14	15	2	
0518	0049	完了	神奈川県	藤沢市	島の茶屋 あぶらや	251-0036	神奈川県藤沢市江の島2-5-8		35.299031	139.475453	"https://www.google.co.jp/maps/@35.2990709,139.4755977,2a,49.2y,241.29h,89.85t/data=!3m6!1e1!3m4!1s5UtNIoubVmQTG_xgdSLKBA!2e0!7i13312!8i6656?hl=ja"					0466-50-6180	TARI TARI	タリタリ	坂井和奏の父親が経営している土産物屋「木陰屋商店」のモデル。				フジサワシ	タ	14	15	2	
0518	0050	完了	神奈川県	藤沢市	石名坂環境事業所	251-0875	神奈川県藤沢市本藤沢2-1-1		35.349996	139.468769	"https://www.google.co.jp/maps/@35.350315,139.4693839,3a,75y,191.48h,113.2t/data=!3m6!1e1!3m4!1so4lsZvrtsAstIEkvzrSE4Q!2e0!7i13312!8i6656?hl=ja"					0466-81-6211	TARI TARI	タリタリ	第12話で、廃品回収車に持っていかれてしまった小道具を探しに行ったゴミ処理場。	http://www.city.fujisawa.kanagawa.jp/ishinaza/			フジサワシ	タ	14	15	2	
