作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0097	0127	完了	京都府	京都市	四条御幸町交差点	600-8004	京都府京都市下京区奈良物町		35.003689	135.766236	"https://www.google.com/maps/@35.0036162,135.766351,3a,26.4y,299.2h,98.49t/data=!3m6!1e1!3m4!1sJWg7hJpaEoR0s0syTvxMRg!2e0!7i16384!8i8192"						有頂天家族	ウチョウテンカゾク	第13話で、下鴨矢三郎たちを「風神雷神の扇」で吹き飛ばした赤玉先生が、タクシーの上に乗って仁王立ちしていた場所。				キョウトシ	ウ	26	10	5		
0097	0002	完了	京都府	京都市	四条通り（マツモトキヨシ 京都四条河原町店前）	600-8011	京都府京都市下京区橋本町103-2		35.003946	135.770647	"https://www.google.co.jp/maps/@35.0036806,135.7705573,3a,45y,33.44h,99.05t/data=!3m6!1e1!3m4!1sosX_A1kdTnDlBfDN1yBrdA!2e0!7i13312!8i6656?hl=ja"					075-253-6160	有頂天家族	ウチョウテンカゾク	第13話冒頭の下鴨矢三郎のナレーションシーンで、マクドナルド 四条大橋店の脇から北側を望む構図でマツモトキヨシや寛永堂本店などの建物が描かれていました。第13話冒頭カットその4。<br />淀川教授が赤玉先生から逃げるシーンでも、交差点のカットでマツモトキヨシなどが描かれていました。<br />第8話の回想シーンで、飲み屋を出た下鴨総一郎が、満面の笑みで下鴨矢二郎を振り返っていたのも、この店の前で、道路の向かい側のよしや 四条河原町店などが描かれていました。				キョウトシ	ウ	26	10	5		
0097	0005	完了	京都府	京都市	木屋町通り	600-8012	京都府京都市下京区斎藤町		35.003296	135.770486	"https://www.google.co.jp/maps/@35.0032085,135.770531,3a,65y,153.66h,87.58t/data=!3m6!1e1!3m4!1sGD5RZYd_wmmNqBMrwG5LVA!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第13話冒頭の下鴨矢三郎のナレーションシーンで、座標地点から南側を望む構図で、道の東側に建ち並ぶジェリービーンズロケット（閉店済）、ホルモン千葉、金まさ、Brasserie Café ONZEなどの店々が描かれていました。第13話冒頭カットその5。				キョウトシ	ウ	26	10	5		
0097	0124	完了	京都府	京都市	木屋町通り（スコルピオーネ吉右 京都店前）	600-8012	京都府京都市下京区斎藤町		35.002331	135.770408	"https://www.google.co.jp/maps/@35.0022108,135.7702653,3a,33y,45.96h,83.73t/data=!3m6!1e1!3m4!1sVsH3KHRvjaDKOPu5dnd6TQ!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第12話のラストで、金曜倶楽部から母（下鴨桃仙）を救出するため、忘年会への参加を願い出た下鴨矢三郎が、交換条件で偽電気ブランを「千歳屋」から「仙酔楼」へと運んでいた場所。				キョウトシ	ウ	26	10	5		
0097	0006	完了	京都府	京都市	木屋町通り（ポイ捨て禁止の看板付近）	600-8012	京都府京都市下京区斎藤町		35.003673	135.770505	"https://www.google.co.jp/maps/@35.0036967,135.7705553,3a,42.7y,182.04h,82.07t/data=!3m6!1e1!3m4!1soGv1oPt8sgiel6oH2VTSOQ!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第13話で、下鴨矢三郎の計略で赤玉先生の怒りの対象にされてしまい、「仙酔楼」から逃げ出した淀川教授が早足で四条通りへ向かっていた場所で、四条小橋付近から南側を望む構図で、マクドナルド四条高瀬川店、露庵菊乃井木屋町店などの建物が描かれていました。				キョウトシ	ウ	26	10	5		
0097	0007	完了	京都府	京都市	四条大橋	600-8012	京都府京都市下京区斎藤町		35.003723	135.771122	"https://www.google.com/maps/@35.0037501,135.7711284,3a,63.5y,86.18h,72.84t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcFBPY2pGeVF6NUl2RDhNeWhxQXFJRWZQS1lYLW5JNGpWUVM0OVpw!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPOcjFyQz5IvD8MyhqAqIEfPKYX-nI4jVQS49Zp%3Dw203-h100-k-no-pi-0-ya73.39534-ro-0-fo100!7i8704!8i4352"						有頂天家族	ウチョウテンカゾク	第1話冒頭ナレーションシーンで描かれていた橋。東側あら望む構図で、レストラン菊水や南座などの建物が描かれていました。第1話冒頭カットその14。<br />同話後半で、「BARノスタルジア」の帰りに下鴨矢三郎が空を飛んで移動する弁天を目撃していたのもこの橋で、東華菜館前の橋名石碑越しに、東側を望む構図で、レストラン菊水などの対岸の建物が描かれていました。<br />第13話冒頭の下鴨矢三郎のナレーションシーンで、東側から橋を望む構図で、東華菜館を背後に南側歩道を歩く人々が描かれていました。第13話冒頭カットその2。<br />オープニングでも、実写写真を加工したものが使用されていました。				キョウトシ	ウ	26	10	5		
0097	0008	完了	京都府	京都市	鳥彌三	600-8012	京都府京都市下京区斎藤町136		35.002048	135.770306	"https://www.google.co.jp/maps/@35.0020793,135.7701138,3a,32.4y,84.08h,96.25t/data=!3m6!1e1!3m4!1sij_mRDercxwICU89ruw6bQ!2e0!7i13312!8i6656?hl=ja"					075-351-0555	有頂天家族	ウチョウテンカゾク	第12～13話で、偽右衛門選挙の御前会議が開かれていた「仙酔楼」のモデル。<br />忘年会の会場だった千歳屋が下鴨矢ニ郎たちによって破壊されてしまったため、金曜倶楽部がこの店に移動してきて、選りに選って御前会議と隣同士になっていました。				キョウトシ	ウ	26	10	5		
0097	0009	完了	京都府	京都市	東華菜館	600-8012	京都府京都市下京区斎藤町140-2		35.003572	135.77102	"https://www.google.co.jp/maps/@35.0038008,135.7719,3a,19.1y,261.19h,101.39t/data=!3m6!1e1!3m4!1s2iMDSZW8hFSIT_8asZpr9Q!2e0!7i16384!8i8192?hl=ja"					075-221-1147	有頂天家族	ウチョウテンカゾク	第1話で、弁天が、赤玉先生を軽くあしらって南座の屋根から高笑いしながら飛び移った建物で、さらに遠くへ飛び去って行く姿が描かれていました。	http://www.tohkasaikan.com/			キョウトシ	ウ	26	10	5		
0097	0010	完了	京都府	京都市	京都銀行 四条支店前の横断歩道	600-8031	京都府京都市下京区貞安前之町		35.003625	135.766345	"https://www.google.co.jp/maps/@35.0037227,135.7663006,3a,45.6y,165.08h,91.59t/data=!3m6!1e1!3m4!1sxzllCEVhGaNj171nfUg4Pg!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第13話で、下鴨矢三郎たちがタクシーで帰る赤玉先生を見送った場所で、偽右衛門選挙は騒動で有耶無耶になってしまったものの、母（下鴨桃仙）の安否も確認して一家全員無事に事件を乗り切った三兄弟が並んで腹鼓を打っていました。				キョウトシ	ウ	26	10	5		
0097	0100	完了	京都府	京都市	寺町通り（寺町京極ゲート）	600-8031	京都府京都市下京区貞安前之町		35.003613	135.766889	"https://www.google.co.jp/maps/@35.0030641,135.7669105,3a,15y,357.27h,93.7t/data=!3m6!1e1!3m4!1ssPD-sXokMMn-_2hEnbVCkQ!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第5話で、下鴨矢三郎が弁天をやり過ごした地下通路シーンから、喫茶店シーンの場面転換カットで、京都大神宮前から北川の寺町京極ゲートを望遠レンズで望む構図で、寺町通りが描かれていました。				キョウトシ	ウ	26	10	5		
0097	0126	完了	京都府	京都市	四条寺町交差点	600-8031	京都府京都市下京区貞安前之町		35.003661	135.766882	"https://www.google.com/maps/@35.0036344,135.7668788,3a,52y,285.22h,97.04t/data=!3m6!1e1!3m4!1sAIHWmZeZI4iGplpJ6iSGYw!2e0!7i13312!8i6656"						有頂天家族	ウチョウテンカゾク	第13話で、怒れる赤玉先生の「風神雷神の扇」で、下鴨矢三郎たちが空に吹き飛ばされる姿が、Risa Magli 京都四条店前から西側を望む構図で描かれていました。				キョウトシ	ウ	26	10	5		
0097	0128	完了	京都府	京都市	四条通り（藤井大丸前）	600-8031	京都府京都市下京区貞安前之町		35.003653	135.766673	"https://www.google.com/maps/@35.0036344,135.7668788,3a,15y,272.02h,87.8t/data=!3m6!1e1!3m4!1sAIHWmZeZI4iGplpJ6iSGYw!2e0!7i13312!8i6656"						有頂天家族	ウチョウテンカゾク	第13話で、「仙酔楼」から逃げ出した淀川教授を追う赤玉先生が、ガードパイプに腰を掛けて休憩していた場所。				キョウトシ	ウ	26	10	5		
0097	0004	完了	京都府	京都市	CANDY JOY	600-8033	京都府京都市下京区恵美須之町532		35.000975	135.766972	"https://www.google.co.jp/maps/@35.0008947,135.7668892,3a,52.3y,48.14h,92.24t/data=!3m6!1e1!3m4!1sUcRRahiK4mBI21lpOlHztw!2e0!7i13312!8i6656?hl=ja"					090-3895-6042	有頂天家族	ウチョウテンカゾク	第5話で、弁天からの逃亡生活を送る下鴨矢三郎が身を寄せていた「まみあな古美術店」のモデル。	http://www.candyjoy-f.com/			キョウトシ	ウ	26	10	5		
0097	0103	完了	京都府	京都市	東本願寺前噴水	600-8167	京都府京都市下京区常葉町		34.991058	135.759925	"https://www.google.co.jp/maps/@34.9911313,135.7598298,3a,37.5y,160.95h,94.92t/data=!3m6!1e1!3m4!1sYRStOxmRZBsPnHGbHUn9Qg!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第10話冒頭カットで、淀川教授が腰掛けておにぎりを食べていた場所で、背後に、北側の夜景に浮かぶ烏丸七条ビルや京都タワーが描かれていました。				キョウトシ	ウ	26	10	5		
0097	0011	完了	京都府	京都市	京都タワー	600-8216	京都府京都市下京区東塩小路町721-1		34.987548	135.759352	"https://www.google.co.jp/maps/@34.9866739,135.760359,3a,48y,305.12h,113.68t/data=!3m6!1e1!3m4!1syiYmp-YxorUBLvczrE_L2w!2e0!7i16384!8i8192?hl=ja"						有頂天家族	ウチョウテンカゾク	第1話冒頭ナレーションシーンの京都の街カットの一つで、駅前降車専用ロータリーから臨む京都タワーが描かれていました。第1話冒頭カットその1。<br />第10話冒頭カットでは、弁天がタワーの頂上に立つ姿が描かれていました。				キョウトシ	ウ	26	10	5		
0097	0072	完了	京都府	京都市	JR 京都駅　烏丸中央口	600-8216	京都府京都市下京区東塩小路町901		34.986167	135.759003	"https://www.google.co.jp/maps/@34.9864297,135.7591729,3a,25y,199.3h,88.38t/data=!3m6!1e1!3m4!1sFqXaAA4o0A8K-QRw0xgtJQ!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第1話冒頭ナレーションシーンで、烏丸中央口前が描かれていました。<br />第1話冒頭カットその15。				キョウトシ	ウ	26	10	5		
0097	0033	完了	京都府	京都市	民家	602-0802	京都府京都市上京区鶴山町11		35.031477	135.767777	"https://www.google.co.jp/maps/@35.0314767,135.767993,3a,34.4y,250.34h,89.97t/data=!3m6!1e1!3m4!1smV1ZQzpBoJm7oM5dtgT4wA!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	赤玉先生の暮らす「コーポ枡形」の所在地設定場所。				キョウトシ	ウ	26	10	5		
0097	0074	完了	京都府	京都市	河原町今出川交差点	602-0822	京都府京都市上京区青龍町		35.029118	135.770335	"https://www.google.co.jp/maps/@35.0290779,135.7705029,3a,26y,305h,96.42t/data=!3m6!1e1!3m4!1s27vTXzsY0o5GVZYXmCPRew!2e0!7i16384!8i8192?hl=ja"						有頂天家族	ウチョウテンカゾク	第1話冒頭ナレーションシーンの京都の街カットの一つで、交差点東側から交差点側を望む構図で、みずほ銀行出町支店、三菱東京UFJ銀行出町支店、グランコスモ河原町などの建物が描かれていました。<br />第1話冒頭カットその6。				キョウトシ	ウ	26	10	5		
0097	0075	完了	京都府	京都市	河原町通り（出町桝形商店街前）	602-0822	京都府京都市上京区青龍町		35.030264	135.769740	"https://www.google.co.jp/maps/@35.0300789,135.7698963,3a,33.3y,317.16h,93.44t/data=!3m6!1e1!3m4!1sKnMD3w4C79M1E7kklIAu7A!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第1話冒頭ナレーションシーンの京都の街カットの一つで、出町桝形商店街の入口前が描かれていました。<br />第1話冒頭カットその7。				キョウトシ	ウ	26	10	5		
0097	0077	完了	京都府	京都市	河原町通り（出町駐車場出入口前）	602-0822	京都府京都市上京区青龍町		35.030264	135.769867	"https://www.google.co.jp/maps/@35.0300913,135.7697853,3a,15y,32.1h,88.7t/data=!3m7!1e1!3m5!1sVD6oW_Bb4L5Y-1xUVUuFqQ!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DVD6oW_Bb4L5Y-1xUVUuFqQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D245.92464%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=ja"						有頂天家族	ウチョウテンカゾク	第1話冒頭ナレーションシーンで、出町桝形商店街から河原町通りに飛び出した下鴨矢三郎が、タクシーを乗り越えて躱していた場所。<br />第1話冒頭カットその9。				キョウトシ	ウ	26	10	5		
0097	0034	完了	京都府	京都市	出町橋	602-0822	京都府京都市上京区青龍町		35.030409	135.771101	"https://www.google.co.jp/maps/@35.0304323,135.7711138,3a,46.4y,337.48h,71.72t/data=!3m7!1e1!3m5!1s1-vWVaYHYsbhszf30iI6cA!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3D1-vWVaYHYsbhszf30iI6cA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D269.4055%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=ja"						有頂天家族	ウチョウテンカゾク	第1話冒頭ナレーションシーンで、狸姿の下鴨矢三郎が東へ向けて駆け渡っていた橋。<br />第3話で赤玉先生に奥座敷を借りられずに落胆する下鴨矢三郎が、下鴨矢四郎、岩屋山金光坊と共に渡っていたのも、この橋でした。<br />第7話では、下鴨矢四郎が矢三郎に風呂に入ろうとせず悪臭を放つ赤玉先生のことを相談していました。<br />第13話のラストで、下鴨一家が賀茂川を眺めていたのもこの橋で、金閣、銀閣に雪玉をぶつけられた矢三郎が、橋を飛び降りて追いかけていました。				キョウトシ	ウ	26	10	5		
0097	0035	完了	京都府	京都市	出町桝形商店街	602-0824	京都府京都市上京区一真町		35.030282	135.768511	"https://www.google.co.jp/maps/@35.0303518,135.769925,3a,28y,247.01h,96.49t/data=!3m6!1e1!3m4!1sFc2_ikFlm3oUwszv3UhaMQ!2e0!7i13312!8i6656"						有頂天家族	ウチョウテンカゾク	第1話で、女子高生に化けた下鴨矢三郎が下鴨矢一郎に遭遇していた商店街。作中に描かれていた地面のプレートも、全く同じ絵柄のものが実在します。<br />第2話の下鴨矢三郎と下鴨矢四郎が買い出しをしているシーンでも、魚のオブジェや商店街の様子が描かれていました。<br />オープニングで実写写真が加工して使われていたのも、ゲート下のよしや 出町店（閉店済）とBOOKSヤスモト（閉店済）でした。				キョウトシ	ウ	26	10	5		
0097	0088	完了	京都府	京都市	出町桝形商店街（久喜前）	602-0826	京都府京都市上京区三栄町		35.030302	135.768523	"https://www.google.co.jp/maps/@35.0301863,135.7685054,3a,19.3y,356.49h,88.11t/data=!3m6!1e1!3m4!1s7oUAelGQVOPzm-Vq-pU55w!2e0!7i13312!8i6656"						有頂天家族	ウチョウテンカゾク	第1話で、女子高生に化けた下鴨矢三郎が下鴨矢一郎に遭遇してしまい、咎められている姿が出町桝形商店街からの遠景カットで描かれていました。				キョウトシ	ウ	26	10	5		
0097	0036	完了	京都府	京都市	丁字湯前の通り	602-0826	京都府京都市上京区三栄町		35.031530	135.768265	"https://www.google.co.jp/maps/@35.0315587,135.7681986,3a,75y,115.02h,78.81t/data=!3m6!1e1!3m4!1siAuZcOU0EPTa4lkGvutwaw!2e0!7i16384!8i8192"						有頂天家族	ウチョウテンカゾク	第3話で、赤玉先生に「薬師坊の奥座敷」を借りるために「コーポ枡形」に向かう下鴨矢三郎と下鴨矢四郎が歩いていた場所。この丁字路を寺町通方向へ行った先に「コーポ枡形」がある設定になっていました。				キョウトシ	ウ	26	10	5		
0097	0037	完了	京都府	京都市	丁字湯 前	602-0826	京都府京都市上京区三栄町48		35.031365	135.768348	"https://www.google.co.jp/maps/@35.0314796,135.7682848,3a,20y,146.97h,90t/data=!3m6!1e1!3m4!1s6Vqli8UwQQ_J36Rv1TG7iQ!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第3話で下鴨矢三郎と下鴨矢四郎が、商店街から赤玉先生の暮らす「コーポ枡形」に向かって歩いていた道。<br />作中では、丁路湯の看板の文字が「十字湯」に変えられていました。<br />※既に閉店しており、看板も撤去済み。				キョウトシ	ウ	26	10	5	閉店	
0097	0038	完了	京都府	京都市	民家前	602-0826	京都府京都市上京区三栄町53		35.030915	135.768519	"https://www.google.co.jp/maps/@35.0309362,135.7684935,3a,46.4y,121.08h,84.15t/data=!3m6!1e1!3m4!1sgvqbOLEIXrmAWx4EewX5HQ!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第3話で、商店街から赤玉先生の暮らす「コーポ枡形」に向かう道中で、下鴨矢四郎が下鴨矢三郎に携帯電話の充電が出来ることを自慢していた場所。				キョウトシ	ウ	26	10	5		
0097	0099	完了	京都府	京都市	御靈神社横の通り	602-0891	京都府京都市上京区上御霊馬場町		35.036054	135.761369	"https://www.google.co.jp/maps/@35.036067,135.7611359,3a,37.7y,92.51h,94.83t/data=!3m6!1e1!3m4!1sIW1SbytDAenolhoYQ1y7LQ!2e0!7i16384!8i8192?hl=ja"						有頂天家族	ウチョウテンカゾク	第4話で、夷川家とのケンカの末、弁天に借りた「薬師坊の奥座敷」を破壊してしまった上、「風神雷神の扇」まで無くしてしまった下鴨矢三郎が、顔面蒼白となって遁走していた道。<br />画面右側には、道沿いに立つマンション（ジョイナス三宅）が忠実に描かれていました。				キョウトシ	ウ	26	10	5		
0097	0098	完了	京都府	京都市	御靈神社（上御霊神社）　福壽稲荷神社	602-0896	京都府京都市上京区上御霊竪町495		35.036196	135.761827	-						有頂天家族	ウチョウテンカゾク	第4話で、夷川家とのケンカの末、下鴨矢三郎たちが乗っていた「薬師坊の奥座敷」が境内にある末社である福壽稲荷神社の鳥居を破壊して墜落していました。				キョウトシ	ウ	26	10	5		
0097	0089	完了	京都府	京都市	表丹堂 脇	602-0826	京都府京都市上京区三栄町56-1		35.030624	135.768541	"https://www.google.co.jp/maps/@35.0304811,135.7685143,3a,15y,7.55h,85.01t/data=!3m6!1e1!3m4!1seNPniy8GoXhYWu4CWkUwJg!2e0!7i13312!8i6656"						有頂天家族	ウチョウテンカゾク	第1話で、女子高生に化けた下鴨矢三郎を下鴨矢一郎が怒っていた場所。				キョウトシ	ウ	26	10	5		
0097	0039	完了	京都府	京都市	八百屋	602-0826	京都府京都市上京区三栄町59-3		35.030616	135.76841	"https://www.google.co.jp/maps/@35.0306798,135.7685091,3a,26y,202.95h,80.76t/data=!3m6!1e1!3m4!1sd6JNV1Iq6jgIbVxFKD4ylg!2e0!7i13312!8i6656"					075-252-0108	有頂天家族	ウチョウテンカゾク	第1話で、女子高生に化けた下鴨矢三郎を下鴨矢一郎が怒っていたシーンで、店員がスカートを捲って挑発する矢三郎に釘付けとなっていた居酒屋。<br />店表の幕の「天明」は、作中では「天暗」に変えられている以外はほぼ忠実に再現されていました。	http://tabelog.com/kyoto/A2603/A260302/26000502/			キョウトシ	ウ	26	10	5		
0097	0105	完了	京都府	京都市	八百屋の隣の民家前	602-0826	京都府京都市上京区三栄町60		35.030504	135.768516	"https://www.google.co.jp/maps/@35.030489,135.768505,3a,59.6y,301.21h,98.92t/data=!3m6!1e1!3m4!1sMhLaiypbAn1nZei-xn0VMg!2e0!7i13312!8i6656"						有頂天家族	ウチョウテンカゾク	第10話冒頭の下鴨矢一郎が絡繰り人力車で選挙運動をしている姿が描かれていた場所。				キョウトシ	ウ	26	10	5		
0097	0076	完了	京都府	京都市	出町桝形商店街（マツヤ食料品店前）	602-0828	京都府京都市上京区二神町		35.030284	135.768547	"https://www.google.co.jp/maps/@35.0303011,135.7685023,3a,90y,97.99h,90.81t/data=!3m6!1e1!3m4!1s9QhRcm3us_BjRV59wT7VKg!2e0!7i13312!8i6656?hl=ja"						有頂天家族	ウチョウテンカゾク	第1話冒頭ナレーションシーンで、下鴨矢三郎が走っていたアーケード商店街。ここから商店街に入って、河原町通りへ走り抜けていました。第1話冒頭カットその8。<br />第3話でも、赤玉先生に「薬師坊の奥座敷」を借りるために「コーポ枡形」に向かう矢三郎と下鴨矢四郎が歩いていたのも、この場所でした。<br />商店街を通ってここから北へ向かうのが「コーポ枡形」へのいつもの道筋となっていました。				キョウトシ	ウ	26	10	5		
0097	0040	完了	京都府	京都市	司津屋	602-0831	京都府京都市上京区立本寺前町81-1		35.03033	135.767769	"https://www.google.com/maps/@35.0303213,135.7679012,3a,70y,276.93h,90.28t/data=!3m6!1e1!3m4!1s1kFSmP7qIcrj6nj4n06Lkw!2e0!7i13312!8i6656?hl=ja-JP"					075-255-2819	有頂天家族	ウチョウテンカゾク	第11話で、弁天から捕らえられた下鴨矢一郎が淀川教授の手に渡っているだろうという情報を貰った下鴨矢三郎が、タイミング良く見かけた教授（金閣が化けた偽淀川教授）を尾行して入った蕎麦屋。下鴨総一郎の姿に化けて玉子丼を注文した矢三郎が、一服盛られていました。<br />作中では、店自体が銀閣が化けたものという設定で、店名が「そば処 竹林亭」になっていました。				キョウトシ	ウ	26	10	5		
0097	0131	完了	京都府	京都市	加茂大橋西詰	602-0841	京都府京都市上京区梶井町		35.028994	135.770717	"https://www.google.com/maps/@35.0290683,135.7707001,3a,24y,167.25h,79.23t/data=!3m6!1e1!3m4!1sOcfYP5WOt4V8bFMi0Pjxfw!2e0!7i16384!8i8192"						有頂天家族	ウチョウテンカゾク	第11話で、捕らえられた下鴨矢一郎が淀川教授の手に渡っているだろうという情報を教えてくれた弁天を見送った下鴨矢三郎の目の前を、あまりにも良すぎるタイミングで淀川教授（金閣が化けた偽淀川教授）が荷物を抱えて歩いていた場所。				キョウトシ	ウ	26	10	5		
