作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0436	0009	完了	福岡県	太宰府市	大宰府高等学校	810-0122	福岡県太宰府市高雄3-4114		33.503824	130.543911	"https://www.google.co.jp/maps/@33.5029331,130.5413198,3a,50.8y,97.36h,88.02t/data=!3m4!1e1!3m2!1sha3PaUBJ3xsPwlNV8ekXlQ!2e0"					092-921-4001	スケッチブック ～full color's～	スケッチブックフルカラーズ	梶原空たちが通う高校のモデル。<br />原作マンガの作者・小箱とたんの出身校でもあります。	http://dazaifu.fku.ed.jp/html/	http://dazaifu.fku.ed.jp/html/		ダザイフシ	ス	40	5	8		
0436	0015		福岡県	糟屋郡	焼米ヶ原駐車場	811-2105	福岡県糟屋郡宇美町四王寺		33.530532	130.521848	"https://www.google.co.jp/maps/@33.5306707,130.5216992,3a,37.5y,138.19h,95.58t/data=!3m6!1e1!3m4!1sO-cmQpMjE2hRxIFJ2zrEEQ!2e0!7i16384!8i8192"						スケッチブック ～full color's～	スケッチブックフルカラーズ	第4話のスケッチブック大会				カスヤグン	ス	40	7	8		
0436	0016		福岡県	糟屋郡	焼米ヶ原広場　水飲み場	811-2105	福岡県糟屋郡宇美町四王寺		33.531277	130.522343							スケッチブック ～full color's～	スケッチブックフルカラーズ	第4話のスケッチブック大会				カスヤグン	ス	40	7	8		
0436	0017		福岡県	糟屋郡	焼米ヶ原広場　展望所	811-2105	福岡県糟屋郡宇美町四王寺		33.531690	130.523287							スケッチブック ～full color's～	スケッチブックフルカラーズ	第4話のスケッチブック大会				カスヤグン	ス	40	7	8		
0436	0018		福岡県	糟屋郡	四王寺三十三体石仏　6番礼所	811-2105	福岡県糟屋郡宇美町四王寺		33.531912	130.522594							スケッチブック ～full color's～	スケッチブックフルカラーズ	第4話のスケッチブック大会				カスヤグン	ス	40	7	8		
0436	0010	完了	福岡県	糟屋郡	志免鉱業所竪坑櫓	811-2202	福岡県糟屋郡志免町志免		33.590349	130.486287	"https://www.google.co.jp/maps/@33.5899998,130.4861331,3a,75y,45.67h,113.78t/data=!3m5!1e1!3m3!1syDooxVX-vMAAAAGusfqzqg!2e0!3e11"						スケッチブック ～full color's～	スケッチブックフルカラーズ	第1話の背景に登場した特徴的な形状の建物。国の重要文化財に指定されている志免炭鉱の遺構とのこと。				カスヤグン	ス	40	7	8		
0436	0024	完了	福岡県	糟屋郡	志免四公民館前の交差点	811-2202	福岡県糟屋郡志免町志免1-1		33.587896	130.483319	"https://www.google.co.jp/maps/@33.5877842,130.4831669,3a,24y,51.75h,91.85t/data=!3m6!1e1!3m4!1slRsa2ynbri3OtXc-BoxRHg!2e0!7i13312!8i6656"						スケッチブック ～full color's～	スケッチブックフルカラーズ	第1話冒頭カットで、遠方に志免鉱業所竪坑櫓を望む交差点が描かれていました。				カスヤグン	ス	40	7	8		
0436	0011		福岡県	糟屋郡	志免鉄道記念公園	811-2202	福岡県糟屋郡志免町志免2		33.589755	130.484721	"https://www.google.co.jp/maps/@33.5901749,130.4837001,3a,90y,59.48h,92.31t/data=!3m4!1e1!3m2!1svM83hSYyGxLUo8PEiX5yhw!2e0"						スケッチブック ～full color's～	スケッチブックフルカラーズ	第4話、第5話、第8話				カスヤグン	ス	40	7	8		
0436	0012		福岡県	糟屋郡	鉄道公園前交差点	811-2244	福岡県糟屋郡志免町志免中央1-14		33.590552	130.483424	"https://www.google.co.jp/maps/@33.5904345,130.4834413,3a,63.1y,22.95h,84.44t/data=!3m4!1e1!3m2!1s-A8bJOWDCYRdpimdQmFkJA!2e0"						スケッチブック ～full color's～	スケッチブックフルカラーズ	第13話。志免町商工会館や向かい側の渡邊日進堂などの建物が背景に描かれていました。				カスヤグン	ス	40	7	8		
0436	0022	完了	福岡県	筑紫野市	宝満川沿いの農道	818-0011	福岡県筑紫野市阿志岐		33.492173	130.552327	"https://www.google.co.jp/maps/@33.491742,130.5521269,3a,37.5y,19.03h,101.35t/data=!3m6!1e1!3m4!1syEBJ1sUt0fHTNW-K0ohb4g!2e0!7i13312!8i6656"						スケッチブック ～full color's～	スケッチブックフルカラーズ	第1話の次回（第2話）予告カットで描かれていた風景。				チクシノシ	ス	40	2	8		0
0436	0013	完了	福岡県	筑紫野市	西鉄二日市駅 東口付近	818-0072	福岡県筑紫野市二日市中央6		33.502742	130.518018	"https://www.google.co.jp/maps/@33.5027298,130.518091,3a,65y,289.12h,93.76t/data=!3m6!1e1!3m4!1sBhFgd8V_lSsTFp5M7owvWw!2e0!7i13312!8i6656"						スケッチブック ～full color's～	スケッチブックフルカラーズ	第6話で、美術部の部員たちが合宿先に向かうために待ち合わせていた集合場所。<br />駅東口出口、改札、バス停、駅前ロータリー、ダイエーなどが描かれていました。				チクシノシ	ス	40	2	8		
0436	0014		福岡県	筑紫野市	西鉄二日市駅バスのりば	818-0072	福岡県筑紫野市二日市中央6		33.502922	130.517873	"https://www.google.co.jp/maps/@33.5030567,130.5178512,3a,37.5y,173.84h,88.1t/data=!3m6!1e1!3m4!1somswHnsPwzVBV3LdHwvyXQ!2e0!7i16384!8i8192"						スケッチブック ～full color's～	スケッチブックフルカラーズ					チクシノシ	ス	40	2	8		
