作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0289	0022	完了	京都府	京都市	北野天満宮　楼門	602-8386	京都府京都市上京区馬喰町		35.030291	135.735316	-	13.0					けいおん!!	ケイオンダイニキ	第4話の修学旅行で、平沢唯たちが訪れた北野天満宮シーンの冒頭カットで描かれていた楼門。	http://kitanotenmangu.or.jp/	http://kitanotenmangu.or.jp/		キョウトシ	ケ	26	10	5		
0289	0023	完了	京都府	京都市	北野天満宮 絵馬掛所	602-8386	京都府京都市上京区馬喰町		35.030419	135.73456	-						けいおん!!	ケイオンダイニキ	第4話の修学旅行で、平沢唯たちが、「武道館進出」「生涯満腹」などと書いた絵馬を奉納した絵馬掛所。				キョウトシ	ケ	26	10	5		
0289	0024	完了	京都府	京都市	府道40号線（民家前）	603-8042	京都府京都市北区上賀茂狭間町50		35.057555	135.766657	"https://www.google.co.jp/maps/@35.057481,135.766685,3a,34.6y,8.79h,87.65t/data=!3m6!1e1!3m4!1sfcLXt3BxzJFTtwOhv9_6ng!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話のマラソンコースその5（順路6）。Aパートのラストで、先行して走っていた秋山澪が、後から来る平沢唯、琴吹紬、田井中律の3人を待って合流していた場所。				キョウトシ	ケ	26	10	5		
0289	0025	完了	京都府	京都市	民家（上賀茂池端町）	603-8043	京都府京都市北区上賀茂池端町1		35.057382	135.766920	"https://www.google.co.jp/maps/@35.057388,135.766827,3a,75y,77.7h,88.43t/data=!3m6!1e1!3m4!1sphMZihFkJZg5GkBkWHARSQ!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話のマラソンコースその4（順路5）。周りの環境にことごとく興味を示して寄り道をする平沢唯に、田井中律が、「しっかし、忍耐力・持久力どれを取っても、これ程までにマラソンに向いていない人間はいないんじゃないだろうか」と呆れていたカットで、律の背景に描かれていた建物。				キョウトシ	ケ	26	10	5		
0289	0026	完了	京都府	京都市	自動販売機	603-8043	京都府京都市北区上賀茂狭間町14		35.057386	135.766768	"https://www.google.co.jp/maps/@35.057434,135.76679,3a,43.6y,203.09h,79.43t/data=!3m6!1e1!3m4!1s_DLRl4SE_pcNSioqfQCXag!2e0!7i13312!8i6656?hl=ja"	16.0					けいおん!!	ケイオンダイニキ	第15話のマラソンコースその3（順路4）。平沢唯、琴吹紬、田井中律の3人が寄り道をしていた自動販売機で、唯が初めて見るジュース（Golden Banana）に興味津々で近づき、自動販売機の「いらっしゃいませ」の音声に驚き、さらにその音声に反応して吠える犬に2度ビックリしていました。				キョウトシ	ケ	26	10	5		
0289	0027	完了	京都府	京都市	交差点（鞍馬街道）	603-8051	京都府京都市北区上賀茂榊田町		35.053934	135.767140	"https://www.google.co.jp/maps/@35.054125,135.767128,3a,37.9y,176.61h,91.53t/data=!3m6!1e1!3m4!1sVkuRao7lWQOsyXTZKLx1nw!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話のマラソンコース（順路3）。マラソン大会前に、町で遭遇した平沢姉妹を乗せた山中さわ子がマラソンコースの下見をしつつ車を走らせるシーンで出て来た交差点で、南側を望む構図で描かれていました。				キョウトシ	ケ	26	10	5		
0289	0028	完了	京都府	京都市	上賀茂ケシ山（坂の下）	603-8047	京都府京都市北区上賀茂本山		35.062409	135.765440	"https://www.google.co.jp/maps/@35.062431,135.765435,3a,41.6y,184.63h,74.3t/data=!3m6!1e1!3m4!1swYsSUoCVqg5F2vIC0-46dw!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話のマラソンコースその9（順路7）。中野梓と平沢憂と鈴木純がいる坂の大分下の方で、秋山澪、田井中律、琴吹紬の3人と一緒に走っていた平沢唯が完全にヘバッて止まってしまっていた場所で、文科系のクラブには無理だと泣き言を言う唯に、澪が軽音部らしく歌のリズムを活かして走ることを提案していました。				キョウトシ	ケ	26	10	5		
0289	0029	完了	京都府	京都市	上賀茂ケシ山（坂）	603-8047	京都府京都市北区上賀茂本山		35.062539	135.765431	"https://www.google.co.jp/maps/@35.062533,135.765428,3a,23.6y,1.86h,101.15t/data=!3m6!1e1!3m4!1sAHQy2SmNmS8ljD7gqeucVA!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話のマラソンコースその8（順路8）。中野梓と平沢憂と鈴木純がいる坂の大分下の方で、平沢唯、秋山澪、田井中律、琴吹紬の4人が走っていた坂。				キョウトシ	ケ	26	10	5		
0289	0030	完了	京都府	京都市	上賀茂ケシ山（坂・カーブミラー前）	603-8047	京都府京都市北区上賀茂本山		35.062891	135.765443	"https://www.google.co.jp/maps/@35.062985,135.76551,3a,31y,206.46h,81.16t/data=!3m6!1e1!3m4!1sIE-V-Vns9Hv1u6-Z3yx8Sw!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話のマラソンコースその10（順路9）。平沢唯、秋山澪、田井中律、琴吹紬の4人が歌のリズムで走る途中で、歌詞を忘れたと言って立ち止まり休憩しようとする唯が、「ルルル～」でごまかせばイイと、律に適格なアドバイスで解決されてしまったため、今度は地面に転がって「ここは私を置いて先にゆけ～」と小芝居を始めた場所。				キョウトシ	ケ	26	10	5		
0289	0031	完了	京都府	京都市	上賀茂ケシ山（坂の上）	603-8047	京都府京都市北区上賀茂本山		35.063066	135.765579	"https://www.google.co.jp/maps/@35.062985,135.765511,3a,15.5y,34.45h,95.58t/data=!3m6!1e1!3m4!1sBjCCTHozEQdd_sPhwpDGxQ!2e0!7i13312!8i6656?hl=ja"	16.0					けいおん!!	ケイオンダイニキ	第15話のマラソンコースその7（順路10）。中野梓と平沢憂がバテてヨロヨロの鈴木純を待っていた坂の上。電柱と柵が目印です。				キョウトシ	ケ	26	10	5		
0289	0032	完了	京都府	京都市	上賀茂ケシ山（府道40号線）	603-8047	京都府京都市北区上賀茂本山		35.063180	135.765673	"https://www.google.co.jp/maps/@35.063416,135.765863,3a,28.4y,217.91h,81.52t/data=!3m6!1e1!3m4!1sAbTBKh4RYA_jHaaE2Wti7A!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話でのマラソンコースその11（順路11）。秋山澪、田井中律、琴吹紬の3人が、心臓破りの坂を上り切った場所。				キョウトシ	ケ	26	10	5		
0289	0033	完了	京都府	京都市	上賀茂ケシ山（府道40号線・下り坂手前）	603-8047	京都府京都市北区上賀茂本山		35.063440	135.765907	"https://www.google.co.jp/maps/@35.063356,135.765796,3a,38.8y,43.43h,88.86t/data=!3m6!1e1!3m4!1sc1TRw4YLTRVg-Jr2lOgDmg!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話のマラソンコースその12（順路12）。心臓破りの坂を上り切った後の秋山澪、田井中律、琴吹紬の3人が、前をヨタヨタと走る鈴木純と遭遇し、一緒に走っていたはずの平沢唯がいないことを指摘されていた場所。電柱や走行注意の看板が目印です。				キョウトシ	ケ	26	10	5		
0289	0034	完了	京都府	京都市	キャピタル東洋亭 本店	603-8053	京都府京都市北区上賀茂岩ヶ垣内町28-3		35.051364	135.763477	"https://www.google.co.jp/maps/@35.051186,135.763541,3a,90y,42.1h,77.15t/data=!3m7!1e1!3m5!1sSpjWhubSXwRI_iz7WAB64A!2e0!3e2!7i13312!8i6656?hl=ja"	16.0				075-722-2121	けいおん!!	ケイオンダイニキ	第15話のマラソンコースその2（順路2）。平沢唯、琴吹紬、田井中律の3人が寄り道をしていた店で、フルーツケーキがおいしそうだと、窓ガラスに唯が張り付いていました。				キョウトシ	ケ	26	10	5		
0289	0035	完了	京都府	京都市	北山通り（北山新町交差点付近）	603-8112	京都府京都市北区小山元町		35.04991	135.755838	"https://www.google.co.jp/maps/@35.049994,135.756212,3a,28.5y,269.85h,93.92t/data=!3m6!1e1!3m4!1sYN_ca8L_sGzTWu6DLw9YfQ!2e0!7i13312!8i6656?hl=ja"	16.0					けいおん!!	ケイオンダイニキ	第15話のマラソンコースその1（順路1）。中野梓と平沢憂がリサイクルショップの黒船の前辺りの歩道を、交差点方向（東側）に向けて走っており、2人のアップカットでは、背景に丸窓が特徴のBOULOGNEかもがわなどの建物が描かれていました。				キョウトシ	ケ	26	10	5		
0289	0036	完了	京都府	京都市	金閣寺（鹿苑寺）	603-8361	京都府京都市北区金閣寺町1		35.039497	135.728445	-	13.0					けいおん!!	ケイオンダイニキ	第4話の修学旅行で平沢唯たち一行が訪れた寺。総門、金閣寺などが描かれていました。				キョウトシ	ケ	26	10	5		
0289	0068	完了	京都府	京都市	金閣寺不動堂茶所	603-8361	京都府京都市北区金閣寺町1	鹿苑寺	35.040185	135.729593	-						けいおん!!	ケイオンダイニキ	第4話の修学旅行で、金閣寺を見た後の平沢唯たち一行が抹茶を飲んでいた店。				キョウトシ	ケ	26	10	5		
0289	0037	完了	京都府	京都市	パティシエ・ヒロシ・スミノ	603-8425	京都府京都市北区紫竹下緑町17-2-1	シャルマン北山大宮ハイツF-1	35.049557	135.748143	"https://www.google.co.jp/maps/@35.0496898,135.7481456,3a,61.2y,176.83h,89.28t/data=!3m6!1e1!3m4!1s6b9eWdCTEoqORiwYpVqruA!2e0!7i13312!8i6656?hl=ja"					075-495-5857	けいおん!!	ケイオンダイニキ	第15話で、マラソン大会前に町で遭遇した平沢姉妹を乗せた山中さわ子が、マラソンコースの下見をしつつ車を走らせるシーンで、背景に描かれていた店。<br />閉店済。				キョウトシ	ケ	26	10	5	閉店	
0289	0038	完了	京都府	京都市	ろっくんプラザ	604-8035	京都府京都市中京区桜之町		35.007323	135.767203	"https://www.google.co.jp/maps/@35.0072882,135.7671298,3a,34.9y,87.81h,87.64t/data=!3m6!1e1!3m4!1sovcKx3XyyRLevDBCTYxgxw!2e0!7i16384!8i8192?hl=ja"	16.0					けいおん!!	ケイオンダイニキ	第13話で、中野梓が夢の中で平沢憂と福引きスタッフのアルバイトをしていた場所で、琴吹紬がポケットティッシュを引き当てたり、最後に残った1等のフィンランド旅行を梓が引き当てて、紬と憂に祝福されていたりしていました。				キョウトシ	ケ	26	10	5		
0289	0039	完了	京都府	京都市	MOVIＸ京都	604-8035	京都府京都市中京区桜之町400		35.008259	135.76772	"https://www.google.co.jp/maps/@35.0082428,135.7674573,3a,50y,96.23h,97.36t/data=!3m7!1e1!3m5!1svlT01erGhHfjzlhCwRBqbw!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DvlT01erGhHfjzlhCwRBqbw%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D180.11081%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?hl=ja"	15.0					けいおん!!	ケイオンダイニキ	第13話の夢シーンで、平沢憂と中野梓がホラー映画を観に行き、秋山澪を目撃していた映画館。<br />作中は「MOVIZ」となっていました。			道を挟んで２つある内のどちらかわからん。	キョウトシ	ケ	26	10	5		
0289	0040	完了	京都府	京都市	JEUGIA三条本店	604-8036	京都府京都市中京区石橋町11		35.008584	135.76772	"https://www.google.co.jp/maps/@35.0087164,135.7677573,3a,29.3y,231.15h,93.15t/data=!3m6!1e1!3m4!1sSKFCx-9O3JtAFkbPNjJK0g!2e0!7i13312!8i6656"	16.0					けいおん!!	ケイオンダイニキ	第2話で、平沢唯たち軽音部一行が、部室の大掃除で出てきた古いギターを売るための査定に訪れた楽器店。<br />第3話の回想シーンで、田井中律が秋山澪を連れて中古のドラムセットを買いに来ていたのもこの店でした。<br />第14話の回想シーンで、田井中律と秋山澪が買い物をしていたのも、この店でした。<br />作中では店名が「10GIA」になっています。	http://sanjo.jeugia.co.jp/	http://sanjo.jeugia.co.jp/		キョウトシ	ケ	26	10	5		
0289	0041	完了	京都府	京都市	ampm新京極蛸薬師店	604-8046	京都府京都市中京区東側町508		35.005816	135.767079	"https://www.google.co.jp/maps/@35.0058962,135.7672281,3a,17.2y,217.03h,85.85t/data=!3m6!1e1!3m4!1s3bF4NbX7-Nut5xmjKqG2vQ!2e0!7i13312!8i6656?hl=ja"	17.0				075-212-2141	けいおん!!	ケイオンダイニキ	第13話で、夏休みに映画を観に来た平沢憂と中野梓が、映画開始時間までの暇つぶしをしていたコンビニで、アルバイト情報誌でバイト先を探していました。<br />※2011年11月5日に閉店済。				キョウトシ	ケ	26	10	5	閉店	
0289	0043	完了	京都府	京都市	京都市役所	604-8571	京都府京都市中京区上本能寺前町488		35.01182	135.768114	"https://www.google.co.jp/maps/@35.0110317,135.7686498,3a,32.5y,323.08h,99.71t/data=!3m6!1e1!3m4!1s8Yrfy1q15xxpdDXp687pkw!2e0!7i13312!8i6656"	14.0				075-222-3111	けいおん!!	ケイオンダイニキ	第27話で、中野梓がパスポート申請に必要な住民票を取りに来た市役所。				キョウトシ	ケ	26	10	5		
0289	0001	完了	京都府	京都市	幡枝庄田公園	606-0015	京都府京都市左京区岩倉幡枝町		35.065217	135.770526	"https://www.google.co.jp/maps/@35.065229,135.770486,3a,61y,89.83h,79.87t/data=!3m7!1e1!3m5!1sy-JKaBAwyZGXDrfqfIGTpQ!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3Dy-JKaBAwyZGXDrfqfIGTpQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D100%26h%3D80%26yaw%3D113.10995%26pitch%3D0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話のマラソンコースその6（順路13）。マラソン大会前に、町で遭遇した平沢姉妹を乗せた山中さわ子がマラソンコースの下見をしつつ車を走らせるシーンで出て来た公園で、マラソン大会時には、この公園の入口前がチェックポイントとなっていました。				キョウトシ	ケ	26	10	5		
0289	0002	完了	京都府	京都市	石垣	606-0015	京都府京都市左京区岩倉幡枝町		35.063722	135.766511	"https://www.google.co.jp/maps/@35.063824,135.766594,3a,36.5y,227.69h,95.47t/data=!3m6!1e1!3m4!1ssCNEi0rMtPisT74Wlt_rdg!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第15話で、田井中律、琴吹紬、秋山澪の3人が、マラソン大会の途中でいなくなった平沢唯を探していた場所で、律と紬が自分たちも遭難したのでは？と小芝居を始めたところを、鈴木純の報告を受けて唯を探しに来た山中さわ子に声をかけられていた場所。				キョウトシ	ケ	26	10	5		
0289	0003	完了	京都府	京都市	橋	606-0015	京都府京都市左京区岩倉幡枝町		35.069413	135.770271	"https://www.google.co.jp/maps/@35.069598,135.770275,3a,46.9y,151.65h,90.89t/data=!3m6!1e1!3m4!1sqiVpVniw0d4URhCjLRAa5A!2e0!7i13312!8i6656?hl=ja"	15.0					けいおん!!	ケイオンダイニキ	第15話のマラソンコースその13（順路14）。秋山澪、田井中律、琴吹紬の3人が、マラソン大会中にいなくなった平沢唯を探していた橋。律が、この辺りでUFOがよく目撃されるという噂話を聞いて、唯がキャトルミューティレーションされたのでは？と言っているところへ、鈴木純から唯がいなくなったことを聞いてコースを戻って来た平沢憂が合流していました。				キョウトシ	ケ	26	10	5		
0289	0076	完了	京都府	京都市	北山通り　横断歩道	606-0941	京都府京都市左京区松ケ崎河原田町		35.051903	135.787256	"https://www.google.co.jp/maps/@35.0518555,135.7874774,3a,18.4y,285.91h,87.85t/data=!3m6!1e1!3m4!1suoqBAyCxcXw4pFvoAdR3_A!2e0!7i16384!8i8192?hl=ja"						けいおん!!	ケイオンダイニキ	第6話で、雨の日の通学シーンでギー太を濡れないように抱きかかえた平沢唯が、平沢憂と信号待ちをしていた交差点。				キョウトシ	ケ	26	10	5		
0289	0077	完了	京都府	宇治市	北山通り（扇屋住宅前）	606-0941	京都府京都市左京区松ケ崎河原田町8-8		35.051855	135.787849	"https://www.google.co.jp/maps/@35.0517488,135.7877916,3a,23y,22.3h,88.95t/data=!3m6!1e1!3m4!1sabwTOf_FpDoBSobdN_ijcg!2e0!7i16384!8i8192?hl=ja"						けいおん!!	ケイオンダイニキ	第6話の通学シーンで、雨の中をギー太が濡れないように抱きかかえて歩く平沢唯が、横を走り抜ける子どもたちが跳ね飛ばした水溜りの水や、散歩中の大型犬がブルブルさせて飛ばした水、車が撥ねた水を浴びてずぶ濡れになっていた場所。				ウジシ	ケ	26	14	5		
0289	0006	完了	京都府	京都市	民家（松ヶ崎大黒天の鳥居隣）	606-0942	京都府京都市左京区松ケ崎樋ノ上町24-15		35.052251	135.786289	"https://www.google.co.jp/maps/@35.0521681,135.7861759,3a,51y,45.05h,93.44t/data=!3m6!1e1!3m4!1sCE9XlswN-rJStWpqFHq63w!2e0!7i13312!8i6656?hl=ja"	16.0					けいおん!!	ケイオンダイニキ	作中度々登場する平沢家の立地モデルで、作中では、周囲の建物や松ヶ崎大黒天の鳥居などはそのままに、家屋は全く別のものに描き変えられています。				キョウトシ	ケ	26	10	5		
0289	0007	完了	京都府	京都市	松ヶ崎大黒天	606-0943	京都府京都市左京区松ヶ崎東町31		35.053850	135.785667	-	16.0				075-781-5067	けいおん!!	ケイオンダイニキ	第22話で、平沢憂が、平沢唯たち軽音部が全員同じ大学に合格して無事高校を卒業できるようにとお百度参りをしていた神社。<br />チョコ作りで飾り付けの粉砂糖を買いに出る際にも、憂と中野梓が立ち寄り、お祈りをしていました。<br />作中では家の隣に神社があるように描かれていましたが、平沢家の立地モデルの隣にあるのは鳥居だけで、憂が参拝していた社殿は、実際には鳥居から200m程北上した山腹にあります。	http://miyako7.jp/p_daikokuten/	http://miyako7.jp/p_daikokuten/		キョウトシ	ケ	26	10	5		
0289	0009	完了	京都府	宇治市	大原道（双鳩堂前）	606-8003	京都府京都市左京区山端川原町2		35.050789	135.789944	"https://www.google.co.jp/maps/@35.0507783,135.7899238,3a,30.3y,302.44h,90.37t/data=!3m6!1e1!3m4!1sduj9klSNKIpVtPOkaPMggA!2e0!7i13312!8i6656?hl=ja"						けいおん!!	ケイオンダイニキ	第14話で、駅前で琴吹紬を見かけ、驚かそうと後をつけてきた田井中律が、紬に逆に驚かされ、2人で一緒に出かけるとことしていた場所。				ウジシ	ケ	26	14	5		
0289	0008	完了	京都府	京都市	松ヶ崎橋	606-8004	京都府京都市左京区山端川端町		35.051176	135.789086	"https://www.google.co.jp/maps/@35.0513123,135.7889776,3a,15y,142.61h,85.43t/data=!3m6!1e1!3m4!1sR8yblxQI2Oyp1I5duNsdXA!2e0!7i16384!8i8192"	15.0					けいおん!!	ケイオンダイニキ	第10話の回想カットで、高校時代の山中さわ子が軽音部の仲間と話をしている姿が描かれていた橋。				キョウトシ	ケ	26	10	5		
0289	0091	完了	京都府	京都市	北山通り（からす天狗脇）	606-8004	京都府京都市左京区山端川端町7-7		35.051000	135.789937	"https://www.google.co.jp/maps/@35.0508696,135.7901287,3a,15y,311.64h,87.33t/data=!3m6!1e1!3m4!1svZjKn1vlyTcH2k-hXpwkbw!2e0!7i13312!8i6656"						けいおん!!	ケイオンダイニキ	第13話で、プール帰りの中野梓、平沢憂、鈴木純が、図書館での受験勉強帰りの平沢唯一行に遭遇していた場所。				キョウトシ	ケ	26	10	5		
0289	0097	完了	京都府	宇治市	大原道（奥村書店前）	606-8004	京都府京都市左京区山端川端町13		35.050636	135.789811	"https://www.google.co.jp/maps/@35.0507605,135.7899079,3a,44.5y,225.1h,75.47t/data=!3m6!1e1!3m4!1s-J4vUXPG_jIqbmLggHXHtA!2e0!7i13312!8i6656"						けいおん!!	ケイオンダイニキ	第14話で、田井中律が駅前で見かけて尾行していた琴吹紬が歩いていた場所。<br />※奥村書店は閉店解体済。				ウジシ	ケ	26	14	5		
0289	0010	完了	京都府	京都市	叡山電鉄 修学院駅	606-8007	京都府京都市左京区山端壱町田町		35.050225	135.790458	"https://www.google.co.jp/maps/@35.0505179,135.7906671,3a,21.4y,217.71h,89.84t/data=!3m6!1e1!3m4!1sxPxR2xHs5V-QTs3QP5j6gw!2e0!7i16384!8i8192?hl=ja"	13.0					けいおん!!	ケイオンダイニキ	オープニングの琴吹紬のカットで登場。<br />第1話冒頭の通学シーンで、紬が下車する場面が描かれています。<br />第10話の通学シーンでは、駅から出てきた紬が、山中さわ子先生が駅前で赤い車の運転手と話す姿を目撃していました。同話の平沢唯たち軽音部一行がさわ子先生を尾行するシーンでは、さわ子先生が待ち合わせをしていたクリスティーナ（河口紀美）を駅前で出迎える姿が描かれていました。<br />第13話では、夏休みにプールに行く平沢憂、鈴木純、中野梓の3人がホームのベンチで電車を待ちながら、軽音部の夏フェスや夏合宿のことを話していました。<br />第14話では、田井中律と紬が初めて2人きりで遊びに行くシーンで、ホームで電車を待ちながらどこに行くかを話していました。<br />第22話では、雪の中を大学受験の試験会場に向かう唯たち一行が駅に集合していました。				キョウトシ	ケ	26	10	5		
0289	0086	完了	京都府	京都市	京都銀行 修学院支店 前	606-8007	京都府京都市左京区山端壱町田町6-3		35.050613	135.790718	"https://www.google.co.jp/maps/@35.0505179,135.7906671,3a,36.4y,26.78h,87.25t/data=!3m6!1e1!3m4!1sxPxR2xHs5V-QTs3QP5j6gw!2e0!7i16384!8i8192?hl=ja"						けいおん!!	ケイオンダイニキ	第10話で、駅から出てきた琴吹紬が目撃した山中さわ子先生が送ってもらったであろう赤い車の運転手と話していた場所。				キョウトシ	ケ	26	10	5		
