作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0028	0001	完了	東京都	千代田区	書泉ブックマート	101-0051	東京都千代田区神田神保町1-21-6		35.695284	139.761092	"https://www.google.co.jp/maps/@35.6956423,139.7613393,3a,48.5y,225.94h,105.85t/data=!3m6!1e1!3m4!1s1HPSdZDHB1-xw2D9o1CvPg!2e0!7i13312!8i6656?hl=ja"	18		120		03-3294-0011	アクセル・ワールド	アクセルワールド	第7話で神保町にいるアクア・カレントに用心棒を依頼するため、有田春雪が訪れたビル。隣のパセラお茶の水店もちゃんと描かれていました。<br />作中では、エレベーターで７階に上がっていましたが、実際には4階しかありません。<br />第24話ラストの春雪のモノローグシーンのアクア・カレントのカットでも、再びビル外観が描かれていました。<br />※2015年9月30日閉店。				チヨダク	ア	13	17	2	閉店
0028	0002	完了	東京都	千代田区	駿河台下交差点	101-0052	東京都千代田区神田小川町3-10		35.695792	139.761181	"https://www.google.co.jp/maps/@35.6956873,139.7610596,3a,27.7y,46.76h,88.79t/data=!3m6!1e1!3m4!1sZYOkLG3PN8-I-4z9Vh2gcw!2e0!7i13312!8i6656?hl=ja"	17		120	4		アクセル・ワールド	アクセルワールド	第7話で、アクア・カレントに接触すべく、御茶ノ水駅から書泉ブックマートへ向かう有田春雪が信号待ちをしていた交差点。				チヨダク	ア	13	17	2	
0028	0003	完了	東京都	千代田区	日本大学法科大学院	101-0062	東京都千代田区神田駿河台1-6		35.696929	139.762256	"https://www.google.co.jp/maps/@35.6976254,139.7621509,3a,30.3y,173.67h,113.15t/data=!3m6!1e1!3m4!1sfr6oaloa3Ug7oH7-LDH8BQ!2e0!7i13312!8i6656?hl=ja"	17		120		03-5280-4340	アクセル・ワールド	アクセルワールド	第7話でアクア・カレントに接触すべくJR 御茶ノ水駅から書泉ブックマートへ向かう道を有田春雪と黛拓武が歩いていたシーンで大学の建物が描かれていました。	http://www.nihon-u.ac.jp/	http://www.nihon-u.ac.jp/		チヨダク	ア	13	17	2	
0028	0004	完了	東京都	千代田区	JR 御茶ノ水駅	101-0062	東京都千代田区神田駿河台2-6-1		35.699861	139.763889	"https://www.google.co.jp/maps/@35.6997565,139.7633804,3a,32y,66.27h,88.54t/data=!3m6!1e1!3m4!1sx2AvbrsVzpK4n2qUn91UsA!2e0!7i13312!8i6656?hl=ja"	17		120			アクセル・ワールド	アクセルワールド	第7話で神保町にいるアクア・カレントに用心棒を依頼するため、有田春雪と黛拓武が利用した駅。				チヨダク	ア	13	17	2	
0028	0005	完了	東京都	新宿区	交差点（歌舞伎町一番街前）	160-0021	東京都新宿区歌舞伎町1-23		35.693825	139.700919	"https://www.google.co.jp/maps/@35.6936268,139.7009092,3a,35.7y,0.48h,81.58t/data=!3m6!1e1!3m4!1s2w5qKD-LXOe9jK1MwYtiIg!2e0!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第16話のラストで、マクドナルド西武新宿店で強化外装「ゲイル・スラスター」の譲渡を受けた有田春雪が、倉崎楓子と一緒に信号待ちをしていた交差点で、楓子が義足だと気づいた春雪が、強化外装を渡してくれた楓子の想いに涙を堪え、必ずもう一度自分の力で飛べるようになって返しにくると約束していました。<br />作中では、向かい側のヤマダ電機ビルや地下道出入口、歌舞伎町一番街ゲート、地下道出入口、ドトールコーヒー（作中ではなぜか看板が高円寺の「Coffee House BONY」に変えられていました）靖国通りのビル群などが描かれていました。				シンジュクク	ア	13	11	2	
0028	0006	完了	東京都	新宿区	マクドナルド西武新宿店	160-0021	東京都新宿区歌舞伎町1-24-1		35.694212	139.700619	"https://www.google.co.jp/maps/@35.6940045,139.7005407,3a,70y,28.67h,113.6t/data=!3m7!1e1!3m5!1sM2D8VZoknQeFd39qJ9aM3w!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DM2D8VZoknQeFd39qJ9aM3w%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D266.96234%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第16話で、有田春雪が、強化外装「ゲイル・スラスター」の譲渡を受けるためにスカイ・レイカーのリアルである倉崎楓子と待ち合わせをしていた店。<br />作中では店名が「WcDonald's」に変えられています。<br />※2012年6月30日に閉店しましたが、2013年10月29日に、同じ建物で「マクドナルド西武新宿駅前店」と名前を変更して再オープンしました。				シンジュクク	ア	13	11	2	
0028	0007	完了	東京都	新宿区	東京都庁第一本庁舎	160-0023	東京都新宿区西新宿2-8-1		35.689575	139.691701	"https://www.google.co.jp/maps/@35.689605,139.692322,3a,75y,261.52h,135.83t/data=!3m4!1e1!3m2!1shMdKufuJ__xsOOtOr59RCg!2e0?hl=ja"	16.0					アクセル・ワールド	アクセルワールド	第8話のシルバー・クロウ×スカーレット・レイン戦のステージで、蔦に覆われた都庁舎が描かれており、スカーレット・レインの「ヒートブラスト・サチュレーション」により倒壊してしまいました。				シンジュクク	ア	13	11	2	
0028	0008	完了	東京都	杉並区	河北総合病院	166-0001	東京都杉並区阿佐谷北1-7-3		35.706728	139.638818	"https://www.google.co.jp/maps/@35.7064504,139.6390564,3a,40y,340.7h,102.42t/data=!3m6!1e1!3m4!1sfOYE9oJo3CedXcAduoPLvg!2e0!7i13312!8i6656?hl=ja"					03-3339-2121	アクセル・ワールド	アクセルワールド	第4話で有田春雪を助けて重傷を負った黒雪姫が入院した病院のモデル。				スギナミク	ア	13	12	2	
0028	0009	完了	東京都	杉並区	芸術会館通り	166-0002	東京都杉並区高円寺北2-1		35.705567	139.653849	"https://www.google.co.jp/maps/@35.7055861,139.6537172,3a,48.1y,112.77h,97.2t/data=!3m6!1e1!3m4!1sig5NWWFC3vVWRz0DJJfaXQ!2e0!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第24話で、「ブレインバースト」アンインストール時の記憶消去についての話し合いの後、有田春雪と黒雪姫が、ニコ（上月由仁子）や黛拓武たちと別れた場所。				スギナミク	ア	13	12	2	
0028	0045	完了	東京都	杉並区	座・高円寺前バス停	166-0002	東京都杉並区高円寺北2-1		35.705616	139.653962	"https://www.google.co.jp/maps/@35.7055943,139.6539807,3a,43.4y,344.23h,88.62t/data=!3m6!1e1!3m4!1s_HjZ7VbczaoRs5qLJ0T5Yg!2e0!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第24話で、「ブレインバースト」アンインストール時の記憶消去についての話し合いの後、ニコ（上月由仁子）、パド（掛居美早）、黛拓武と別れた有田春雪と黒雪姫がバスを待っていた停留所で、「これでようやく終わったな」と言う黒雪姫に、春雪が「もう一つだけ約束がある」と話していました。				スギナミク	ア	13	12	2	
0028	0010	完了	東京都	杉並区	高円寺ルック　ゲート	166-0003	東京都杉並区高円寺南2-20		35.697905	139.647637	"https://www.google.co.jp/maps/@35.6977661,139.6476309,3a,32.7y,1.69h,94.35t/data=!3m6!1e1!3m4!1sbn0sMRA1ZuqrQQFtgMqYyw!2e0!7i13312!8i6656?hl=ja"	17.0					アクセル・ワールド	アクセルワールド	第4話で、商店街のゲート下の横断歩道を、有田春雪と黒雪姫が「直結」しながら歩いている姿が描かれていました。<br />春雪と黒雪姫の学校帰りその4。				スギナミク	ア	13	12	2	
0028	0011	完了	東京都	杉並区	マクドナルド新高円寺店 前	166-0003	東京都杉並区高円寺南2-20-3		35.697942	139.647718	"https://www.google.co.jp/maps/@35.6978592,139.6476392,3a,37.8y,27.61h,89.07t/data=!3m6!1e1!3m4!1sQNrFXFcm-KTwRlroYoiKZg!2e0!7i13312!8i6656?hl=ja"	17.0				 03-5305-7533	アクセル・ワールド	アクセルワールド	第4話で、有田春雪と「直結」しながら歩いていた黒雪姫が、春雪のせいで補導された荒谷が腹いせに春雪を撥ねようと車で襲ってきたのに対し、「フィジカル・フル・バースト」を使用して、春雪を助けた場所。<br />作中では店名が「WcDonald」になっていました。<br />春雪と黒雪姫の学校帰りその5。				スギナミク	ア	13	12	2	
0028	0012	完了	東京都	杉並区	青梅街道（歩道橋脇）	166-0003	東京都杉並区高円寺南3-4		35.697861	139.645556	"https://www.google.co.jp/maps/@35.6977493,139.6456965,3a,30y,305.03h,88.11t/data=!3m6!1e1!3m4!1sd_QOFDIxs0OzglSL_RQE9A!2e0!7i13312!8i6656?hl=ja"	17.0					アクセル・ワールド	アクセルワールド	第4話で、学校帰りの有田春雪と黒雪姫が「直結」して話しながら歩いていた場所。歩道橋を渡った後のシーンです。春雪と黒雪姫の学校帰りその3。<br />第21話で、ニコ（上月由仁子）に黛拓武への心意システムのレクチャーを頼みに行く春雪と拓武が、雨の中を傘を差して歩いていたのも、この場所でした。				スギナミク	ア	13	12	2	
0028	0013	完了	東京都	杉並区	名曲喫茶ネルケン	166-0003	東京都杉並区高円寺南3-56-7		35.703949	139.648131	"https://www.google.co.jp/maps/@35.7039352,139.6482031,3a,40y,314.31h,76.6t/data=!3m6!1e1!3m4!1sCJyB6fS7L1rWf-jH8DSa3w!2e0!7i16384!8i8192?hl=ja"	16.0				03-3311-2637	アクセル・ワールド	アクセルワールド	第3話で、黒雪姫が有田春雪に、「ブレイン・バースト」、「バーストリンカー」、「純色の七王」、「軍団（レギオン）」などの「加速世界（アクセル・ワールド）」の基礎情報を教えていた喫茶店。<br />2人が話していた窓際奥の席の他、店内も忠実に描かれています。				スギナミク	ア	13	12	2	
0028	0014	完了	東京都	杉並区	高円寺中央公園	166-0003	東京都杉並区高円寺南4-31-7		35.703831	139.651596	"https://www.google.co.jp/maps/@35.7041552,139.6515189,3a,35.5y,166.21h,78.78t/data=!3m7!1e1!3m5!1s11lvENcgc9YVb0ELNYv0hQ!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3D11lvENcgc9YVb0ELNYv0hQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D304.59497%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=ja"						アクセル・ワールド	アクセルワールド	第13話で、黛拓武が「加速世界（アクセル・ワールド）」で戦いに参加したいと言う倉嶋千百合に、自分と有田春雪が、黒雪姫がマスターを務める黒のレギオン「ネガ・ネビュラス」に所属していることを話していた公園。				スギナミク	ア	13	12	2	
0028	0015	完了	東京都	杉並区	JR 高円寺駅	166-0003	東京都杉並区高円寺南4-48-2		35.705378	139.649864	"https://www.google.co.jp/maps/@35.7050981,139.6500846,3a,60.1y,31.14h,94.36t/data=!3m6!1e1!3m4!1s4KeOpVDbmOS9uMxmmY4g1w!2e0!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第24話で、修学旅行から帰って来た黒雪姫が若宮恵と別れていた駅で、有田春雪がホームに出迎えに来ていました。<br />作中では、南口外観とホームが描かれています。				スギナミク	ア	13	12	2	
0028	0016	完了	東京都	杉並区	高円寺駅入口交差点脇	166-0003	東京都杉並区高円寺南4-40		35.705234	139.654517	"https://www.google.co.jp/maps/@35.7052321,139.6545952,3a,72y,340.17h,88.41t/data=!3m6!1e1!3m4!1smGQjRtttxuAWc0iRROI2eA!2e0!7i16384!8i8192?hl=ja"	17.0					アクセル・ワールド	アクセルワールド	第1話で、有田春雪、倉嶋千百合、黛拓武が歩いていた場所で、武が漏らした言葉から、拓武に自分がイジメられていることを知られたと感じた春雪が、2人を置いて逃げるように走り出していた場所。				スギナミク	ア	13	12	2	
0028	0034	完了	東京都	杉並区	中央緩行線環状7号ガード	166-0003	東京都杉並区高円寺南4-52		35.705440	139.654540	"https://www.google.co.jp/maps/@35.7054632,139.6546001,3a,33y,255.41h,86.88t/data=!3m6!1e1!3m4!1seQliPVf_IB1DcpYlwcvn5A!2e0!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第1話で、学校帰りに一緒になった黛拓武が漏らした言葉から、武に自分がイジメられていることを知られたと感じた春雪が、2人を置いて逃げるように帰るシーンで、春雪が走っていた高架下。				スギナミク	ア	13	12	2	
0028	0044	完了	東京都	杉並区	高円寺駅入口交差点	166-0003	東京都杉並区高円寺南4-52		35.705581	139.654677	"https://www.google.co.jp/maps/@35.7056689,139.6546624,3a,59.7y,152.01h,89.42t/data=!3m6!1e1!3m4!1sxKpbfHf242azu9keHM47Iw!2e0!7i16384!8i8192?hl=ja"						アクセル・ワールド	アクセルワールド	第24話で、「ブレインバースト」アンインストール時の記憶消去についての話し合いの後、ニコ（上月由仁子）を乗せたパド（掛居美早）がバイクで走り去るシーンで描かれていた交差点。<br />芸術会館通りを東進して交差点を右折し、中央緩行線環状7号ガード下を南方面へ走り去っていました。				スギナミク	ア	13	12	2	
0028	0035	完了	東京都	杉並区	高円寺陸橋下交差点	166-0003	東京都杉並区高円寺南2-1		35.698010	139.654457	"https://www.google.co.jp/maps/@35.6983376,139.6545584,3a,52.7y,172.97h,97.79t/data=!3m6!1e1!3m4!1sSY8_7nN_mEyWAMCPTn8XXQ!2e0!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第2話で、シルバー・クロウ（有田春雪）がアッシュ・ローラーと再戦した「加速世界（アクセル・ワールド）」の世紀末ステージで、戦場となっていた交差点。<br />交差点にやって来るアッシュ・ローラーを、陸橋西側の歩道橋に身を潜めていたシルバー・クロウが奇襲していました。				スギナミク	ア	13	12	2	
0028	0017	完了	東京都	杉並区	青梅街道高円寺南二丁目・梅里一丁目歩道橋	166-0011	東京都杉並区梅里1		35.698003	139.654359	"https://www.google.co.jp/maps/@35.6980532,139.6540809,3a,50.2y,108.96h,85.1t/data=!3m6!1e1!3m4!1sXjz0ArPgI1AAkRUf9I7tsA!2e0!7i16384!8i8192?hl=ja"	17.0					アクセル・ワールド	アクセルワールド	第1話で、学校帰りの有田春雪と倉嶋千百合が渡っているところへ、2人を見かけた黛拓武が追いかけてきて合流していた歩道橋。<br />第22話では、学校帰りの春雪が、この歩道橋でパド（掛居美早）からメールがないかを確認していました。<br />第24話のラストでは、春雪が強化外装「ゲイル・スラスター」を返すためにこの歩道橋に倉崎楓子を呼び出し、黒雪姫との再会の場を作っていました。<br />作中では階段がエレベーターに描き変えられています。				スギナミク	ア	13	12	2	
0028	0018	完了	東京都	杉並区	青梅街道高円寺南三丁目・梅里ニ丁目歩道橋	166-0011	東京都杉並区梅里2		35.697769	139.645427	"https://www.google.co.jp/maps/@35.6977493,139.6456965,3a,30y,305.03h,88.11t/data=!3m6!1e1!3m4!1sd_QOFDIxs0OzglSL_RQE9A!2e0!7i13312!8i6656?hl=ja"	17.0					アクセル・ワールド	アクセルワールド	第4話で、学校帰りの有田春雪と黒雪姫が「直結」して話しながら渡っていた歩道橋。<br />春雪と黒雪姫の学校帰りその2。				スギナミク	ア	13	12	2	
0028	0019	完了	東京都	杉並区	青梅街道（路地前）	166-0011	東京都杉並区梅里2		35.697612	139.645509	-						アクセル・ワールド	アクセルワールド	第4話の通学シーンで、学校に向かう途中の有田春雪が、黒雪姫に声をかけられてびっくりし、両手を泳がせていた場所。<br />春雪や黒雪姫をはじめ、他の生徒もこの路地を南へ向かって歩いていました。<br />路地側から大通りを望む構図のカットでは、歩道橋や送電鉄塔、レクシオシティ新高円寺などが描かれていました。				スギナミク	ア	13	12	2	
0028	0036	完了	東京都	杉並区	青梅街道（新高円寺パレス前）	166-0011	東京都杉並区梅里2-3		35.697724	139.647065	"https://www.google.co.jp/maps/@35.6978477,139.6468996,3a,43.6y,133.3h,95.19t/data=!3m6!1e1!3m4!1ss8rPRe7fB3r7Tk_0U8hhBg!2e0!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第3話で、校門前で黒雪姫と倉嶋千百合が有田春雪を間に挟んで張り合った後のシーンで、有田春雪と黒雪姫が歩いていた場所。<br />作中では新高円寺パレスの文字が「新高角寺ハイツ」に、スナック双子座（閉店済）の看板は「獅子座」に変えられていました。				スギナミク	ア	13	12	2	
0028	0037	完了	東京都	杉並区	交差点（大美ウエストビル前）	166-0011	東京都杉並区梅里2-1		35.697727	139.647539	"https://www.google.co.jp/maps/@35.6977556,139.6475082,3a,55.5y,47.59h,70.74t/data=!3m6!1e1!3m4!1sZ7Mr9EMzHR4UTtzLInXBQg!2e0!7i16384!8i8192?hl=ja"						アクセル・ワールド	アクセルワールド	第3話で、学校帰りの有田春雪と黒雪姫が信号待ちをしていた場所で、背後の大美ウエストビルの他、道を挟んだ向かい側のみずほ銀行やマクドナルドなどが描かれていました。				スギナミク	ア	13	12	2	
0028	0046	完了	東京都	杉並区	青梅街道（東交観光バス車庫の向かい側）	166-0011	東京都杉並区梅里2-9		35.697699	139.645877	"https://www.google.co.jp/maps/@35.6976226,139.6459112,3a,15y,350.16h,91.3t/data=!3m6!1e1!3m4!1szWBsBok0VqrPZh91aLLOVw!2e0!7i13312!8i6656?hl=ja"				5		アクセル・ワールド	アクセルワールド	第8話で、学校帰りの有田春雪、倉嶋千百合、黛拓武の3人が歩いていた場所で、当初は飛行能力のおかげで無敵状態だったのに、レベル4に上がったあたりから停滞していると危機感を感じる春雪を、拓武が慰めているのを、千百合が、せっかくまた3人で一緒に帰れるようになったのに、ゲームの話ばかりでつまらないと不満を漏らしていました。<br />拓武の背後に道向かいの東交観光バス車庫が描かれていましたが、3人が歩いていた南側の店舗などは実際のものとは大分異なります。				スギナミク	ア	13	12	2	
0028	0033	完了	東京都	杉並区	清見寺　地蔵堂	166-0011	東京都杉並区梅里2-11		35.697637	139.645120	"https://www.google.co.jp/maps/@35.69771,139.6450474,3a,24y,140.01h,87.79t/data=!3m6!1e1!3m4!1sfehZ5jLHBP-PsShGRLIXvQ!2e0!7i16384!8i8192"				4		アクセル・ワールド	アクセルワールド	第4話で、有田春雪と黒雪姫が一緒に学校から帰るシーンの挿入カットで描かれていた御堂で、この前を2人が歩いていました。<br />春雪と黒雪姫の学校帰りその1。				スギナミク	ア	13	12	2	
0028	0020	完了	東京都	練馬区	西武 桜台駅 南口	176-0002	東京都練馬区桜台1-4		35.738655	139.662175	"https://www.google.co.jp/maps/@35.7384889,139.6621529,3a,39.7y,356.59h,98.8t/data=!3m6!1e1!3m4!1s2SgbDjpG3Fdey5-NqBkSng!2e0!7i13312!8i6656?hl=ja"	17.0					アクセル・ワールド	アクセルワールド	第10話で、パド（掛居美早）がメイド姿でバイクに跨って監視している中、チェリー・ルークが現れて西武池袋線の上り電車に乗ったというシーンで描かれていた駅。<br />※駅名の三角形のプレートは撤去済。				ネリマク	ア	13	20	2	
0028	0021	完了	東京都	練馬区	芙蓉ビル 前	176-0002	東京都練馬区桜台1-4-8		35.738364	139.662206	"https://www.google.co.jp/maps/@35.7384889,139.6621529,3a,15y,168.2h,84.7t/data=!3m6!1e1!3m4!1s2SgbDjpG3Fdey5-NqBkSng!2e0!7i13312!8i6656?hl=ja"				5		アクセル・ワールド	アクセルワールド	第10話で、パド（掛居美早）がメイド姿でバイクに跨り、チェリー・ルークが西武池袋線に乗り込むのを監視していた場所。				ネリマク	ア	13	20	2	
0028	0022	完了	神奈川県	横浜市	横浜ワールドポーターズ	231-0001	神奈川県横浜市中区新港2-1		35.454247	139.638545	"https://www.google.co.jp/maps/@35.4529737,139.6386097,3a,46.9y,357.97h,104.61t/data=!3m7!1e1!3m5!1sQxPnajTK4w5sQpjlcxDOEA!2e0!3e5!7i13312!8i6656?hl=ja"	15.0					アクセル・ワールド	アクセルワールド	有田春雪の家が入っているマンションのモデルで、作中度々登場します。<br />作中では、実在する商業施設の上にマンションのツインタワーが描き足されていました。<br />第15話で、能美征二の術中にはまり、倉嶋千百合、黛拓武とも距離ができて孤立してしまった春雪が、ネガティブ思考に陥りつつ歩いていたのも、この施設2階の汽車道側通路でした。	http://www.yim.co.jp/	http://www.yim.co.jp/		ヨコハマシ	ア	14	1	2	
0028	0023	完了	神奈川県	横浜市	横浜ワールドポーターズ 正面ゲート	231-0001	神奈川県横浜市中区新港2-1		35.453486	139.638086	"https://www.google.co.jp/maps/@35.4532559,139.6379854,3a,40.2y,26.3h,103.81t/data=!3m7!1e1!3m5!1sj8gXDAfjemU3DuPVrSYLGw!2e0!3e5!7i13312!8i6656?hl=ja"						アクセル・ワールド	アクセルワールド	第1話ラストから第2話冒頭で、学校に向かう有田春雪が、このゲートから出たところで「加速世界（アクセル・ワールド）」に突入していまいました。<br />第10話で、学校に向かう朝、マンションのエレベーターで春雪と黒雪姫が一緒にいるところに遭遇してしまった倉嶋千百合に、黛拓武が春雪を弁護していたシーンでも、ゲートを含む建物正面が描かれていました。				ヨコハマシ	ア	14	1	2	
