作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1027	0011	完了	東京都	豊島区	ばくだん焼き本舗 池袋本店	170-0013	東京都豊島区東池袋1-21-1	TECH35ビル	35.730189	139.716048	"https://www.google.co.jp/maps/@35.730255,139.7161323,3a,35y,243.28h,83.52t/data=!3m6!1e1!3m4!1sLJNSKkJx3tt01f1gRTojHA!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、ヒナに缶詰ご飯を与えて毎日女遊びに出かける新田義史を、ヒナと三嶋瞳が尾行するシーンで、誘惑が多いとの言葉通り、ヒナがふらふらと招き寄せられていた店。<br />※移転済				トシマク	ヒ	13	18	2	移転	
1027	0012	完了	東京都	豊島区	サンシャイン60通り	170-0013	東京都豊島区東池袋1-22		35.730087	139.716125	"https://www.google.co.jp/maps/@35.7300026,139.7161237,3a,38y,273.23h,110t/data=!3m6!1e1!3m4!1sulIYZNvSfYsnGLeROjtKig!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、ヒナに缶詰ご飯を与えて毎日女遊びに出かける新田義史を、ヒナと三嶋瞳が尾行するシーンの冒頭カットで描かれていた場所。				トシマク	ヒ	13	18	2		
1027	0013	完了	東京都	豊島区	サンシャイン60通り（ABCマート前）	170-0013	東京都豊島区東池袋1-28		35.729983	139.716130	"https://www.google.co.jp/maps/@35.7301609,139.7161349,3a,45y,171.94h,89.46t/data=!3m6!1e1!3m4!1sd2NarNoxBPEG4s7XqWkoug!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、ヒナに缶詰ご飯を与えて毎日女遊びに出かける新田義史を、ヒナと三嶋瞳が尾行するシーンで、新田がABC MART Grand Stage池袋店とプロジェクトアドアーズ池袋の間の道を歩いていく姿が描かれていました。				トシマク	ヒ	13	18	2		
1027	0014	完了	東京都	豊島区	サンシャイン60通り（成田ビル・東急ハンズ 池袋店）	170-0013	東京都豊島区東池袋1-29		35.730111	139.716119	"https://www.google.co.jp/maps/@35.7300768,139.7160192,3a,43y,73.63h,111.03t/data=!3m6!1e1!3m4!1sgZTnkiQlX-iBHDRdwsN8iw!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、ヒナに缶詰ご飯を与えて毎日女遊びに出かける新田義史を、ヒナと三嶋瞳が尾行するシーンの最後のカットで、成田ビル、トヨタ自動車池袋ビル、東急ハンズ 池袋店				トシマク	ヒ	13	18	2		
1027	0015	完了	東京都	豊島区	松屋 池袋サンシャイン通り店 脇	170-0013	東京都豊島区東池袋1-29-4		35.730244	139.716125	"https://www.google.co.jp/maps/@35.7302721,139.7161365,3a,41y,89.54h,95.72t/data=!3m6!1e1!3m4!1sjxvb0UO1RwZiUU2d8hK0Nw!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、ヒナに缶詰ご飯を与えて毎日女遊びに出かける新田義史を、ヒナと三嶋瞳が尾行するシーンで、新田が歩いていた場所。				トシマク	ヒ	13	18	2		
1027	0016	完了	東京都	豊島区	中華食道一番館 池袋サンシャイン60通り店	170-0013	東京都豊島区東池袋1-29-9	サンリッチビル1F	35.730333	139.716165	"https://www.google.co.jp/maps/@35.7302721,139.7161365,3a,41y,51.39h,75.45t/data=!3m6!1e1!3m4!1sjxvb0UO1RwZiUU2d8hK0Nw!2e0!7i13312!8i6656"					03-5950-6777	ヒナまつり	ヒナマツリ	第2話で、ヒナに缶詰ご飯を与えて毎日女遊びに出かける新田義史を、ヒナと三嶋瞳が尾行するシーンで、ヒナと瞳が店頭のA看板に隠れていた店。				トシマク	ヒ	13	18	2		
1027	0017	完了	東京都	豊島区	日高屋 東池袋店 前	170-0013	東京都豊島区東池袋1-39		35.730351	139.715323	"https://www.google.co.jp/maps/@35.7304727,139.7153305,3a,35.1y,176.15h,104.76t/data=!3m6!1e1!3m4!1sRImmjd2sd8ZnVSBpMiOvfA!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、ヒナと同類と思われる少女（アンズ）に遭遇した新田義史が、もしヒナが自分の所に現れなかったらどうなっていただろうと恐ろしい想像を巡らしていたカットで、想像の中のヒナが、巨大化して逃げ惑う人々を襲っていた場所。				トシマク	ヒ	13	18	2		
1027	0018	完了	東京都	豊島区	乙女ロード	170-0013	東京都豊島区東池袋3-15		35.730965	139.718514	"https://www.google.co.jp/maps/@35.7311207,139.7186877,3a,16y,223.74h,90.82t/data=!3m6!1e1!3m4!1s1M1AE0kHu_miWgW35syW3Q!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話冒頭でアンズが出現した場所。偶然通りかかった不幸な暴走族「邪神龍」を壊滅させていました。				トシマク	ヒ	13	18	2		
1027	0019	完了	東京都	豊島区	ルミネ 池袋店	171-0021	東京都豊島区西池袋1-11-1		35.729290	139.709404	"https://www.google.co.jp/maps/@35.7297427,139.709292,3a,43y,156.09h,118.92t/data=!3m6!1e1!3m4!1sSVO0xAcKnGGwdS6dMVBE6w!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	"第1話で、新田義史がヒナに生活用品やぬいぐるみや衣類など、総額85万71,20円も買わされていたデパート。"				トシマク	ヒ	13	18	2		
1027	0020	完了	東京都	豊島区	池袋西一番街（池袋酒場 情熱ホルモン脇）	171-0021	東京都豊島区西池袋1-32		35.732278	139.710560	"https://www.google.co.jp/maps/@35.7324086,139.7105572,3a,15y,175.56h,86.56t/data=!3m6!1e1!3m4!1sxl6C5tkKRcN0diRG6GDOAw!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、ヒナのせいで女絶ちをしているとの噂が広まっていることを知った新田義史が、噂を払拭するために連日女遊びをするシーンで、女性に腕を組まれて歩いていた繁華街。				トシマク	ヒ	13	18	2		
1027	0021	完了	東京都	豊島区	JR 池袋駅 東口（北側入口）　母子像	171-0022	東京都豊島区南池袋1-28		35.730730	139.712535	-						ヒナまつり	ヒナマツリ	第7話で、ヒナのおかげでデートに漕ぎ着けた新田義史が、桜詩子とデートの待ち合わせをしていた場所。				トシマク	ヒ	13	18	2		
1027	0022	完了	東京都	豊島区	池袋駅前（西武池袋本店・池袋PARCO）	171-0022	東京都豊島区南池袋1-28		35.730402	139.712208	"https://www.google.co.jp/maps/@35.7299169,139.712816,3a,41y,323.33h,107.2t/data=!3m6!1e1!3m4!1s_igbRwfC9BhaqzBDj4EW5g!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第1話で、篠塚組への鉄砲玉になるところを、ヒナのおかげで命拾いしたどころか、篠塚組壊滅の大手柄を上げることが出来た新田義史が、お礼に何が欲しいと聞いていたシーンの冒頭カットで描かれていたビル。車中のカットでは、背後に楽園タウン池袋の看板が描かれていたので、車が停車していたのは、グリーン大通り南東方向車線の東口五差路交差点になります。				トシマク	ヒ	13	18	2		
1027	0023	完了	東京都	豊島区	西武池袋本店	171-0022	東京都豊島区南池袋1-28-1		35.730083	139.712172	"https://www.google.co.jp/maps/@35.7302979,139.7128659,3a,18y,249.15h,111.93t/data=!3m6!1e1!3m4!1syPR9XA5h7vywyI_hhxUY9A!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第7話で、ヒナのおかげでデートに漕ぎ着けた新田義史が、桜詩子とデートをしていたデパート。				トシマク	ヒ	13	18	2		
1027	0024	完了	東京都	豊島区	JR 池袋駅	171-0022	東京都豊島区南池袋1-28-2		35.730043	139.710859							ヒナまつり	ヒナマツリ	第2話で、ヒナのせいで女絶ちをしているとの噂が広まっていることを知った新田義史が、マンションを飛び出し、女遊びに出かけようと電車に乗ろうとして、先回りして電車に乗っていたヒナに気づいて乗車を見送っていた駅で、ホームが描かれていました。				トシマク	ヒ	13	18	2		
1027	0025	完了	東京都	豊島区	もつ鍋帝王 本店	171-0022	東京都豊島区南池袋2-27-1	村田ビル1F	35.728059	139.713658	"https://www.google.co.jp/maps/@35.7280426,139.713631,3a,44y,81.91h,82.88t/data=!3m8!1e1!3m6!1sAF1QipMg439imX5yqDQUVZ-bBDWj79rHeudd2AeBZvIB!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMg439imX5yqDQUVZ-bBDWj79rHeudd2AeBZvIB%3Dw203-h100-k-no-pi-0-ya34.118443-ro-0-fo100!7i13312!8i6656"					03-3983-5524	ヒナまつり	ヒナマツリ	第4話で、新田義史に勘当されたヒナが、ユニットを組んだストリートミュージシャンのメンバーたちと打ち上げをしていた居酒屋で、ヒナがみんなに脱退を宣言していました。作中では店名が「なまはげ帝王」になっていました。	http://www.geocities.jp/tsuyukisixyouji/			トシマク	ヒ	13	18	2		
1027	0026	完了	東京都	武蔵野市	コピス吉祥寺 前	180-0004	東京都武蔵野市吉祥寺本町1-11		35.704499	139.579246	"https://www.google.co.jp/maps/@35.7044667,139.5792877,3a,42y,208.12h,86.85t/data=!3m6!1e1!3m4!1snWjRdFz97P1GehzPj6oFog!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、キャバクラに行きたいというヒナに、酔っ払った新田義史たち一行が、「キャバクラ」を連呼しながら、衆人の注目を浴びながらキャバクラへ向けて行進していた場所。コピス吉祥寺前の道を西から東へ向けて歩いていました。				ムサシノシ	ヒ	13	48	2		
1027	0027	完了	東京都	武蔵野市	武蔵野市中央市政センター 前	180-0006	東京都武蔵野市中町1-2-8		35.703601	139.559872	"https://www.google.co.jp/maps/@35.7035403,139.559831,3a,23y,4.78h,84.67t/data=!3m7!1e1!3m5!1sjVeQ4lNGhxJ5p2Vzrv8_vg!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DjVeQ4lNGhxJ5p2Vzrv8_vg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D318.16733%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656"					0422-56-3800	ヒナまつり	ヒナマツリ	第2話で、ホームレス生活をするアンズが、万引きをしたコンビニの店員に追いかけられていた場所。				ムサシノシ	ヒ	13	48	2		
1027	0028	完了	東京都	武蔵野市	すきっぷ通り商店街　ゲート	180-0022	東京都武蔵野市境1-2		35.702548	139.544235	"https://www.google.co.jp/maps/@35.7024751,139.5441919,3a,20y,23.08h,108.37t/data=!3m6!1e1!3m4!1spsVvgHI9dkvnbk7eiVri6w!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、新田義史が舎弟から、暴走族「邪神龍」を壊滅させた少女の話を聞いていた商店街。作中では名前が「いなだ通り」になっていました。				ムサシノシ	ヒ	13	48	2		
1027	0029	完了	東京都	武蔵野市	すきっぷ通り商店街（飯田産業本社ビル前）	180-0022	東京都武蔵野市境2-2		35.702827	139.544214	"https://www.google.co.jp/maps/@35.7029259,139.5442055,3a,15y,175.21h,92.65t/data=!3m6!1e1!3m4!1s32HzGf4AhGRvt_XrU2ttQQ!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、新田義史がアンズと遭遇する商店街シーンの冒頭カットで描かれていたゲート。				ムサシノシ	ヒ	13	48	2		
1027	0030	完了	東京都	武蔵野市	すきっぷ通り商店街（エーブル武蔵境前）	180-0022	東京都武蔵野市境1-3-4		35.703979	139.544164	"https://www.google.co.jp/maps/@35.70398,139.5441185,3a,34.1y,158.54h,84.81t/data=!3m6!1e1!3m4!1smO0apGrrzetdhpWmNax_gw!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、ラーメン屋で遭遇したアンズが、ヒナと同じ存在であることを察した新田義史が、ラーメン代を肩代わりしてトラブルを未然に防いだ後、立ち去るアンズの後ろ姿を見ていた場所。豚骨醤油ラーメンの店がある場所は、マンションの入口になっており、実在しません。				ムサシノシ	ヒ	13	48	2		
1027	0034	完了	東京都	小金井市	ジョナサン 東小金井店	184-0003	東京都小金井市緑町2-1-38		35.704834	139.521556	"https://www.google.co.jp/maps/@35.704949,139.5218855,3a,18y,256.56h,95.89t/data=!3m6!1e1!3m4!1sCmWFzRLCW1Ui9ytL5KQmmQ!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第8話で、ヒナがチョコパフェを食べているところへ、組織から派遣された斑鳩景が現れ、3日後に元の世界へ一緒に戻るよう命令を伝えていたファミリーレストラン。				コガネイシ	ヒ	13	30	2		
1027	0031	完了	東京都	小金井市	セブン-イレブン 小金井東町3丁目店	184-0011	東京都小金井市東町3-5-20		35.700724	139.527218	"https://www.google.co.jp/maps/@35.700871,139.5270902,3a,15y,122.74h,93.52t/data=!3m6!1e1!3m4!1sN1bKQJM-Q5WMGEOG79xjRw!2e0!7i13312!8i6656"						ヒナまつり	ヒナマツリ	第2話で、アンズが万引きして店員に追いかけられることになったコンビニ。				コガネイシ	ヒ	13	30	2		
1027	0033	完了	神奈川県	川崎市	しみず接骨院	211-0044	神奈川県川崎市中原区新城2-3-9		35.583602	139.631560	"https://www.google.com/maps/@35.5836257,139.631498,3a,49.2y,114.4h,87.08t/data=!3m6!1e1!3m4!1sNH-oRI5dXS4d5_WoMuzfEQ!2e0!7i13312!8i6656"					044-753-5588	ヒナまつり	ヒナマツリ	第8話で、ヒナが足のギブスが取れた圧倒的開放感を味わっていた「外薗接骨院」の外観モデル。2016年頃には改装されており、現在は作中の外観とは異なります。張り紙の形や位置が一致していることから、ネットの画像をモデルに作画されてものと思われます。				カワサキシ	ヒ	14	2	2		
1027	0032	完了	神奈川県	横浜市	季節魚料理 梓	244-0003	神奈川県横浜市戸塚区戸塚町4000		35.398759	139.531673	"https://www.google.co.jp/maps/@35.3987789,139.5318062,3a,15y,248.22h,84.95t/data=!3m6!1e1!3m4!1sA55PyI0Slrjvd9PqDjemOQ!2e0!7i13312!8i6656"				5	045-861-7244	ヒナまつり	ヒナマツリ	第1話で、篠塚組への鉄砲玉になるところを、ヒナのおかげで命拾いしたどころか、篠塚組壊滅の大手柄を上げることが出来た新田義史が、お礼にイクラ丼をご馳走していた店。作中では店名が「季節魚料理 倖」になっていました。				ヨコハマシ	ヒ	14	1	2		
